index,close_time,transaction_id,positions,BTCUSDT_units,LUNCUSDT_units,entry_BTCUSDT_price,entry_LUNCUSDT_price,historical_BTCUSDT_mid,historical_LUNCUSDT_mid,historical_BTCUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,BTCUSDT_raw_pnl,LUNCUSDT_raw_pnl,BTCUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2006.0,2023-01-22 01:49:59.999,,,0.0,0.0,,,22758.755,0.000179245,221.61142,41639212.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2007.0,2023-01-22 01:50:59.999,,,0.0,0.0,,,22759.015,0.000179445,188.38962,37278811.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2008.0,2023-01-22 01:51:59.999,,,0.0,0.0,,,22765.735,0.000179535,156.50961,21269564.05,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2009.0,2023-01-22 01:52:59.999,,,0.0,0.0,,,22776.785,0.00017947,204.62354,20525769.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2010.0,2023-01-22 01:53:59.999,,,0.0,0.0,,,22791.11,0.000179555,211.95507,4804078.35,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2011.0,2023-01-22 01:54:59.999,,,0.0,0.0,,,22785.595,0.00017929,108.60056,44860109.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2012.0,2023-01-22 01:55:59.999,,,0.0,0.0,,,22776.26,0.000179245,73.22217,19645246.64,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2013.0,2023-01-22 01:56:59.999,,,0.0,0.0,,,22793.08,0.00017942,122.83709,66558519.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2014.0,2023-01-22 01:57:59.999,,,0.0,0.0,,,22811.495,0.000179605,263.09106,27680134.58,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2015.0,2023-01-22 01:58:59.999,,,0.0,0.0,,,22808.355000000003,0.000179595,172.34058,29168760.08,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2016.0,2023-01-22 01:59:59.999,,,0.0,0.0,,,22803.120000000003,0.00017965,86.65779,34302215.71,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2017.0,2023-01-22 02:00:59.999,,,0.0,0.0,,,22798.745,0.000179595,129.93572,9790438.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2018.0,2023-01-22 02:01:59.999,,,0.0,0.0,,,22813.755,0.00017978,88.67114,839613.79,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2019.0,2023-01-22 02:02:59.999,,,0.0,0.0,,,22808.515,0.00017986,278.99977,33047671.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2020.0,2023-01-22 02:03:59.999,,,0.0,0.0,,,22803.1,0.0001798,75.49221,5600032.12,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2021.0,2023-01-22 02:04:59.999,,,0.0,0.0,,,22807.325,0.000179805,114.24657,6324870.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2022.0,2023-01-22 02:05:59.999,,,0.0,0.0,,,22805.35,0.000179875,103.9932,8848725.15,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2023.0,2023-01-22 02:06:59.999,,,0.0,0.0,,,22804.370000000003,0.00017984,56.70687,11079178.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2024.0,2023-01-22 02:07:59.999,,,0.0,0.0,,,22796.255,0.00017973,81.96144,47099271.73,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2025.0,2023-01-22 02:08:59.999,,,0.0,0.0,,,22777.3,0.000179705,154.38918,24739543.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2026.0,2023-01-22 02:09:59.999,,,0.0,0.0,,,22767.125,0.00017966,122.57838,29767472.05,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2027.0,2023-01-22 02:10:59.999,,,0.0,0.0,,,22758.12,0.00017961,292.73639,27493799.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2028.0,2023-01-22 02:11:59.999,,,0.0,0.0,,,22747.875,0.000179625,143.89495,21840826.04,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2029.0,2023-01-22 02:12:59.999,,,0.0,0.0,,,22750.335,0.00017952,89.2174,8179685.66,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2030.0,2023-01-22 02:13:59.999,,,0.0,0.0,,,22753.14,0.00017955,99.55592,23736316.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2031.0,2023-01-22 02:14:59.999,,,0.0,0.0,,,22757.980000000003,0.000179605,80.38281,33343438.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2032.0,2023-01-22 02:15:59.999,,,0.0,0.0,,,22765.36,0.00017957,96.8113,25966812.35,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2033.0,2023-01-22 02:16:59.999,,,0.0,0.0,,,22750.92,0.00017931,142.45839,63632440.24,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2034.0,2023-01-22 02:17:59.999,,,0.0,0.0,,,22727.11,0.000178945,284.6396,49795215.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2035.0,2023-01-22 02:18:59.999,,,0.0,0.0,,,22753.605,0.00017884,222.02867,77903623.21,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2036.0,2023-01-22 02:19:59.999,,,0.0,0.0,,,22774.800000000003,0.000179055,113.88329,12123909.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2037.0,2023-01-22 02:20:59.999,,,0.0,0.0,,,22775.885,0.0001791149999999,159.95654,4351612.22,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2038.0,2023-01-22 02:21:59.999,,,0.0,0.0,,,22790.01,0.00017932,108.64544,14325624.98,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2039.0,2023-01-22 02:22:59.999,,,0.0,0.0,,,22788.24,0.00017934,221.51337,11420764.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2040.0,2023-01-22 02:23:59.999,,,0.0,0.0,,,22758.925,0.000179055,214.98662,99115025.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2041.0,2023-01-22 02:24:59.999,,,0.0,0.0,,,22756.105,0.000178875,175.433,40195195.43,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2042.0,2023-01-22 02:25:59.999,,,0.0,0.0,,,22765.34,0.000178965,144.7321,93773900.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2043.0,2023-01-22 02:26:59.999,,,0.0,0.0,,,22774.59,0.0001789049999999,87.11368,75876950.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2044.0,2023-01-22 02:27:59.999,,,0.0,0.0,,,22788.525,0.00017912,222.87452,63393238.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2045.0,2023-01-22 02:28:59.999,,,0.0,0.0,,,22784.765,0.00017905,85.96214,6995743.67,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2046.0,2023-01-22 02:29:59.999,,,0.0,0.0,,,22788.205,0.00017894,79.5559,5873119.21,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2047.0,2023-01-22 02:30:59.999,,,0.0,0.0,,,22798.285,0.000178895,161.94413,27887899.33,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2048.0,2023-01-22 02:31:59.999,,,0.0,0.0,,,22805.835,0.0001789049999999,217.64668,9743196.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2049.0,2023-01-22 02:32:59.999,,,0.0,0.0,,,22817.23,0.00017908,98.66436,14067603.96,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2050.0,2023-01-22 02:33:59.999,,,0.0,0.0,,,22810.57,0.000179265,133.19842,32629643.48,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2051.0,2023-01-22 02:34:59.999,,,0.0,0.0,,,22814.315,0.00017929,103.81461,16420309.49,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2052.0,2023-01-22 02:35:59.999,,,0.0,0.0,,,22825.735,0.00017942,151.99018,20239272.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2053.0,2023-01-22 02:36:59.999,,,0.0,0.0,,,22815.775,0.00017932,74.3136,15783316.61,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2054.0,2023-01-22 02:37:59.999,,,0.0,0.0,,,22807.0,0.0001792,118.82344,21784124.95,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2055.0,2023-01-22 02:38:59.999,,,0.0,0.0,,,22799.525,0.000179175,45.78943,13863485.42,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2056.0,2023-01-22 02:39:59.999,,,0.0,0.0,,,22789.03,0.00017914,142.71578,9012519.87,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2057.0,2023-01-22 02:40:59.999,,,0.0,0.0,,,22771.52,0.00017903,215.36642,33641950.14,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2058.0,2023-01-22 02:41:59.999,,,0.0,0.0,,,22763.89,0.0001789499999999,92.74073,51422787.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2059.0,2023-01-22 02:42:59.999,,,0.0,0.0,,,22779.1,0.000178995,114.39339,39646491.67,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2060.0,2023-01-22 02:43:59.999,,,0.0,0.0,,,22757.84,0.00017871,172.44094,79545991.77,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2061.0,2023-01-22 02:44:59.999,,,0.0,0.0,,,22681.83,0.0001780649999999,1279.20452,685642896.03,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2062.0,2023-01-22 02:45:59.999,,,0.0,0.0,,,22643.44,0.0001781299999999,730.04092,135323499.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2063.0,2023-01-22 02:46:59.999,,,0.0,0.0,,,22681.26,0.000178655,329.30781,83950496.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2064.0,2023-01-22 02:47:59.999,,,0.0,0.0,,,22686.15,0.00017865,224.5676,13900623.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2065.0,2023-01-22 02:48:59.999,,,0.0,0.0,,,22693.165,0.000178545,205.173,204254981.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2066.0,2023-01-22 02:49:59.999,,,0.0,0.0,,,22697.28,0.00017862,186.28627,18857955.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2067.0,2023-01-22 02:50:59.999,,,0.0,0.0,,,22686.050000000003,0.0001784399999999,204.19489,23367614.89,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2068.0,2023-01-22 02:51:59.999,,,0.0,0.0,,,22708.655,0.000178655,344.36907,45387755.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2069.0,2023-01-22 02:52:59.999,,,0.0,0.0,,,22715.81,0.00017882,219.10752,14086608.52,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2070.0,2023-01-22 02:53:59.999,,,0.0,0.0,,,22714.64,0.00017889,168.01804,14366617.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2071.0,2023-01-22 02:54:59.999,,,0.0,0.0,,,22718.72,0.000178895,189.28343,14057546.62,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2072.0,2023-01-22 02:55:59.999,,,0.0,0.0,,,22723.84,0.0001789499999999,135.17744,33951527.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2073.0,2023-01-22 02:56:59.999,,,0.0,0.0,,,22723.09,0.00017903,115.91614,8993310.57,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2074.0,2023-01-22 02:57:59.999,,,0.0,0.0,,,22724.83,0.00017892,127.56079,80995818.04,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2075.0,2023-01-22 02:58:59.999,,,0.0,0.0,,,22702.62,0.0001785399999999,192.70161,97214191.28,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2076.0,2023-01-22 02:59:59.999,,,0.0,0.0,,,22704.335,0.00017842,89.15222,11905332.71,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2077.0,2023-01-22 03:00:59.999,,,0.0,0.0,,,22720.08,0.000178565,236.59384,20231767.47,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2078.0,2023-01-22 03:01:59.999,,,0.0,0.0,,,22733.480000000003,0.00017881,274.25536,29535922.51,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2079.0,2023-01-22 03:02:59.999,,,0.0,0.0,,,22737.35,0.0001789149999999,197.14864,10896374.15,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2080.0,2023-01-22 03:03:59.999,,,0.0,0.0,,,22743.83,0.0001790599999999,132.91099,16762482.23,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2081.0,2023-01-22 03:04:59.999,,,0.0,0.0,,,22735.24,0.000179045,132.56011,27822054.35,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2082.0,2023-01-22 03:05:59.999,,,0.0,0.0,,,22731.96,0.00017905,185.95974,6960474.21,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2083.0,2023-01-22 03:06:59.999,,,0.0,0.0,,,22739.79,0.00017909,119.51486,13111821.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2084.0,2023-01-22 03:07:59.999,,,0.0,0.0,,,22733.605,0.000179055,114.79436,3959681.53,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2085.0,2023-01-22 03:08:59.999,,,0.0,0.0,,,22732.245,0.00017909,109.05147,978544.23,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2086.0,2023-01-22 03:09:59.999,,,0.0,0.0,,,22739.875,0.000179125,74.95271,31633913.55,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2087.0,2023-01-22 03:10:59.999,,,0.0,0.0,,,22729.53,0.000179125,106.48137,15247084.27,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2088.0,2023-01-22 03:11:59.999,,,0.0,0.0,,,22722.405,0.00017913,62.25992,25032061.06,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2089.0,2023-01-22 03:12:59.999,,,0.0,0.0,,,22732.09,0.0001791249999999,100.04928,10397217.58,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2090.0,2023-01-22 03:13:59.999,,,0.0,0.0,,,22736.71,0.00017915,125.60531,25699430.82,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2091.0,2023-01-22 03:14:59.999,,,0.0,0.0,,,22739.91,0.000179175,58.91038,65715015.25,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2092.0,2023-01-22 03:15:59.999,,,0.0,0.0,,,22748.27,0.00017918,164.19038,191854265.49,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2093.0,2023-01-22 03:16:59.999,,,0.0,0.0,,,22739.83,0.000179155,75.15389,32340301.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2094.0,2023-01-22 03:17:59.999,,,0.0,0.0,,,22722.11,0.00017902,212.56678,136914730.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2095.0,2023-01-22 03:18:59.999,,,0.0,0.0,,,22710.055,0.000178925,114.2409,11223358.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2096.0,2023-01-22 03:19:59.999,,,0.0,0.0,,,22711.78,0.00017899,73.3308,18830277.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2097.0,2023-01-22 03:20:59.999,,,0.0,0.0,,,22698.525,0.00017881,232.33,12557777.46,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2098.0,2023-01-22 03:21:59.999,,,0.0,0.0,,,22692.870000000003,0.000178855,173.30669,64233731.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2099.0,2023-01-22 03:22:59.999,,,0.0,0.0,,,22681.985,0.000178765,192.81323,11631805.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2100.0,2023-01-22 03:23:59.999,,,0.0,0.0,,,22702.685,0.00017878,198.97566,28225103.76,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2101.0,2023-01-22 03:24:59.999,,,0.0,0.0,,,22737.230000000003,0.000178865,300.61712,60084029.96,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2102.0,2023-01-22 03:25:59.999,,,0.0,0.0,,,22737.62,0.000178925,197.67989,10275930.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2103.0,2023-01-22 03:26:59.999,,,0.0,0.0,,,22735.51,0.00017878,92.63328,169748629.07,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2104.0,2023-01-22 03:27:59.999,,,0.0,0.0,,,22745.115,0.00017892,135.29698,6831014.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2105.0,2023-01-22 03:28:59.999,,,0.0,0.0,,,22758.77,0.0001789,238.70335,139836262.94,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2106.0,2023-01-22 03:29:59.999,,,0.0,0.0,,,22752.705,0.000178875,99.9023,22355273.47,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2107.0,2023-01-22 03:30:59.999,,,0.0,0.0,,,22755.565,0.00017882,110.859,78754638.11,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2108.0,2023-01-22 03:31:59.999,,,0.0,0.0,,,22751.435,0.0001787399999999,69.53554,1056357.43,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2109.0,2023-01-22 03:32:59.999,,,0.0,0.0,,,22750.625,0.00017877,55.63774,4095227.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2110.0,2023-01-22 03:33:59.999,,,0.0,0.0,,,22756.805,0.00017884,124.47624,12018823.02,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2111.0,2023-01-22 03:34:59.999,,,0.0,0.0,,,22766.95,0.000178965,146.77456,12630534.26,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2112.0,2023-01-22 03:35:59.999,,,0.0,0.0,,,22763.64,0.00017904,66.48098,80730338.44,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2113.0,2023-01-22 03:36:59.999,,,0.0,0.0,,,22767.545,0.000179135,108.09736,64737792.59,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2114.0,2023-01-22 03:37:59.999,,,0.0,0.0,,,22762.38,0.000179145,180.14821,74203280.24,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2115.0,2023-01-22 03:38:59.999,,,0.0,0.0,,,22759.515,0.000179155,75.37104,122017712.75,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2116.0,2023-01-22 03:39:59.999,,,0.0,0.0,,,22756.19,0.00017929,99.77361,65989918.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2117.0,2023-01-22 03:40:59.999,,,0.0,0.0,,,22742.705,0.000179385,92.73411,109654177.48,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2118.0,2023-01-22 03:41:59.999,,,0.0,0.0,,,22735.97,0.000179375,149.47133,9457458.31,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2119.0,2023-01-22 03:42:59.999,,,0.0,0.0,,,22729.9,0.0001794249999999,130.20072,2537423.84,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2120.0,2023-01-22 03:43:59.999,,,0.0,0.0,,,22736.165,0.000179515,38.57875,3607246.48,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2121.0,2023-01-22 03:44:59.999,,,0.0,0.0,,,22740.935,0.000179595,68.96911,25227284.05,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2122.0,2023-01-22 03:45:59.999,,,0.0,0.0,,,22735.72,0.000179575,119.14661,40893589.68,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2123.0,2023-01-22 03:46:59.999,,,0.0,0.0,,,22724.015,0.0001795,122.61336,12290955.79,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2124.0,2023-01-22 03:47:59.999,,,0.0,0.0,,,22712.17,0.00017955,169.18678,54595070.74,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2125.0,2023-01-22 03:48:59.999,,,0.0,0.0,,,22717.295,0.000179685,68.58662,2946076.18,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2126.0,2023-01-22 03:49:59.999,,,0.0,0.0,,,22726.58,0.00017972,75.86316,3252999.37,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2127.0,2023-01-22 03:50:59.999,,,0.0,0.0,,,22728.61,0.000179705,81.16108,47060266.61,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2128.0,2023-01-22 03:51:59.999,,,0.0,0.0,,,22728.935,0.0001796349999999,105.36932,11529276.83,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2129.0,2023-01-22 03:52:59.999,,,0.0,0.0,,,22733.61,0.0001797449999999,41.8129,5353137.05,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2130.0,2023-01-22 03:53:59.999,,,0.0,0.0,,,22743.68,0.00017988,178.136,48914293.79,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2131.0,2023-01-22 03:54:59.999,,,0.0,0.0,,,22747.605,0.00018014,89.02057,238377816.62,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2132.0,2023-01-22 03:55:59.999,,,0.0,0.0,,,22758.785,0.000180195,208.69988,69665186.51,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2133.0,2023-01-22 03:56:59.999,,,0.0,0.0,,,22746.345,0.000180075,134.90672,20989299.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2134.0,2023-01-22 03:57:59.999,,,0.0,0.0,,,22742.675000000003,0.0001801099999999,62.09131,51331290.43,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2135.0,2023-01-22 03:58:59.999,,,0.0,0.0,,,22753.355,0.0001802,94.33258,7881146.68,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2136.0,2023-01-22 03:59:59.999,,,0.0,0.0,,,22756.315,0.00018051,82.90896,81958818.39,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2137.0,2023-01-22 04:00:59.999,,,0.0,0.0,,,22747.52,0.00018061,166.912,106389467.08,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2138.0,2023-01-22 04:01:59.999,,,0.0,0.0,,,22736.65,0.00018069,51.03795,61232075.81,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2139.0,2023-01-22 04:02:59.999,,,0.0,0.0,,,22744.32,0.000181075,67.52797,116908074.71,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2140.0,2023-01-22 04:03:59.999,,,0.0,0.0,,,22749.445,0.000181115,88.13241,41680980.06,3.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2141.0,2023-01-22 04:04:59.999,,,0.0,0.0,,,22748.6,0.00018096,60.62387,13789196.98,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2142.0,2023-01-22 04:05:59.999,,,0.0,0.0,,,22748.800000000003,0.000180915,41.98617,24592197.79,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2143.0,2023-01-22 04:06:59.999,,,0.0,0.0,,,22751.205,0.000180955,128.27814,11662655.78,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2144.0,2023-01-22 04:07:59.999,,,0.0,0.0,,,22751.635,0.000180975,63.71615,25222819.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2145.0,2023-01-22 04:08:59.999,,,0.0,0.0,,,22740.39,0.0001810499999999,85.46067,13874897.56,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2146.0,2023-01-22 04:09:59.999,,,0.0,0.0,,,22736.335,0.0001812599999999,74.41842,46506826.35,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2147.0,2023-01-22 04:10:59.999,,,0.0,0.0,,,22738.155,0.00018146,134.35026,35168408.64,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2148.0,2023-01-22 04:11:59.999,,,0.0,0.0,,,22738.075,0.000181565,62.83798,91641972.32,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2149.0,2023-01-22 04:12:59.999,,,0.0,0.0,,,22726.59,0.00018116,73.0143,105517671.12,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2150.0,2023-01-22 04:13:59.999,,,0.0,0.0,,,22728.265,0.00018121,72.972,75166509.13,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2151.0,2023-01-22 04:14:59.999,,,0.0,0.0,,,22723.08,0.000180975,94.47355,14248838.35,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2152.0,2023-01-22 04:15:59.999,,,0.0,0.0,,,22723.79,0.00018099,67.20379,14010445.88,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
