index,close_time,transaction_id,positions,LUNCUSDT_units,ATOMUSDT_units,entry_LUNCUSDT_price,entry_ATOMUSDT_price,historical_LUNCUSDT_mid,historical_ATOMUSDT_mid,historical_LUNCUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LUNCUSDT_raw_pnl,ATOMUSDT_raw_pnl,LUNCUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1664.0,2023-01-21 15:36:59.999,,,0.0,0.0,,,0.00018285,13.1215,463640386.01,1360.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1665.0,2023-01-21 15:37:59.999,,,0.0,0.0,,,0.000183015,13.118,499788450.05,594.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1666.0,2023-01-21 15:38:59.999,,,0.0,0.0,,,0.00018318,13.0965,568945610.02,499.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1667.0,2023-01-21 15:39:59.999,,,0.0,0.0,,,0.000183615,13.0995,671692711.87,529.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1668.0,2023-01-21 15:40:59.999,,,0.0,0.0,,,0.00018406,13.1,784110779.41,1732.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1669.0,2023-01-21 15:41:59.999,,,0.0,0.0,,,0.00018458,13.111,471157931.73,161.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1670.0,2023-01-21 15:42:59.999,,,0.0,0.0,,,0.00018478,13.1155,1062152533.51,747.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1671.0,2023-01-21 15:43:59.999,,,0.0,0.0,,,0.00018611,13.128,2614514594.26,772.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1672.0,2023-01-21 15:44:59.999,,,0.0,0.0,,,0.0001858149999999,13.1285,1292839792.03,65.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1673.0,2023-01-21 15:45:59.999,,,0.0,0.0,,,0.0001851,13.1285,820698368.71,1222.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1674.0,2023-01-21 15:46:59.999,,,0.0,0.0,,,0.000185925,13.134,449858211.06,457.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1675.0,2023-01-21 15:47:59.999,,,0.0,0.0,,,0.00018477,13.124,637190061.49,1672.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1676.0,2023-01-21 15:48:59.999,,,0.0,0.0,,,0.00018413,13.134,348023850.69,237.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1677.0,2023-01-21 15:49:59.999,,,0.0,0.0,,,0.000183955,13.14,498594576.35,196.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1678.0,2023-01-21 15:50:59.999,,,0.0,0.0,,,0.00018337,13.1345,517026506.49,151.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1679.0,2023-01-21 15:51:59.999,,,0.0,0.0,,,0.00018313,13.131,410367815.14,899.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1680.0,2023-01-21 15:52:59.999,,,0.0,0.0,,,0.0001827749999999,13.1185,311827313.14,1620.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1681.0,2023-01-21 15:53:59.999,,,0.0,0.0,,,0.0001835149999999,13.1275,153546059.67,336.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1682.0,2023-01-21 15:54:59.999,,,0.0,0.0,,,0.00018373,13.119,188574299.75,462.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1683.0,2023-01-21 15:55:59.999,,,0.0,0.0,,,0.000183855,13.0915,396938220.12,2320.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1684.0,2023-01-21 15:56:59.999,,,0.0,0.0,,,0.000185265,13.0795,3677205929.41,1338.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1685.0,2023-01-21 15:57:59.999,,,0.0,0.0,,,0.000184685,13.079,467050847.07,1335.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1686.0,2023-01-21 15:58:59.999,,,0.0,0.0,,,0.0001838699999999,13.0255,282265479.88,21346.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1687.0,2023-01-21 15:59:59.999,,,0.0,0.0,,,0.000183265,13.0265,399060947.81,5868.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1688.0,2023-01-21 16:00:59.999,,,0.0,0.0,,,0.000183315,13.0555,296962185.56,1055.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1689.0,2023-01-21 16:01:59.999,,,0.0,0.0,,,0.0001828299999999,13.054,256639033.67,2696.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1690.0,2023-01-21 16:02:59.999,,,0.0,0.0,,,0.00018235,13.0415,285270505.49,1002.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1691.0,2023-01-21 16:03:59.999,,,0.0,0.0,,,0.000182595,13.058,188269904.63,745.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1692.0,2023-01-21 16:04:59.999,,,0.0,0.0,,,0.00018342,13.116,201459428.44,17253.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1693.0,2023-01-21 16:05:59.999,,,0.0,0.0,,,0.000184165,13.1415,197164823.44,1724.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1694.0,2023-01-21 16:06:59.999,,,0.0,0.0,,,0.00018401,13.145499999999998,240047175.26,1499.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1695.0,2023-01-21 16:07:59.999,,,0.0,0.0,,,0.00018338,13.1535,533872299.9,3289.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1696.0,2023-01-21 16:08:59.999,,,0.0,0.0,,,0.00018383,13.166,296729356.29,804.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1697.0,2023-01-21 16:09:59.999,,,0.0,0.0,,,0.00018428,13.177,455753516.88,493.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1698.0,2023-01-21 16:10:59.999,,,0.0,0.0,,,0.00018472,13.183,286934811.96,857.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1699.0,2023-01-21 16:11:59.999,,,0.0,0.0,,,0.00018491,13.1895,263325321.94,574.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1700.0,2023-01-21 16:12:59.999,,,0.0,0.0,,,0.0001849749999999,13.1875,223075202.5,3634.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1701.0,2023-01-21 16:13:59.999,,,0.0,0.0,,,0.00018549,13.243,731388622.96,41139.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1702.0,2023-01-21 16:14:59.999,,,0.0,0.0,,,0.00018604,13.201,1135113003.59,855.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1703.0,2023-01-21 16:15:59.999,,,0.0,0.0,,,0.000185735,13.178,899667025.99,3083.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1704.0,2023-01-21 16:16:59.999,,,0.0,0.0,,,0.00018536,13.168,284853316.97,901.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1705.0,2023-01-21 16:17:59.999,,,0.0,0.0,,,0.00018558,13.1835,224519093.64,1229.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1706.0,2023-01-21 16:18:59.999,,,0.0,0.0,,,0.00018522,13.195,543243539.72,1080.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1707.0,2023-01-21 16:19:59.999,,,0.0,0.0,,,0.00018478,13.1905,339415891.77,99.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1708.0,2023-01-21 16:20:59.999,,,0.0,0.0,,,0.000184845,13.206,110971082.76,2478.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1709.0,2023-01-21 16:21:59.999,,,0.0,0.0,,,0.000185655,13.2205,493703002.76,761.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1710.0,2023-01-21 16:22:59.999,,,0.0,0.0,,,0.000185655,13.22,703032210.56,1840.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1711.0,2023-01-21 16:23:59.999,,,0.0,0.0,,,0.0001856149999999,13.228,298305302.28,1131.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1712.0,2023-01-21 16:24:59.999,,,0.0,0.0,,,0.00018511,13.218,252120912.74,1783.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1713.0,2023-01-21 16:25:59.999,,,0.0,0.0,,,0.00018614,13.2055,722459526.58,2469.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1714.0,2023-01-21 16:26:59.999,,,0.0,0.0,,,0.000186495,13.187,1032739557.26,260.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1715.0,2023-01-21 16:27:59.999,,,0.0,0.0,,,0.000188105,13.214,2885903646.14,691.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1716.0,2023-01-21 16:28:59.999,,,0.0,0.0,,,0.000188445,13.235,1095276609.89,357.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1717.0,2023-01-21 16:29:59.999,,,0.0,0.0,,,0.00018935,13.241,1609090334.44,31.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1718.0,2023-01-21 16:30:59.999,,,0.0,0.0,,,0.00018817,13.241499999999998,662783408.94,667.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1719.0,2023-01-21 16:31:59.999,,,0.0,0.0,,,0.00018866,13.2505,866703521.78,1093.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1720.0,2023-01-21 16:32:59.999,,,0.0,0.0,,,0.000189525,13.2545,1313471286.03,568.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1721.0,2023-01-21 16:33:59.999,,,0.0,0.0,,,0.00018917,13.236999999999998,1185992092.83,1183.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1722.0,2023-01-21 16:34:59.999,,,0.0,0.0,,,0.000188465,13.241,788453173.9,460.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1723.0,2023-01-21 16:35:59.999,,,0.0,0.0,,,0.000188145,13.2465,503720039.74,627.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1724.0,2023-01-21 16:36:59.999,,,0.0,0.0,,,0.00018862,13.261,612770382.43,842.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1725.0,2023-01-21 16:37:59.999,,,0.0,0.0,,,0.000187955,13.264,714120252.04,3066.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1726.0,2023-01-21 16:38:59.999,,,0.0,0.0,,,0.000187185,13.2755,515813698.79,607.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1727.0,2023-01-21 16:39:59.999,,,0.0,0.0,,,0.00018804,13.268,420022541.31,452.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1728.0,2023-01-21 16:40:59.999,,,0.0,0.0,,,0.000188095,13.272,497036800.93,747.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1729.0,2023-01-21 16:41:59.999,,,0.0,0.0,,,0.00018803,13.281,358877613.88,663.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1730.0,2023-01-21 16:42:59.999,,,0.0,0.0,,,0.000187965,13.284,271449803.01,799.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1731.0,2023-01-21 16:43:59.999,,,0.0,0.0,,,0.0001879049999999,13.2865,197237372.42,1630.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1732.0,2023-01-21 16:44:59.999,,,0.0,0.0,,,0.00018855,13.3015,603057766.1,1268.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1733.0,2023-01-21 16:45:59.999,,,0.0,0.0,,,0.000188345,13.297,213125834.14,407.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1734.0,2023-01-21 16:46:59.999,,,0.0,0.0,,,0.00018811,13.2985,163889161.86,1505.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1735.0,2023-01-21 16:47:59.999,,,0.0,0.0,,,0.00018805,13.297,373237854.17,3459.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1736.0,2023-01-21 16:48:59.999,,,0.0,0.0,,,0.0001874849999999,13.302499999999998,204133377.37,1329.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1737.0,2023-01-21 16:49:59.999,,,0.0,0.0,,,0.000187105,13.309,353926714.39,2120.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1738.0,2023-01-21 16:50:59.999,,,0.0,0.0,,,0.0001863,13.3115,610253904.2,4648.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1739.0,2023-01-21 16:51:59.999,,,0.0,0.0,,,0.000186365,13.328,422533570.09,1937.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1740.0,2023-01-21 16:52:59.999,,,0.0,0.0,,,0.00018687,13.325,183955202.21,711.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1741.0,2023-01-21 16:53:59.999,,,0.0,0.0,,,0.000186955,13.3265,331826137.53,174.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1742.0,2023-01-21 16:54:59.999,,,0.0,0.0,,,0.000186575,13.322,180332933.59,1765.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1743.0,2023-01-21 16:55:59.999,,,0.0,0.0,,,0.00018626,13.308,124899321.21,2543.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1744.0,2023-01-21 16:56:59.999,,,0.0,0.0,,,0.000186495,13.297,112575013.15,1859.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1745.0,2023-01-21 16:57:59.999,,,0.0,0.0,,,0.00018653,13.2825,74831670.28,1231.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1746.0,2023-01-21 16:58:59.999,,,0.0,0.0,,,0.0001870199999999,13.2825,152616310.8,166.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1747.0,2023-01-21 16:59:59.999,,,0.0,0.0,,,0.0001872399999999,13.2635,437610195.59,1080.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1748.0,2023-01-21 17:00:59.999,,,0.0,0.0,,,0.00018661,13.2515,286619522.59,1212.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1749.0,2023-01-21 17:01:59.999,,,0.0,0.0,,,0.00018606,13.2565,242005583.81,893.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1750.0,2023-01-21 17:02:59.999,,,0.0,0.0,,,0.00018652,13.2685,97140682.54,1014.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1751.0,2023-01-21 17:03:59.999,,,0.0,0.0,,,0.00018716,13.281,594744723.48,259.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1752.0,2023-01-21 17:04:59.999,,,0.0,0.0,,,0.000187345,13.279,150938175.03,557.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1753.0,2023-01-21 17:05:59.999,,,0.0,0.0,,,0.00018814,13.284,411165355.54,955.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1754.0,2023-01-21 17:06:59.999,,,0.0,0.0,,,0.0001888449999999,13.307,200638827.29,8908.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1755.0,2023-01-21 17:07:59.999,,,0.0,0.0,,,0.00018861,13.333,422027636.64,4759.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1756.0,2023-01-21 17:08:59.999,,,0.0,0.0,,,0.000188275,13.3395,153563493.74,597.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1757.0,2023-01-21 17:09:59.999,,,0.0,0.0,,,0.0001886999999999,13.3395,231084875.03,306.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1758.0,2023-01-21 17:10:59.999,,,0.0,0.0,,,0.00018915,13.3405,290183998.97,2808.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1759.0,2023-01-21 17:11:59.999,,,0.0,0.0,,,0.00018912,13.345,132165287.95,1508.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1760.0,2023-01-21 17:12:59.999,,,0.0,0.0,,,0.000189435,13.3435,358163394.51,376.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1761.0,2023-01-21 17:13:59.999,,,0.0,0.0,,,0.000189345,13.3335,369452202.58,2010.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1762.0,2023-01-21 17:14:59.999,,,0.0,0.0,,,0.00018911,13.339,181856471.46,221.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1763.0,2023-01-21 17:15:59.999,,,0.0,0.0,,,0.00018868,13.3395,243763285.96,3048.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1764.0,2023-01-21 17:16:59.999,,,0.0,0.0,,,0.00018802,13.3125,546588999.41,1151.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1765.0,2023-01-21 17:17:59.999,,,0.0,0.0,,,0.00018792,13.281,279980930.95,2121.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1766.0,2023-01-21 17:18:59.999,,,0.0,0.0,,,0.0001881799999999,13.278,691607625.84,1560.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1767.0,2023-01-21 17:19:59.999,,,0.0,0.0,,,0.00018809,13.26,150452762.45,1043.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1768.0,2023-01-21 17:20:59.999,,,0.0,0.0,,,0.000187875,13.2465,68035718.21,1062.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1769.0,2023-01-21 17:21:59.999,,,0.0,0.0,,,0.00018757,13.2395,88697074.42,554.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1770.0,2023-01-21 17:22:59.999,,,0.0,0.0,,,0.00018696,13.2245,424578845.23,993.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1771.0,2023-01-21 17:23:59.999,,,0.0,0.0,,,0.00018699,13.212,110694135.62,979.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1772.0,2023-01-21 17:24:59.999,,,0.0,0.0,,,0.000186905,13.203,329445329.06,912.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1773.0,2023-01-21 17:25:59.999,,,0.0,0.0,,,0.0001865549999999,13.2015,359013191.09,344.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1774.0,2023-01-21 17:26:59.999,,,0.0,0.0,,,0.00018646,13.2055,129082178.08,2957.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1775.0,2023-01-21 17:27:59.999,,,0.0,0.0,,,0.0001861249999999,13.215,265090072.05,549.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1776.0,2023-01-21 17:28:59.999,,,0.0,0.0,,,0.00018653,13.235,164871004.45,203.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1777.0,2023-01-21 17:29:59.999,,,0.0,0.0,,,0.000186595,13.239,158262626.62,378.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1778.0,2023-01-21 17:30:59.999,,,0.0,0.0,,,0.000186405,13.235,99093234.64,2710.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1779.0,2023-01-21 17:31:59.999,,,0.0,0.0,,,0.00018603,13.216,140033129.79,709.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1780.0,2023-01-21 17:32:59.999,,,0.0,0.0,,,0.0001859,13.218,157898869.67,2554.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1781.0,2023-01-21 17:33:59.999,,,0.0,0.0,,,0.00018569,13.213,173979012.46,602.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1782.0,2023-01-21 17:34:59.999,,,0.0,0.0,,,0.0001857599999999,13.2045,232035614.64,637.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1783.0,2023-01-21 17:35:59.999,,,0.0,0.0,,,0.00018575,13.199,104341026.61,594.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1784.0,2023-01-21 17:36:59.999,,,0.0,0.0,,,0.000185905,13.2015,82587411.57,37.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1785.0,2023-01-21 17:37:59.999,,,0.0,0.0,,,0.000185895,13.208,106124383.49,204.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1786.0,2023-01-21 17:38:59.999,,,0.0,0.0,,,0.000185875,13.2075,174258375.95,86.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1787.0,2023-01-21 17:39:59.999,,,0.0,0.0,,,0.0001863449999999,13.2275,276159290.52,2157.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1788.0,2023-01-21 17:40:59.999,,,0.0,0.0,,,0.00018646,13.2345,106479140.45,156.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1789.0,2023-01-21 17:41:59.999,,,0.0,0.0,,,0.000186365,13.2345,42562534.06,364.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1790.0,2023-01-21 17:42:59.999,,,0.0,0.0,,,0.00018613,13.226,35686612.52,958.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1791.0,2023-01-21 17:43:59.999,,,0.0,0.0,,,0.00018613,13.2285,38178359.33,756.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1792.0,2023-01-21 17:44:59.999,,,0.0,0.0,,,0.00018604,13.2235,113962657.24,442.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1793.0,2023-01-21 17:45:59.999,,,0.0,0.0,,,0.0001859699999999,13.2185,96152416.54,265.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1794.0,2023-01-21 17:46:59.999,,,0.0,0.0,,,0.00018605,13.225,132120568.28,423.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1795.0,2023-01-21 17:47:59.999,,,0.0,0.0,,,0.000186165,13.225,68595435.94,181.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1796.0,2023-01-21 17:48:59.999,,,0.0,0.0,,,0.00018603,13.2185,79954352.31,772.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1797.0,2023-01-21 17:49:59.999,,,0.0,0.0,,,0.00018585,13.2105,53346072.4,2094.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1798.0,2023-01-21 17:50:59.999,,,0.0,0.0,,,0.0001858149999999,13.216,67068926.45,904.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1799.0,2023-01-21 17:51:59.999,,,0.0,0.0,,,0.00018591,13.226,69972126.32,705.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1800.0,2023-01-21 17:52:59.999,,,0.0,0.0,,,0.0001855499999999,13.216,406408708.43,6653.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1801.0,2023-01-21 17:53:59.999,,,0.0,0.0,,,0.000184325,13.147,950901014.49,15909.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1802.0,2023-01-21 17:54:59.999,,,0.0,0.0,,,0.00018445,13.1555,240691035.25,2071.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1803.0,2023-01-21 17:55:59.999,,,0.0,0.0,,,0.000184895,13.185,320205141.3,511.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1804.0,2023-01-21 17:56:59.999,,,0.0,0.0,,,0.000184755,13.1965,257416926.46,811.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1805.0,2023-01-21 17:57:59.999,,,0.0,0.0,,,0.00018481,13.198,67445948.44,242.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1806.0,2023-01-21 17:58:59.999,,,0.0,0.0,,,0.00018475,13.201,76011255.5,2095.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1807.0,2023-01-21 17:59:59.999,,,0.0,0.0,,,0.00018466,13.2,131201696.7,1640.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1808.0,2023-01-21 18:00:59.999,,,0.0,0.0,,,0.000184515,13.2,135573760.93,250.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1809.0,2023-01-21 18:01:59.999,,,0.0,0.0,,,0.000184145,13.2025,259735770.91,516.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1810.0,2023-01-21 18:02:59.999,,,0.0,0.0,,,0.000183895,13.198,235027931.39,240.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1811.0,2023-01-21 18:03:59.999,,,0.0,0.0,,,0.00018379,13.1815,205903294.53,1539.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1812.0,2023-01-21 18:04:59.999,,,0.0,0.0,,,0.00018376,13.175999999999998,173073157.92,207.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1813.0,2023-01-21 18:05:59.999,,,0.0,0.0,,,0.0001841899999999,13.186,418328598.61,2115.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1814.0,2023-01-21 18:06:59.999,,,0.0,0.0,,,0.00018437,13.2,107493899.05,2266.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1815.0,2023-01-21 18:07:59.999,,,0.0,0.0,,,0.000184085,13.199000000000002,124838625.55,136.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1816.0,2023-01-21 18:08:59.999,,,0.0,0.0,,,0.000184175,13.1985,136504203.05,519.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1817.0,2023-01-21 18:09:59.999,,,0.0,0.0,,,0.0001838799999999,13.19,160993792.67,1385.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1818.0,2023-01-21 18:10:59.999,,,0.0,0.0,,,0.00018376,13.2005,311896732.07,7437.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1819.0,2023-01-21 18:11:59.999,,,0.0,0.0,,,0.000183595,13.227,208960800.46,3020.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1820.0,2023-01-21 18:12:59.999,,,0.0,0.0,,,0.000183275,13.209499999999998,321793278.31,1706.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1821.0,2023-01-21 18:13:59.999,,,0.0,0.0,,,0.000183285,13.2275,276592565.04,3403.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1822.0,2023-01-21 18:14:59.999,,,0.0,0.0,,,0.0001833499999999,13.237,129639096.83,2260.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1823.0,2023-01-21 18:15:59.999,,,0.0,0.0,,,0.0001834599999999,13.2355,148916661.76,244.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1824.0,2023-01-21 18:16:59.999,,,0.0,0.0,,,0.000183355,13.2185,92106495.35,3190.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1825.0,2023-01-21 18:17:59.999,,,0.0,0.0,,,0.000183335,13.2185,38876246.92,254.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1826.0,2023-01-21 18:18:59.999,,,0.0,0.0,,,0.0001835149999999,13.228,71591945.99,568.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1827.0,2023-01-21 18:19:59.999,,,0.0,0.0,,,0.0001836,13.2335,53933975.55,966.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1828.0,2023-01-21 18:20:59.999,,,0.0,0.0,,,0.00018373,13.2335,70777986.83,131.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1829.0,2023-01-21 18:21:59.999,,,0.0,0.0,,,0.000183865,13.2325,56970257.85,286.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
