index,close_time,transaction_id,positions,ETHUSDT_units,MATICUSDT_units,entry_ETHUSDT_price,entry_MATICUSDT_price,historical_ETHUSDT_mid,historical_MATICUSDT_mid,historical_ETHUSDT_vol,historical_MATICUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,MATICUSDT_raw_pnl,ETHUSDT_cost,MATICUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1662.0,2023-01-21 20:25:59.999,1.0,,0.0,0.0,,,1658.26,1.0113,370.6205,23795.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1663.0,2023-01-21 20:26:59.999,1.0,,0.0,0.0,,,1657.81,1.0116,96.425,16737.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1664.0,2023-01-21 20:27:59.999,1.0,,0.0,0.0,,,1658.355,1.01175,113.0634,3395.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1665.0,2023-01-21 20:28:59.999,1.0,,0.0,0.0,,,1658.86,1.01165,59.9009,29418.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1666.0,2023-01-21 20:29:59.999,1.0,,0.0,0.0,,,1658.365,1.0116,31.0966,11908.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1667.0,2023-01-21 20:30:59.999,1.0,,0.0,0.0,,,1658.14,1.01175,241.8615,4302.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1668.0,2023-01-21 20:31:59.999,1.0,,0.0,0.0,,,1657.675,1.0113,138.1186,67564.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1669.0,2023-01-21 20:32:59.999,1.0,,0.0,0.0,,,1659.245,1.0121,202.1358,18831.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1670.0,2023-01-21 20:33:59.999,1.0,,0.0,0.0,,,1660.8200000000002,1.01315,94.6725,14693.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1671.0,2023-01-21 20:34:59.999,1.0,,0.0,0.0,,,1659.64,1.01285,111.7128,11793.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1672.0,2023-01-21 20:35:59.999,1.0,,0.0,0.0,,,1659.375,1.0133,52.3711,15446.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1673.0,2023-01-21 20:36:59.999,1.0,,0.0,0.0,,,1659.6,1.01415,99.3972,18726.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1674.0,2023-01-21 20:37:59.999,1.0,,0.0,0.0,,,1659.7600000000002,1.0141,53.8937,23433.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1675.0,2023-01-21 20:38:59.999,1.0,,0.0,0.0,,,1659.0549999999998,1.0134,301.7134,48280.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1676.0,2023-01-21 20:39:59.999,1.0,,0.0,0.0,,,1656.98,1.0129,477.9513,139588.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1677.0,2023-01-21 20:40:59.999,1.0,,0.0,0.0,,,1655.6950000000002,1.01235,496.9129,73024.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1678.0,2023-01-21 20:41:59.999,1.0,,0.0,0.0,,,1657.36,1.0132,92.9594,32590.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1679.0,2023-01-21 20:42:59.999,1.0,,0.0,0.0,,,1656.74,1.01275,285.1775,32003.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1680.0,2023-01-21 20:43:59.999,1.0,,0.0,0.0,,,1656.565,1.0126,242.0911,34933.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1681.0,2023-01-21 20:44:59.999,1.0,,0.0,0.0,,,1656.56,1.013,55.4843,4229.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1682.0,2023-01-21 20:45:59.999,1.0,,0.0,0.0,,,1655.68,1.01235,295.9696,12187.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1683.0,2023-01-21 20:46:59.999,1.0,,0.0,0.0,,,1655.99,1.01325,222.3837,55462.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1684.0,2023-01-21 20:47:59.999,1.0,,0.0,0.0,,,1655.485,1.0131,237.2619,19609.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1685.0,2023-01-21 20:48:59.999,1.0,,0.0,0.0,,,1657.61,1.01465,327.5751,61695.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1686.0,2023-01-21 20:49:59.999,1.0,,0.0,0.0,,,1657.72,1.0152,313.6851,22310.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1687.0,2023-01-21 20:50:59.999,1.0,,0.0,0.0,,,1657.54,1.01505,153.6186,9555.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1688.0,2023-01-21 20:51:59.999,1.0,,0.0,0.0,,,1656.595,1.01395,138.4545,6734.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1689.0,2023-01-21 20:52:59.999,1.0,,0.0,0.0,,,1656.49,1.0142,70.7734,8590.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1690.0,2023-01-21 20:53:59.999,1.0,,0.0,0.0,,,1656.06,1.01405,62.6792,1791.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1691.0,2023-01-21 20:54:59.999,1.0,,0.0,0.0,,,1656.4250000000002,1.0148,116.2977,28501.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1692.0,2023-01-21 20:55:59.999,1.0,,0.0,0.0,,,1656.635,1.015,32.3658,3714.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1693.0,2023-01-21 20:56:59.999,1.0,,0.0,0.0,,,1656.61,1.0145,35.4471,6479.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1694.0,2023-01-21 20:57:59.999,1.0,,0.0,0.0,,,1656.3,1.0141,18.7859,1867.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1695.0,2023-01-21 20:58:59.999,1.0,,0.0,0.0,,,1656.41,1.01375,26.9261,25475.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1696.0,2023-01-21 20:59:59.999,1.0,,0.0,0.0,,,1655.38,1.0129,829.1451,24582.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1697.0,2023-01-21 21:00:59.999,1.0,,0.0,0.0,,,1653.745,1.01215,1585.488,133765.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1698.0,2023-01-21 21:01:59.999,1.0,,0.0,0.0,,,1654.52,1.01265,279.9141,52733.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1699.0,2023-01-21 21:02:59.999,1.0,,0.0,0.0,,,1654.3200000000002,1.01205,209.6615,36272.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1700.0,2023-01-21 21:03:59.999,1.0,,0.0,0.0,,,1656.075,1.01245,127.474,15141.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1701.0,2023-01-21 21:04:59.999,1.0,,0.0,0.0,,,1656.53,1.0126499999999998,162.4367,3107.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1702.0,2023-01-21 21:05:59.999,1.0,,0.0,0.0,,,1656.705,1.01275,63.0772,13520.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1703.0,2023-01-21 21:06:59.999,1.0,,0.0,0.0,,,1657.815,1.01375,271.5527,19735.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1704.0,2023-01-21 21:07:59.999,1.0,,0.0,0.0,,,1657.12,1.0136,128.892,7090.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1705.0,2023-01-21 21:08:59.999,1.0,,0.0,0.0,,,1656.755,1.0138,105.3635,12012.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1706.0,2023-01-21 21:09:59.999,1.0,,0.0,0.0,,,1657.175,1.01405,85.1275,13809.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1707.0,2023-01-21 21:10:59.999,1.0,,0.0,0.0,,,1656.605,1.01345,201.8988,22625.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1708.0,2023-01-21 21:11:59.999,1.0,,0.0,0.0,,,1656.625,1.01295,90.1146,5554.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1709.0,2023-01-21 21:12:59.999,1.0,,0.0,0.0,,,1656.6,1.0132,84.546,4848.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1710.0,2023-01-21 21:13:59.999,1.0,,0.0,0.0,,,1656.8,1.0133,136.8218,31159.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1711.0,2023-01-21 21:14:59.999,1.0,,0.0,0.0,,,1656.09,1.0128499999999998,101.4682,7294.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1712.0,2023-01-21 21:15:59.999,1.0,,0.0,0.0,,,1656.17,1.0128,120.0153,2929.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1713.0,2023-01-21 21:16:59.999,1.0,,0.0,0.0,,,1657.255,1.01335,445.8468,28593.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1714.0,2023-01-21 21:17:59.999,1.0,,0.0,0.0,,,1658.83,1.01385,335.0358,13401.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1715.0,2023-01-21 21:18:59.999,1.0,,0.0,0.0,,,1658.33,1.0139,159.1472,77670.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1716.0,2023-01-21 21:19:59.999,1.0,,0.0,0.0,,,1657.875,1.01395,87.5267,10109.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1717.0,2023-01-21 21:20:59.999,1.0,,0.0,0.0,,,1657.725,1.01445,261.8845,18854.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1718.0,2023-01-21 21:21:59.999,1.0,,0.0,0.0,,,1656.8,1.0135999999999998,52.657,16672.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1719.0,2023-01-21 21:22:59.999,1.0,,0.0,0.0,,,1655.835,1.0129,173.3544,9493.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1720.0,2023-01-21 21:23:59.999,1.0,,0.0,0.0,,,1655.015,1.0123,172.9391,18036.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1721.0,2023-01-21 21:24:59.999,1.0,,0.0,0.0,,,1654.045,1.0121,129.0512,21983.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1722.0,2023-01-21 21:25:59.999,1.0,,0.0,0.0,,,1654.235,1.01195,251.7313,21977.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1723.0,2023-01-21 21:26:59.999,1.0,,0.0,0.0,,,1654.625,1.01205,113.3928,15578.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1724.0,2023-01-21 21:27:59.999,1.0,,0.0,0.0,,,1654.935,1.0121,73.0801,22737.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1725.0,2023-01-21 21:28:59.999,1.0,,0.0,0.0,,,1655.55,1.01205,123.2118,10358.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1726.0,2023-01-21 21:29:59.999,1.0,,0.0,0.0,,,1655.6,1.01285,108.0482,38157.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1727.0,2023-01-21 21:30:59.999,1.0,,0.0,0.0,,,1655.4299999999998,1.0141,193.1679,69510.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1728.0,2023-01-21 21:31:59.999,1.0,,0.0,0.0,,,1655.8249999999998,1.01535,165.1716,69736.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1729.0,2023-01-21 21:32:59.999,1.0,,0.0,0.0,,,1655.92,1.0155500000000002,77.8183,10246.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1730.0,2023-01-21 21:33:59.999,1.0,,0.0,0.0,,,1656.32,1.01545,171.1298,18344.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1731.0,2023-01-21 21:34:59.999,1.0,,0.0,0.0,,,1658.285,1.0154999999999998,595.6138,39918.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1732.0,2023-01-21 21:35:59.999,1.0,,0.0,0.0,,,1659.94,1.016,352.9224,15826.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1733.0,2023-01-21 21:36:59.999,1.0,,0.0,0.0,,,1659.9499999999998,1.0165,88.8481,17609.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1734.0,2023-01-21 21:37:59.999,1.0,,0.0,0.0,,,1660.255,1.01655,138.9211,41117.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1735.0,2023-01-21 21:38:59.999,1.0,,0.0,0.0,,,1660.465,1.0167000000000002,165.0619,55327.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1736.0,2023-01-21 21:39:59.999,1.0,,0.0,0.0,,,1660.12,1.01655,57.4204,15916.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1737.0,2023-01-21 21:40:59.999,1.0,,0.0,0.0,,,1659.365,1.01625,93.0164,16455.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1738.0,2023-01-21 21:41:59.999,1.0,,0.0,0.0,,,1659.5,1.0161,196.5671,28706.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1739.0,2023-01-21 21:42:59.999,1.0,,0.0,0.0,,,1659.975,1.01655,103.2592,24751.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1740.0,2023-01-21 21:43:59.999,1.0,,0.0,0.0,,,1659.72,1.0164,33.6165,14840.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1741.0,2023-01-21 21:44:59.999,1.0,,0.0,0.0,,,1659.78,1.01595,32.6774,22661.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1742.0,2023-01-21 21:45:59.999,1.0,,0.0,0.0,,,1659.9450000000002,1.01605,83.8945,2525.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1743.0,2023-01-21 21:46:59.999,1.0,,0.0,0.0,,,1659.975,1.01655,63.3044,12962.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1744.0,2023-01-21 21:47:59.999,1.0,,0.0,0.0,,,1660.135,1.0167000000000002,125.9217,25503.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1745.0,2023-01-21 21:48:59.999,1.0,,0.0,0.0,,,1660.215,1.01655,90.2588,14253.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1746.0,2023-01-21 21:49:59.999,1.0,,0.0,0.0,,,1660.3049999999998,1.01605,35.734,45535.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1747.0,2023-01-21 21:50:59.999,1.0,,0.0,0.0,,,1660.19,1.01605,61.8509,7696.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1748.0,2023-01-21 21:51:59.999,1.0,,0.0,0.0,,,1659.69,1.01545,93.5502,30445.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1749.0,2023-01-21 21:52:59.999,1.0,,0.0,0.0,,,1659.725,1.01485,40.7981,1422.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1750.0,2023-01-21 21:53:59.999,1.0,,0.0,0.0,,,1659.88,1.0148,25.6837,16109.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1751.0,2023-01-21 21:54:59.999,1.0,,0.0,0.0,,,1659.96,1.0147499999999998,23.7946,3590.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1752.0,2023-01-21 21:55:59.999,1.0,,0.0,0.0,,,1660.72,1.0154,167.6711,7269.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1753.0,2023-01-21 21:56:59.999,1.0,,0.0,0.0,,,1661.185,1.0156,10.3103,4042.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1754.0,2023-01-21 21:57:59.999,1.0,,0.0,0.0,,,1661.155,1.01585,12.2997,22975.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1755.0,2023-01-21 21:58:59.999,1.0,,0.0,0.0,,,1660.735,1.0159,40.8069,26933.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1756.0,2023-01-21 21:59:59.999,1.0,,0.0,0.0,,,1662.52,1.0156,796.1127,103334.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1757.0,2023-01-21 22:00:59.999,1.0,,0.0,0.0,,,1662.705,1.0164,316.483,20944.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1758.0,2023-01-21 22:01:59.999,1.0,,0.0,0.0,,,1662.125,1.0167,173.7967,27670.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1759.0,2023-01-21 22:02:59.999,1.0,,0.0,0.0,,,1662.015,1.0162,131.8074,9774.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1760.0,2023-01-21 22:03:59.999,1.0,,0.0,0.0,,,1660.88,1.01505,104.9855,9812.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1761.0,2023-01-21 22:04:59.999,1.0,,0.0,0.0,,,1660.5700000000002,1.01465,59.5413,10350.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1762.0,2023-01-21 22:05:59.999,1.0,,0.0,0.0,,,1660.98,1.0147,17.7799,1538.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1763.0,2023-01-21 22:06:59.999,1.0,,0.0,0.0,,,1660.625,1.0145,95.5144,16133.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1764.0,2023-01-21 22:07:59.999,1.0,,0.0,0.0,,,1659.875,1.01425,134.7613,24446.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1765.0,2023-01-21 22:08:59.999,1.0,,0.0,0.0,,,1658.24,1.0138,444.2909,68508.1,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1766.0,2023-01-21 22:09:59.999,1.0,,0.0,0.0,,,1656.44,1.0129,327.0929,31451.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1767.0,2023-01-21 22:10:59.999,1.0,,0.0,0.0,,,1656.5,1.0128,232.4376,26297.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1768.0,2023-01-21 22:11:59.999,1.0,,0.0,0.0,,,1657.01,1.01325,53.3805,7920.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1769.0,2023-01-21 22:12:59.999,1.0,,0.0,0.0,,,1657.23,1.01355,83.8228,5975.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1770.0,2023-01-21 22:13:59.999,1.0,,0.0,0.0,,,1656.42,1.0129,73.212,8825.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1771.0,2023-01-21 22:14:59.999,1.0,,0.0,0.0,,,1656.27,1.0126499999999998,58.2908,28303.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1772.0,2023-01-21 22:15:59.999,1.0,,0.0,0.0,,,1656.995,1.013,97.9451,7411.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1773.0,2023-01-21 22:16:59.999,1.0,,0.0,0.0,,,1656.785,1.01315,25.2927,21791.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1774.0,2023-01-21 22:17:59.999,1.0,,0.0,0.0,,,1656.125,1.01305,28.2214,6368.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1775.0,2023-01-21 22:18:59.999,1.0,,0.0,0.0,,,1655.09,1.0123,154.7958,47555.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1776.0,2023-01-21 22:19:59.999,1.0,,0.0,0.0,,,1655.585,1.0126499999999998,32.0078,18810.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1777.0,2023-01-21 22:20:59.999,1.0,,0.0,0.0,,,1655.11,1.01255,104.9461,12044.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1778.0,2023-01-21 22:21:59.999,1.0,,0.0,0.0,,,1654.36,1.0121,91.9066,28190.5,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1779.0,2023-01-21 22:22:59.999,1.0,,0.0,0.0,,,1653.86,1.01165,47.3313,16552.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1780.0,2023-01-21 22:23:59.999,1.0,,0.0,0.0,,,1654.355,1.01145,69.8035,28751.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1781.0,2023-01-21 22:24:59.999,1.0,,0.0,0.0,,,1653.545,1.0109,143.7358,91324.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1782.0,2023-01-21 22:25:59.999,1.0,,0.0,0.0,,,1652.1750000000002,1.01005,141.8282,82227.0,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1783.0,2023-01-21 22:26:59.999,1.0,,0.0,0.0,,,1651.165,1.00895,495.6754,77442.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1784.0,2023-01-21 22:27:59.999,1.0,,0.0,0.0,,,1649.785,1.0086,362.4626,52643.8,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1785.0,2023-01-21 22:28:59.999,1.0,,0.0,0.0,,,1649.735,1.0086,153.5941,28681.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1786.0,2023-01-21 22:29:59.999,1.0,,0.0,0.0,,,1650.63,1.00915,187.4678,44621.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1787.0,2023-01-21 22:30:59.999,1.0,,0.0,0.0,,,1649.1750000000002,1.0084499999999998,45.4415,51820.4,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1788.0,2023-01-21 22:31:59.999,1.0,,0.0,0.0,,,1649.83,1.0086,67.6257,5230.6,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1789.0,2023-01-21 22:32:59.999,1.0,,0.0,0.0,,,1650.07,1.0084499999999998,87.4242,30567.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1790.0,2023-01-21 22:33:59.999,1.0,,0.0,0.0,,,1649.815,1.0095999999999998,54.86,10626.3,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1791.0,2023-01-21 22:34:59.999,1.0,,0.0,0.0,,,1649.77,1.0099,271.7626,127470.7,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1792.0,2023-01-21 22:35:59.999,1.0,,0.0,0.0,,,1649.975,1.00885,61.0832,30334.9,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
1793.0,2023-01-21 22:36:59.999,1.0,,0.0,0.0,,,1648.775,1.0087000000000002,515.9394,81994.2,0.0,10006.714082086351,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0006714082086352047
