index,close_time,transaction_id,positions,XRPUSDT_units,ATOMUSDT_units,entry_XRPUSDT_price,entry_ATOMUSDT_price,historical_XRPUSDT_mid,historical_ATOMUSDT_mid,historical_XRPUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,ATOMUSDT_raw_pnl,XRPUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1615.0,2023-01-21 19:53:59.999,,,0.0,0.0,,,0.41355,13.394,67769.0,885.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1616.0,2023-01-21 19:54:59.999,,,0.0,0.0,,,0.4136499999999999,13.4125,535434.0,2348.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1617.0,2023-01-21 19:55:59.999,,,0.0,0.0,,,0.4135,13.4305,92259.0,1105.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1618.0,2023-01-21 19:56:59.999,,,0.0,0.0,,,0.4135999999999999,13.4295,920708.0,1326.42,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
1619.0,2023-01-21 19:57:59.999,,,0.0,0.0,,,0.41385,13.4285,348252.0,481.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1620.0,2023-01-21 19:58:59.999,,,0.0,0.0,,,0.4141,13.4335,80276.0,116.03,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
1621.0,2023-01-21 19:59:59.999,,,0.0,0.0,,,0.4138,13.432,121329.0,279.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1622.0,2023-01-21 20:00:59.999,,,0.0,0.0,,,0.41385,13.4275,489380.0,283.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1623.0,2023-01-21 20:01:59.999,,,0.0,0.0,,,0.4135,13.3965,112251.0,859.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1624.0,2023-01-21 20:02:59.999,,,0.0,0.0,,,0.4129,13.3735,185613.0,604.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1625.0,2023-01-21 20:03:59.999,,,0.0,0.0,,,0.4126999999999999,13.3645,85801.0,1042.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1626.0,2023-01-21 20:04:59.999,,,0.0,0.0,,,0.4128,13.366,80025.0,1892.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1627.0,2023-01-21 20:05:59.999,,,0.0,0.0,,,0.4128,13.36,32631.0,679.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1628.0,2023-01-21 20:06:59.999,,,0.0,0.0,,,0.4128,13.3595,85041.0,750.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1629.0,2023-01-21 20:07:59.999,,,0.0,0.0,,,0.41275,13.3575,17703.0,149.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1630.0,2023-01-21 20:08:59.999,,,0.0,0.0,,,0.41245,13.344,156618.0,2450.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1631.0,2023-01-21 20:09:59.999,,,0.0,0.0,,,0.4125,13.335,174697.0,459.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1632.0,2023-01-21 20:10:59.999,,,0.0,0.0,,,0.4128,13.338,69334.0,228.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1633.0,2023-01-21 20:11:59.999,,,0.0,0.0,,,0.41285,13.3335,79608.0,224.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1634.0,2023-01-21 20:12:59.999,,,0.0,0.0,,,0.41275,13.3345,189049.0,44.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1635.0,2023-01-21 20:13:59.999,,,0.0,0.0,,,0.4128,13.345,43840.0,451.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1636.0,2023-01-21 20:14:59.999,,,0.0,0.0,,,0.41285,13.362,32872.0,66.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1637.0,2023-01-21 20:15:59.999,,,0.0,0.0,,,0.4132,13.38,708951.0,630.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1638.0,2023-01-21 20:16:59.999,,,0.0,0.0,,,0.41345,13.369,29087.0,151.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1639.0,2023-01-21 20:17:59.999,,,0.0,0.0,,,0.4133,13.361,217185.0,337.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1640.0,2023-01-21 20:18:59.999,,,0.0,0.0,,,0.4126499999999999,13.3515,139925.0,1821.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1641.0,2023-01-21 20:19:59.999,,,0.0,0.0,,,0.41295,13.359,47412.0,854.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1642.0,2023-01-21 20:20:59.999,,,0.0,0.0,,,0.4126499999999999,13.3515,75683.0,358.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1643.0,2023-01-21 20:21:59.999,,,0.0,0.0,,,0.41215,13.3445,246153.0,593.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1644.0,2023-01-21 20:22:59.999,,,0.0,0.0,,,0.4115,13.332,504909.0,1549.95,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
1645.0,2023-01-21 20:23:59.999,,,0.0,0.0,,,0.41195,13.343,428454.0,770.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1646.0,2023-01-21 20:24:59.999,,,0.0,0.0,,,0.41195,13.3395,102417.0,369.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1647.0,2023-01-21 20:25:59.999,,,0.0,0.0,,,0.4115999999999999,13.3005,229736.0,7109.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1648.0,2023-01-21 20:26:59.999,,,0.0,0.0,,,0.4115499999999999,13.289,50347.0,1102.87,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
1649.0,2023-01-21 20:27:59.999,,,0.0,0.0,,,0.4119,13.305,42755.0,271.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1650.0,2023-01-21 20:28:59.999,,,0.0,0.0,,,0.4118,13.3125,67151.0,197.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1651.0,2023-01-21 20:29:59.999,,,0.0,0.0,,,0.4116499999999999,13.3185,112752.0,155.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1652.0,2023-01-21 20:30:59.999,,,0.0,0.0,,,0.4116499999999999,13.3255,123814.0,744.47,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
1653.0,2023-01-21 20:31:59.999,,,0.0,0.0,,,0.4115,13.3265,161870.0,1258.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1654.0,2023-01-21 20:32:59.999,,,0.0,0.0,,,0.41175,13.3365,242415.0,371.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1655.0,2023-01-21 20:33:59.999,,,0.0,0.0,,,0.41205,13.35,41937.0,2250.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1656.0,2023-01-21 20:34:59.999,,,0.0,0.0,,,0.41185,13.3465,37891.0,578.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1657.0,2023-01-21 20:35:59.999,,,0.0,0.0,,,0.41185,13.3535,48668.0,1400.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1658.0,2023-01-21 20:36:59.999,,,0.0,0.0,,,0.41195,13.3795,303444.0,2554.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1659.0,2023-01-21 20:37:59.999,,,0.0,0.0,,,0.41175,13.384,25690.0,297.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1660.0,2023-01-21 20:38:59.999,,,0.0,0.0,,,0.4116499999999999,13.3945,160981.0,2052.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1661.0,2023-01-21 20:39:59.999,,,0.0,0.0,,,0.4114,13.3945,540613.0,2018.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1662.0,2023-01-21 20:40:59.999,,,0.0,0.0,,,0.41095,13.408,245360.0,1910.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1663.0,2023-01-21 20:41:59.999,,,0.0,0.0,,,0.4112,13.4335,37387.0,2284.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1664.0,2023-01-21 20:42:59.999,,,0.0,0.0,,,0.41115,13.4405,211455.0,3183.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1665.0,2023-01-21 20:43:59.999,,,0.0,0.0,,,0.4111,13.412,84597.0,1655.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1666.0,2023-01-21 20:44:59.999,,,0.0,0.0,,,0.411,13.4195,124312.0,1606.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1667.0,2023-01-21 20:45:59.999,,,0.0,0.0,,,0.4109,13.437,44500.0,692.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1668.0,2023-01-21 20:46:59.999,,,0.0,0.0,,,0.4109,13.445,169715.0,1517.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1669.0,2023-01-21 20:47:59.999,,,0.0,0.0,,,0.411,13.4265,126288.0,656.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1670.0,2023-01-21 20:48:59.999,,,0.0,0.0,,,0.41145,13.443,61482.0,883.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1671.0,2023-01-21 20:49:59.999,,,0.0,0.0,,,0.41175,13.44,87650.0,572.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1672.0,2023-01-21 20:50:59.999,,,0.0,0.0,,,0.41185,13.4275,75564.0,642.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1673.0,2023-01-21 20:51:59.999,,,0.0,0.0,,,0.4115,13.408,318407.0,1206.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1674.0,2023-01-21 20:52:59.999,,,0.0,0.0,,,0.41145,13.41,35387.0,367.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1675.0,2023-01-21 20:53:59.999,,,0.0,0.0,,,0.41145,13.4075,30340.0,7119.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1676.0,2023-01-21 20:54:59.999,,,0.0,0.0,,,0.4115999999999999,13.4165,91331.0,167.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1677.0,2023-01-21 20:55:59.999,,,0.0,0.0,,,0.4115999999999999,13.423,158282.0,127.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1678.0,2023-01-21 20:56:59.999,,,0.0,0.0,,,0.4115,13.411,66337.0,835.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1679.0,2023-01-21 20:57:59.999,,,0.0,0.0,,,0.41125,13.4035,36832.0,988.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1680.0,2023-01-21 20:58:59.999,,,0.0,0.0,,,0.4112,13.407,11986.0,710.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1681.0,2023-01-21 20:59:59.999,,,0.0,0.0,,,0.4111,13.3985,88362.0,1527.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1682.0,2023-01-21 21:00:59.999,,,0.0,0.0,,,0.41085,13.3925,749070.0,2658.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1683.0,2023-01-21 21:01:59.999,,,0.0,0.0,,,0.4105499999999999,13.382,265434.0,1597.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1684.0,2023-01-21 21:02:59.999,,,0.0,0.0,,,0.4108,13.3765,128113.0,1849.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1685.0,2023-01-21 21:03:59.999,,,0.0,0.0,,,0.41115,13.3615,15834.0,1218.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1686.0,2023-01-21 21:04:59.999,,,0.0,0.0,,,0.4111,13.3585,70021.0,266.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1687.0,2023-01-21 21:05:59.999,,,0.0,0.0,,,0.411,13.3595,43581.0,48.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1688.0,2023-01-21 21:06:59.999,,,0.0,0.0,,,0.4112,13.3765,28052.0,372.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1689.0,2023-01-21 21:07:59.999,,,0.0,0.0,,,0.41105,13.367,30897.0,1231.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1690.0,2023-01-21 21:08:59.999,,,0.0,0.0,,,0.4109,13.3705,48493.0,307.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1691.0,2023-01-21 21:09:59.999,,,0.0,0.0,,,0.41105,13.3755,53960.0,587.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1692.0,2023-01-21 21:10:59.999,,,0.0,0.0,,,0.41105,13.359,44783.0,420.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1693.0,2023-01-21 21:11:59.999,,,0.0,0.0,,,0.41095,13.361,84045.0,398.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1694.0,2023-01-21 21:12:59.999,,,0.0,0.0,,,0.4109,13.374,27534.0,1488.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1695.0,2023-01-21 21:13:59.999,,,0.0,0.0,,,0.4111,13.3755,125500.0,275.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1696.0,2023-01-21 21:14:59.999,,,0.0,0.0,,,0.41105,13.3675,49344.0,357.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1697.0,2023-01-21 21:15:59.999,,,0.0,0.0,,,0.41115,13.3565,55709.0,1619.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1698.0,2023-01-21 21:16:59.999,,,0.0,0.0,,,0.4113,13.3565,49832.0,2099.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1699.0,2023-01-21 21:17:59.999,,,0.0,0.0,,,0.4114,13.375,42211.0,309.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1700.0,2023-01-21 21:18:59.999,,,0.0,0.0,,,0.4112,13.3755,54500.0,851.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1701.0,2023-01-21 21:19:59.999,,,0.0,0.0,,,0.41115,13.3695,9600.0,338.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1702.0,2023-01-21 21:20:59.999,,,0.0,0.0,,,0.4112,13.3635,53806.0,429.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1703.0,2023-01-21 21:21:59.999,,,0.0,0.0,,,0.41105,13.3485,64469.0,241.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1704.0,2023-01-21 21:22:59.999,,,0.0,0.0,,,0.4109,13.346,181516.0,1041.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1705.0,2023-01-21 21:23:59.999,,,0.0,0.0,,,0.4108,13.346,30929.0,531.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1706.0,2023-01-21 21:24:59.999,,,0.0,0.0,,,0.4105999999999999,13.346,114591.0,159.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1707.0,2023-01-21 21:25:59.999,,,0.0,0.0,,,0.41065,13.346,17877.0,300.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1708.0,2023-01-21 21:26:59.999,,,0.0,0.0,,,0.4107,13.353,96495.0,840.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1709.0,2023-01-21 21:27:59.999,,,0.0,0.0,,,0.4107,13.359,94813.0,499.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1710.0,2023-01-21 21:28:59.999,,,0.0,0.0,,,0.41085,13.359,114821.0,1352.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1711.0,2023-01-21 21:29:59.999,,,0.0,0.0,,,0.4111,13.373,35991.0,2364.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1712.0,2023-01-21 21:30:59.999,,,0.0,0.0,,,0.4111,13.3735,24066.0,752.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1713.0,2023-01-21 21:31:59.999,,,0.0,0.0,,,0.41115,13.3855,49818.0,563.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1714.0,2023-01-21 21:32:59.999,,,0.0,0.0,,,0.4114,13.3955,50715.0,908.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1715.0,2023-01-21 21:33:59.999,,,0.0,0.0,,,0.4114,13.3935,44127.0,865.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1716.0,2023-01-21 21:34:59.999,,,0.0,0.0,,,0.41145,13.399,230967.0,2260.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1717.0,2023-01-21 21:35:59.999,,,0.0,0.0,,,0.41135,13.3945,18558.0,468.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1718.0,2023-01-21 21:36:59.999,,,0.0,0.0,,,0.4115499999999999,13.394,15975.0,642.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1719.0,2023-01-21 21:37:59.999,,,0.0,0.0,,,0.41175,13.3955,41126.0,1366.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1720.0,2023-01-21 21:38:59.999,,,0.0,0.0,,,0.41175,13.4035,32907.0,513.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1721.0,2023-01-21 21:39:59.999,,,0.0,0.0,,,0.4115499999999999,13.398,13997.0,52.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1722.0,2023-01-21 21:40:59.999,,,0.0,0.0,,,0.4115999999999999,13.394,214223.0,147.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1723.0,2023-01-21 21:41:59.999,,,0.0,0.0,,,0.4115499999999999,13.3935,89678.0,874.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1724.0,2023-01-21 21:42:59.999,,,0.0,0.0,,,0.4116499999999999,13.4005,295032.0,1095.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1725.0,2023-01-21 21:43:59.999,,,0.0,0.0,,,0.41175,13.398,65762.0,11.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1726.0,2023-01-21 21:44:59.999,,,0.0,0.0,,,0.4115,13.3985,15192.0,5.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1727.0,2023-01-21 21:45:59.999,,,0.0,0.0,,,0.41145,13.409,33379.0,263.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1728.0,2023-01-21 21:46:59.999,,,0.0,0.0,,,0.4115499999999999,13.415500000000002,21085.0,189.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1729.0,2023-01-21 21:47:59.999,,,0.0,0.0,,,0.4115499999999999,13.4165,21862.0,884.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1730.0,2023-01-21 21:48:59.999,,,0.0,0.0,,,0.4115999999999999,13.416,43659.0,141.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1731.0,2023-01-21 21:49:59.999,,,0.0,0.0,,,0.4114,13.415,22516.0,52.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1732.0,2023-01-21 21:50:59.999,,,0.0,0.0,,,0.41125,13.4065,78963.0,716.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1733.0,2023-01-21 21:51:59.999,,,0.0,0.0,,,0.41115,13.3955,45168.0,1254.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1734.0,2023-01-21 21:52:59.999,,,0.0,0.0,,,0.41115,13.3915,33823.0,85.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1735.0,2023-01-21 21:53:59.999,,,0.0,0.0,,,0.41125,13.387,46919.0,562.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1736.0,2023-01-21 21:54:59.999,,,0.0,0.0,,,0.41135,13.3875,18143.0,109.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1737.0,2023-01-21 21:55:59.999,,,0.0,0.0,,,0.4115499999999999,13.395499999999998,24218.0,91.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1738.0,2023-01-21 21:56:59.999,,,0.0,0.0,,,0.4117,13.389,47644.0,1057.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1739.0,2023-01-21 21:57:59.999,,,0.0,0.0,,,0.4118,13.3815,21463.0,618.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1740.0,2023-01-21 21:58:59.999,,,0.0,0.0,,,0.41185,13.374,5834.0,146.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1741.0,2023-01-21 21:59:59.999,,,0.0,0.0,,,0.41185,13.381,393949.0,1154.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1742.0,2023-01-21 22:00:59.999,,,0.0,0.0,,,0.4115499999999999,13.383,56147.0,242.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1743.0,2023-01-21 22:01:59.999,,,0.0,0.0,,,0.4116499999999999,13.388,75099.0,145.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1744.0,2023-01-21 22:02:59.999,,,0.0,0.0,,,0.4117,13.391,37260.0,68.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1745.0,2023-01-21 22:03:59.999,,,0.0,0.0,,,0.4113,13.3865,83603.0,281.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1746.0,2023-01-21 22:04:59.999,,,0.0,0.0,,,0.4112,13.3885,96667.0,82.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1747.0,2023-01-21 22:05:59.999,,,0.0,0.0,,,0.41115,13.3885,6638.0,114.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1748.0,2023-01-21 22:06:59.999,,,0.0,0.0,,,0.411,13.3855,28883.0,240.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1749.0,2023-01-21 22:07:59.999,,,0.0,0.0,,,0.411,13.3795,164897.0,2440.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1750.0,2023-01-21 22:08:59.999,,,0.0,0.0,,,0.4106499999999999,13.3785,168942.0,1107.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1751.0,2023-01-21 22:09:59.999,,,0.0,0.0,,,0.41035,13.372,93146.0,1464.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1752.0,2023-01-21 22:10:59.999,,,0.0,0.0,,,0.41045,13.3725,39440.0,215.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1753.0,2023-01-21 22:11:59.999,,,0.0,0.0,,,0.4105499999999999,13.396,43308.0,3227.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1754.0,2023-01-21 22:12:59.999,,,0.0,0.0,,,0.4105,13.4125,31213.0,410.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1755.0,2023-01-21 22:13:59.999,,,0.0,0.0,,,0.4105499999999999,13.401,17007.0,296.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1756.0,2023-01-21 22:14:59.999,,,0.0,0.0,,,0.41045,13.399,21877.0,81.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1757.0,2023-01-21 22:15:59.999,,,0.0,0.0,,,0.4105499999999999,13.3985,29429.0,125.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1758.0,2023-01-21 22:16:59.999,,,0.0,0.0,,,0.4106499999999999,13.397,53823.0,99.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1759.0,2023-01-21 22:17:59.999,,,0.0,0.0,,,0.41045,13.3885,102650.0,557.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1760.0,2023-01-21 22:18:59.999,,,0.0,0.0,,,0.4102,13.3745,43147.0,105.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1761.0,2023-01-21 22:19:59.999,,,0.0,0.0,,,0.41025,13.376,12918.0,108.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1762.0,2023-01-21 22:20:59.999,,,0.0,0.0,,,0.41025,13.374,20391.0,93.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1763.0,2023-01-21 22:21:59.999,,,0.0,0.0,,,0.40975,13.3715,195201.0,217.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1764.0,2023-01-21 22:22:59.999,,,0.0,0.0,,,0.4095999999999999,13.362,40390.0,164.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1765.0,2023-01-21 22:23:59.999,,,0.0,0.0,,,0.40965,13.361,23370.0,54.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1766.0,2023-01-21 22:24:59.999,,,0.0,0.0,,,0.4095,13.355,80256.0,346.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1767.0,2023-01-21 22:25:59.999,,,0.0,0.0,,,0.4094,13.329,33607.0,1597.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1768.0,2023-01-21 22:26:59.999,,,0.0,0.0,,,0.4094,13.3,60550.0,1195.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1769.0,2023-01-21 22:27:59.999,,,0.0,0.0,,,0.4091,13.29,225477.0,825.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1770.0,2023-01-21 22:28:59.999,,,0.0,0.0,,,0.40875,13.281,204703.0,296.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1771.0,2023-01-21 22:29:59.999,,,0.0,0.0,,,0.4087,13.2955,107530.0,998.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1772.0,2023-01-21 22:30:59.999,,,0.0,0.0,,,0.4086499999999999,13.296,84835.0,905.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1773.0,2023-01-21 22:31:59.999,,,0.0,0.0,,,0.4085999999999999,13.2915,76163.0,231.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1774.0,2023-01-21 22:32:59.999,,,0.0,0.0,,,0.4089,13.3015,25897.0,286.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1775.0,2023-01-21 22:33:59.999,,,0.0,0.0,,,0.4093,13.3225,86381.0,1278.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1776.0,2023-01-21 22:34:59.999,,,0.0,0.0,,,0.4099,13.3355,195403.0,1217.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1777.0,2023-01-21 22:35:59.999,,,0.0,0.0,,,0.4096499999999999,13.3195,40730.0,586.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1778.0,2023-01-21 22:36:59.999,,,0.0,0.0,,,0.40925,13.312,380095.0,1809.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1779.0,2023-01-21 22:37:59.999,,,0.0,0.0,,,0.40945,13.311,59761.0,1568.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1780.0,2023-01-21 22:38:59.999,,,0.0,0.0,,,0.4097499999999999,13.3175,230170.0,586.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1781.0,2023-01-21 22:39:59.999,,,0.0,0.0,,,0.40995,13.321,20080.0,207.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1782.0,2023-01-21 22:40:59.999,,,0.0,0.0,,,0.40985,13.322,22397.0,147.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1783.0,2023-01-21 22:41:59.999,,,0.0,0.0,,,0.4095,13.3185,263604.0,621.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1784.0,2023-01-21 22:42:59.999,,,0.0,0.0,,,0.409,13.2945,20025.0,333.34,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
