index,close_time,transaction_id,positions,NEARUSDT_units,LUNCUSDT_units,entry_NEARUSDT_price,entry_LUNCUSDT_price,historical_NEARUSDT_mid,historical_LUNCUSDT_mid,historical_NEARUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,LUNCUSDT_raw_pnl,NEARUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
2119.0,2023-01-22 01:30:59.999,6.0,,0.0,0.0,,,2.3475,0.0001801649999999,1582.4,25937228.28,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2120.0,2023-01-22 01:31:59.999,6.0,,0.0,0.0,,,2.3485,0.00018016,999.8,64396917.21,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2121.0,2023-01-22 01:32:59.999,6.0,,0.0,0.0,,,2.353,0.000180245,11390.9,25837960.63,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2122.0,2023-01-22 01:33:59.999,6.0,,0.0,0.0,,,2.3555,0.000180325,6901.6,9219733.23,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2123.0,2023-01-22 01:34:59.999,6.0,,0.0,0.0,,,2.3600000000000003,0.000180255,3276.3,24128320.4,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2124.0,2023-01-22 01:35:59.999,6.0,,0.0,0.0,,,2.361,0.000179905,11222.8,236730293.23,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2125.0,2023-01-22 01:36:59.999,6.0,,0.0,0.0,,,2.3630000000000004,0.00018002,5692.8,24073024.82,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2126.0,2023-01-22 01:37:59.999,6.0,,0.0,0.0,,,2.3635,0.000180075,982.5,22957234.92,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2127.0,2023-01-22 01:38:59.999,6.0,,0.0,0.0,,,2.361,0.00018009,1424.7,44348244.09,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2128.0,2023-01-22 01:39:59.999,6.0,,0.0,0.0,,,2.359,0.00018009,1694.0,25829188.17,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2129.0,2023-01-22 01:40:59.999,6.0,,0.0,0.0,,,2.356,0.00017992,7707.1,78659149.91,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2130.0,2023-01-22 01:41:59.999,6.0,,0.0,0.0,,,2.3545,0.000179835,2647.7,22049650.85,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2131.0,2023-01-22 01:42:59.999,6.0,,0.0,0.0,,,2.354,0.00017985,2045.2,59651759.68,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2132.0,2023-01-22 01:43:59.999,6.0,,0.0,0.0,,,2.3525,0.00017966,3897.9,62452311.23,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2133.0,2023-01-22 01:44:59.999,6.0,,0.0,0.0,,,2.3445,0.00017919,42840.9,142662961.85,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2134.0,2023-01-22 01:45:59.999,6.0,,0.0,0.0,,,2.338,0.00017887,16394.2,111883533.1,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2135.0,2023-01-22 01:46:59.999,6.0,,0.0,0.0,,,2.3355,0.000178785,13287.6,121267650.91,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2136.0,2023-01-22 01:47:59.999,6.0,,0.0,0.0,,,2.334,0.000178785,7195.5,45779251.6,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2137.0,2023-01-22 01:48:59.999,6.0,,0.0,0.0,,,2.3355,0.000179075,6461.1,126535375.47,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2138.0,2023-01-22 01:49:59.999,6.0,,0.0,0.0,,,2.339,0.000179245,3726.0,41639212.11,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2139.0,2023-01-22 01:50:59.999,6.0,,0.0,0.0,,,2.3385,0.000179445,7889.7,37278811.56,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2140.0,2023-01-22 01:51:59.999,6.0,,0.0,0.0,,,2.34,0.000179535,226.1,21269564.05,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2141.0,2023-01-22 01:52:59.999,6.0,,0.0,0.0,,,2.341,0.00017947,2955.0,20525769.5,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2142.0,2023-01-22 01:53:59.999,6.0,,0.0,0.0,,,2.3435,0.000179555,194.9,4804078.35,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2143.0,2023-01-22 01:54:59.999,6.0,,0.0,0.0,,,2.3425,0.00017929,2511.5,44860109.8,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2144.0,2023-01-22 01:55:59.999,6.0,,0.0,0.0,,,2.339,0.000179245,1670.1,19645246.64,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2145.0,2023-01-22 01:56:59.999,6.0,,0.0,0.0,,,2.342,0.00017942,882.1,66558519.88,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2146.0,2023-01-22 01:57:59.999,6.0,,0.0,0.0,,,2.3465,0.000179605,2590.4,27680134.58,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2147.0,2023-01-22 01:58:59.999,6.0,,0.0,0.0,,,2.347,0.000179595,2012.6,29168760.08,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2148.0,2023-01-22 01:59:59.999,6.0,,0.0,0.0,,,2.3475,0.00017965,9103.3,34302215.71,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2149.0,2023-01-22 02:00:59.999,6.0,,0.0,0.0,,,2.349,0.000179595,9126.5,9790438.89,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2150.0,2023-01-22 02:01:59.999,6.0,,0.0,0.0,,,2.3495,0.00017978,2554.8,839613.79,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2151.0,2023-01-22 02:02:59.999,6.0,,0.0,0.0,,,2.3475,0.00017986,1633.6,33047671.59,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2152.0,2023-01-22 02:03:59.999,6.0,,0.0,0.0,,,2.346,0.0001798,512.1,5600032.12,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2153.0,2023-01-22 02:04:59.999,6.0,,0.0,0.0,,,2.346,0.000179805,715.0,6324870.8,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2154.0,2023-01-22 02:05:59.999,6.0,,0.0,0.0,,,2.3455000000000004,0.000179875,3182.3,8848725.15,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2155.0,2023-01-22 02:06:59.999,6.0,,0.0,0.0,,,2.3465,0.00017984,581.4,11079178.88,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2156.0,2023-01-22 02:07:59.999,6.0,,0.0,0.0,,,2.348,0.00017973,3272.5,47099271.73,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2157.0,2023-01-22 02:08:59.999,6.0,,0.0,0.0,,,2.342,0.000179705,2742.2,24739543.7,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2158.0,2023-01-22 02:09:59.999,6.0,,0.0,0.0,,,2.339,0.00017966,367.7,29767472.05,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2159.0,2023-01-22 02:10:59.999,6.0,,0.0,0.0,,,2.3390000000000004,0.00017961,6887.4,27493799.7,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2160.0,2023-01-22 02:11:59.999,6.0,,0.0,0.0,,,2.3395,0.000179625,552.0,21840826.04,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2161.0,2023-01-22 02:12:59.999,6.0,,0.0,0.0,,,2.3385,0.00017952,1285.8,8179685.66,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2162.0,2023-01-22 02:13:59.999,6.0,,0.0,0.0,,,2.338,0.00017955,770.7,23736316.88,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2163.0,2023-01-22 02:14:59.999,6.0,,0.0,0.0,,,2.339,0.000179605,833.4,33343438.82,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2164.0,2023-01-22 02:15:59.999,6.0,,0.0,0.0,,,2.3385,0.00017957,9766.9,25966812.35,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2165.0,2023-01-22 02:16:59.999,6.0,,0.0,0.0,,,2.3355,0.00017931,6905.0,63632440.24,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2166.0,2023-01-22 02:17:59.999,6.0,,0.0,0.0,,,2.3305,0.000178945,11577.9,49795215.82,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2167.0,2023-01-22 02:18:59.999,6.0,,0.0,0.0,,,2.3365,0.00017884,3680.3,77903623.21,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2168.0,2023-01-22 02:19:59.999,6.0,,0.0,0.0,,,2.34,0.000179055,219.7,12123909.11,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2169.0,2023-01-22 02:20:59.999,6.0,,0.0,0.0,,,2.3385,0.0001791149999999,13868.7,4351612.22,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2170.0,2023-01-22 02:21:59.999,6.0,,0.0,0.0,,,2.343,0.00017932,4150.5,14325624.98,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2171.0,2023-01-22 02:22:59.999,6.0,,0.0,0.0,,,2.3425,0.00017934,2601.5,11420764.77,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2172.0,2023-01-22 02:23:59.999,6.0,,0.0,0.0,,,2.3365,0.000179055,3722.2,99115025.82,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2173.0,2023-01-22 02:24:59.999,6.0,,0.0,0.0,,,2.334,0.000178875,3206.8,40195195.43,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2174.0,2023-01-22 02:25:59.999,6.0,,0.0,0.0,,,2.3365,0.000178965,2114.1,93773900.25,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2175.0,2023-01-22 02:26:59.999,6.0,,0.0,0.0,,,2.341,0.0001789049999999,1570.0,75876950.39,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2176.0,2023-01-22 02:27:59.999,6.0,,0.0,0.0,,,2.341,0.00017912,6788.1,63393238.25,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2177.0,2023-01-22 02:28:59.999,6.0,,0.0,0.0,,,2.3375,0.00017905,1956.2,6995743.67,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2178.0,2023-01-22 02:29:59.999,6.0,,0.0,0.0,,,2.3365,0.00017894,811.2,5873119.21,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2179.0,2023-01-22 02:30:59.999,6.0,,0.0,0.0,,,2.341,0.000178895,2733.5,27887899.33,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2180.0,2023-01-22 02:31:59.999,6.0,,0.0,0.0,,,2.3435,0.0001789049999999,2077.1,9743196.94,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2181.0,2023-01-22 02:32:59.999,6.0,,0.0,0.0,,,2.345,0.00017908,0.0,14067603.96,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2182.0,2023-01-22 02:33:59.999,6.0,,0.0,0.0,,,2.3425,0.000179265,2019.0,32629643.48,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2183.0,2023-01-22 02:34:59.999,6.0,,0.0,0.0,,,2.3425,0.00017929,775.1,16420309.49,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2184.0,2023-01-22 02:35:59.999,6.0,,0.0,0.0,,,2.346,0.00017942,1358.9,20239272.1,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2185.0,2023-01-22 02:36:59.999,6.0,,0.0,0.0,,,2.3465,0.00017932,1029.6,15783316.61,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2186.0,2023-01-22 02:37:59.999,6.0,,0.0,0.0,,,2.345,0.0001792,2071.7,21784124.95,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2187.0,2023-01-22 02:38:59.999,6.0,,0.0,0.0,,,2.3445,0.000179175,2451.7,13863485.42,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2188.0,2023-01-22 02:39:59.999,6.0,,0.0,0.0,,,2.343,0.00017914,2296.5,9012519.87,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2189.0,2023-01-22 02:40:59.999,6.0,,0.0,0.0,,,2.34,0.00017903,4106.5,33641950.14,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2190.0,2023-01-22 02:41:59.999,6.0,,0.0,0.0,,,2.3395,0.0001789499999999,3695.7,51422787.53,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2191.0,2023-01-22 02:42:59.999,6.0,,0.0,0.0,,,2.3415,0.000178995,1667.3,39646491.67,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2192.0,2023-01-22 02:43:59.999,6.0,,0.0,0.0,,,2.3395,0.00017871,1890.2,79545991.77,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2193.0,2023-01-22 02:44:59.999,6.0,,0.0,0.0,,,2.3285,0.0001780649999999,78214.2,685642896.03,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2194.0,2023-01-22 02:45:59.999,6.0,,0.0,0.0,,,2.326,0.0001781299999999,22468.1,135323499.37,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2195.0,2023-01-22 02:46:59.999,6.0,,0.0,0.0,,,2.334,0.000178655,13822.7,83950496.56,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2196.0,2023-01-22 02:47:59.999,6.0,,0.0,0.0,,,2.3345,0.00017865,5644.0,13900623.94,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2197.0,2023-01-22 02:48:59.999,6.0,,0.0,0.0,,,2.3345,0.000178545,2668.6,204254981.11,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2198.0,2023-01-22 02:49:59.999,6.0,,0.0,0.0,,,2.3345,0.00017862,742.7,18857955.32,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2199.0,2023-01-22 02:50:59.999,6.0,,0.0,0.0,,,2.331,0.0001784399999999,7605.2,23367614.89,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2200.0,2023-01-22 02:51:59.999,6.0,,0.0,0.0,,,2.3345,0.000178655,3884.6,45387755.88,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2201.0,2023-01-22 02:52:59.999,6.0,,0.0,0.0,,,2.337,0.00017882,3056.0,14086608.52,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2202.0,2023-01-22 02:53:59.999,6.0,,0.0,0.0,,,2.3360000000000003,0.00017889,5704.9,14366617.1,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2203.0,2023-01-22 02:54:59.999,6.0,,0.0,0.0,,,2.3365,0.000178895,1893.0,14057546.62,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2204.0,2023-01-22 02:55:59.999,6.0,,0.0,0.0,,,2.3365,0.0001789499999999,2523.0,33951527.2,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2205.0,2023-01-22 02:56:59.999,6.0,,0.0,0.0,,,2.34,0.00017903,6222.3,8993310.57,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2206.0,2023-01-22 02:57:59.999,6.0,,0.0,0.0,,,2.34,0.00017892,1748.8,80995818.04,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2207.0,2023-01-22 02:58:59.999,6.0,,0.0,0.0,,,2.337,0.0001785399999999,3116.4,97214191.28,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2208.0,2023-01-22 02:59:59.999,6.0,,0.0,0.0,,,2.3360000000000003,0.00017842,1785.8,11905332.71,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2209.0,2023-01-22 03:00:59.999,6.0,,0.0,0.0,,,2.3405,0.000178565,6153.0,20231767.47,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2210.0,2023-01-22 03:01:59.999,6.0,,0.0,0.0,,,2.3445,0.00017881,9352.3,29535922.51,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2211.0,2023-01-22 03:02:59.999,6.0,,0.0,0.0,,,2.3455,0.0001789149999999,3990.5,10896374.15,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2212.0,2023-01-22 03:03:59.999,6.0,,0.0,0.0,,,2.35,0.0001790599999999,10901.6,16762482.23,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2213.0,2023-01-22 03:04:59.999,6.0,,0.0,0.0,,,2.3515,0.000179045,9329.9,27822054.35,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2214.0,2023-01-22 03:05:59.999,6.0,,0.0,0.0,,,2.3555,0.00017905,8978.9,6960474.21,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2215.0,2023-01-22 03:06:59.999,6.0,,0.0,0.0,,,2.359,0.00017909,2683.4,13111821.74,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2216.0,2023-01-22 03:07:59.999,6.0,,0.0,0.0,,,2.3595,0.000179055,715.5,3959681.53,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2217.0,2023-01-22 03:08:59.999,6.0,,0.0,0.0,,,2.361,0.00017909,7485.8,978544.23,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2218.0,2023-01-22 03:09:59.999,6.0,,0.0,0.0,,,2.367,0.000179125,9113.8,31633913.55,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2219.0,2023-01-22 03:10:59.999,6.0,,0.0,0.0,,,2.37,0.000179125,12561.3,15247084.27,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2220.0,2023-01-22 03:11:59.999,6.0,,0.0,0.0,,,2.37,0.00017913,6993.6,25032061.06,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2221.0,2023-01-22 03:12:59.999,6.0,,0.0,0.0,,,2.378,0.0001791249999999,17164.6,10397217.58,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2222.0,2023-01-22 03:13:59.999,6.0,,0.0,0.0,,,2.3845,0.00017915,7518.4,25699430.82,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2223.0,2023-01-22 03:14:59.999,6.0,,0.0,0.0,,,2.3835,0.000179175,10892.5,65715015.25,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2224.0,2023-01-22 03:15:59.999,6.0,,0.0,0.0,,,2.3855,0.00017918,17925.5,191854265.49,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2225.0,2023-01-22 03:16:59.999,6.0,,0.0,0.0,,,2.3905000000000003,0.000179155,49155.0,32340301.2,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2226.0,2023-01-22 03:17:59.999,6.0,,0.0,0.0,,,2.388,0.00017902,15341.7,136914730.2,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2227.0,2023-01-22 03:18:59.999,6.0,,0.0,0.0,,,2.384,0.000178925,8633.4,11223358.76,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2228.0,2023-01-22 03:19:59.999,6.0,,0.0,0.0,,,2.3805,0.00017899,8018.3,18830277.56,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2229.0,2023-01-22 03:20:59.999,6.0,,0.0,0.0,,,2.375,0.00017881,16522.7,12557777.46,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2230.0,2023-01-22 03:21:59.999,6.0,,0.0,0.0,,,2.3745000000000003,0.000178855,10240.5,64233731.76,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2231.0,2023-01-22 03:22:59.999,6.0,,0.0,0.0,,,2.3705,0.000178765,5027.7,11631805.5,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2232.0,2023-01-22 03:23:59.999,6.0,,0.0,0.0,,,2.365,0.00017878,137683.6,28225103.76,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2233.0,2023-01-22 03:24:59.999,6.0,,0.0,0.0,,,2.3705,0.000178865,15556.4,60084029.96,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2234.0,2023-01-22 03:25:59.999,6.0,,0.0,0.0,,,2.3745,0.000178925,11531.7,10275930.7,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2235.0,2023-01-22 03:26:59.999,6.0,,0.0,0.0,,,2.3745000000000003,0.00017878,2047.1,169748629.07,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2236.0,2023-01-22 03:27:59.999,6.0,,0.0,0.0,,,2.375,0.00017892,2095.0,6831014.1,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2237.0,2023-01-22 03:28:59.999,6.0,,0.0,0.0,,,2.3745000000000003,0.0001789,1596.2,139836262.94,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2238.0,2023-01-22 03:29:59.999,6.0,,0.0,0.0,,,2.3705,0.000178875,5043.6,22355273.47,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2239.0,2023-01-22 03:30:59.999,6.0,,0.0,0.0,,,2.374,0.00017882,12094.1,78754638.11,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2240.0,2023-01-22 03:31:59.999,6.0,,0.0,0.0,,,2.3715,0.0001787399999999,5966.9,1056357.43,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2241.0,2023-01-22 03:32:59.999,6.0,,0.0,0.0,,,2.3705,0.00017877,2370.6,4095227.2,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2242.0,2023-01-22 03:33:59.999,6.0,,0.0,0.0,,,2.37,0.00017884,15425.5,12018823.02,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2243.0,2023-01-22 03:34:59.999,6.0,,0.0,0.0,,,2.3705,0.000178965,4988.0,12630534.26,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2244.0,2023-01-22 03:35:59.999,6.0,,0.0,0.0,,,2.3675,0.00017904,2099.1,80730338.44,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2245.0,2023-01-22 03:36:59.999,6.0,,0.0,0.0,,,2.3705,0.000179135,17966.6,64737792.59,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2246.0,2023-01-22 03:37:59.999,6.0,,0.0,0.0,,,2.372,0.000179145,5287.5,74203280.24,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2247.0,2023-01-22 03:38:59.999,6.0,,0.0,0.0,,,2.372,0.000179155,3555.0,122017712.75,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2248.0,2023-01-22 03:39:59.999,6.0,,0.0,0.0,,,2.374,0.00017929,3478.7,65989918.5,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2249.0,2023-01-22 03:40:59.999,6.0,,0.0,0.0,,,2.3695,0.000179385,4093.7,109654177.48,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
2250.0,2023-01-22 03:41:59.999,6.0,,0.0,0.0,,,2.3685,0.000179375,2152.4,9457458.31,0.0,10048.635964893885,0.0,0.0,0.0,0.0,0,0,0,0.0,0.004863596489388167
