index,close_time,transaction_id,positions,DOGEUSDT_units,LINKUSDT_units,entry_DOGEUSDT_price,entry_LINKUSDT_price,historical_DOGEUSDT_mid,historical_LINKUSDT_mid,historical_DOGEUSDT_vol,historical_LINKUSDT_vol,signal,portfolio_value,DOGEUSDT_raw_pnl,LINKUSDT_raw_pnl,DOGEUSDT_cost,LINKUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1516.0,2023-01-21 18:17:59.999,2.0,,0.0,0.0,,,0.086965,6.955,293412.0,7518.3,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1517.0,2023-01-21 18:18:59.999,2.0,,0.0,0.0,,,0.0870249999999999,6.959,185725.0,931.37,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1518.0,2023-01-21 18:19:59.999,2.0,,0.0,0.0,,,0.087065,6.958500000000001,171161.0,450.46,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1519.0,2023-01-21 18:20:59.999,2.0,,0.0,0.0,,,0.08709,6.9635,365859.0,753.75,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1520.0,2023-01-21 18:21:59.999,2.0,,0.0,0.0,,,0.0870499999999999,6.962,139480.0,520.31,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1521.0,2023-01-21 18:22:59.999,2.0,,0.0,0.0,,,0.087065,6.9605,109514.0,862.98,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1522.0,2023-01-21 18:23:59.999,2.0,,0.0,0.0,,,0.087065,6.9565,887754.0,4742.33,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1523.0,2023-01-21 18:24:59.999,2.0,,0.0,0.0,,,0.087075,6.9575,137766.0,2280.51,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1524.0,2023-01-21 18:25:59.999,2.0,,0.0,0.0,,,0.087115,6.9670000000000005,255671.0,8252.61,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1525.0,2023-01-21 18:26:59.999,2.0,,0.0,0.0,,,0.0871049999999999,6.9670000000000005,619981.0,325.2,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1526.0,2023-01-21 18:27:59.999,2.0,,0.0,0.0,,,0.0871,6.9670000000000005,32795.0,206.26,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1527.0,2023-01-21 18:28:59.999,2.0,,0.0,0.0,,,0.08702,6.964,901258.0,539.76,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1528.0,2023-01-21 18:29:59.999,2.0,,0.0,0.0,,,0.0869699999999999,6.9625,145207.0,471.09,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1529.0,2023-01-21 18:30:59.999,2.0,,0.0,0.0,,,0.08703,6.9615,1081357.0,562.41,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1530.0,2023-01-21 18:31:59.999,2.0,,0.0,0.0,,,0.087155,6.966,332008.0,1008.9,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1531.0,2023-01-21 18:32:59.999,2.0,,0.0,0.0,,,0.087195,6.9705,3022544.0,1496.85,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1532.0,2023-01-21 18:33:59.999,2.0,,0.0,0.0,,,0.087215,6.970000000000001,248498.0,303.96,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1533.0,2023-01-21 18:34:59.999,2.0,,0.0,0.0,,,0.08714,6.9675,160116.0,1597.79,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1534.0,2023-01-21 18:35:59.999,2.0,,0.0,0.0,,,0.08716,6.9665,165110.0,805.31,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1535.0,2023-01-21 18:36:59.999,2.0,,0.0,0.0,,,0.087225,6.971,153839.0,5590.74,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1536.0,2023-01-21 18:37:59.999,2.0,,0.0,0.0,,,0.087265,6.971,71745.0,2177.39,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1537.0,2023-01-21 18:38:59.999,2.0,,0.0,0.0,,,0.08729,6.971,115389.0,1709.24,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1538.0,2023-01-21 18:39:59.999,2.0,,0.0,0.0,,,0.087315,6.968999999999999,305598.0,169.23,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1539.0,2023-01-21 18:40:59.999,2.0,,0.0,0.0,,,0.08728,6.968,172464.0,307.1,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1540.0,2023-01-21 18:41:59.999,2.0,,0.0,0.0,,,0.087315,6.977,201644.0,10520.11,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1541.0,2023-01-21 18:42:59.999,2.0,,0.0,0.0,,,0.0873,6.980499999999999,101370.0,627.73,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1542.0,2023-01-21 18:43:59.999,2.0,,0.0,0.0,,,0.0872749999999999,6.978,121026.0,5091.39,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1543.0,2023-01-21 18:44:59.999,2.0,,0.0,0.0,,,0.087205,6.979,192512.0,1275.26,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1544.0,2023-01-21 18:45:59.999,2.0,,0.0,0.0,,,0.08718,6.9775,601144.0,5649.22,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1545.0,2023-01-21 18:46:59.999,2.0,,0.0,0.0,,,0.08719,6.978,41182.0,2359.35,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1546.0,2023-01-21 18:47:59.999,2.0,,0.0,0.0,,,0.08725,6.9905,240151.0,43915.09,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1547.0,2023-01-21 18:48:59.999,2.0,,0.0,0.0,,,0.08732,6.993,737865.0,4191.12,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1548.0,2023-01-21 18:49:59.999,2.0,,0.0,0.0,,,0.0873,6.988,214997.0,1104.8,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1549.0,2023-01-21 18:50:59.999,2.0,,0.0,0.0,,,0.087315,6.9935,184499.0,11752.9,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1550.0,2023-01-21 18:51:59.999,2.0,,0.0,0.0,,,0.08734,6.9985,208101.0,781.02,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1551.0,2023-01-21 18:52:59.999,2.0,,0.0,0.0,,,0.08735,6.9985,539361.0,2993.41,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1552.0,2023-01-21 18:53:59.999,2.0,,0.0,0.0,,,0.08731,6.996,109455.0,502.23,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1553.0,2023-01-21 18:54:59.999,2.0,,0.0,0.0,,,0.08731,6.9975000000000005,1074682.0,4691.32,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1554.0,2023-01-21 18:55:59.999,2.0,,0.0,0.0,,,0.08728,6.998,298377.0,1279.23,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1555.0,2023-01-21 18:56:59.999,2.0,,0.0,0.0,,,0.08728,6.9985,85745.0,1467.73,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1556.0,2023-01-21 18:57:59.999,2.0,,0.0,0.0,,,0.08732,7.0005,312734.0,2158.42,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1557.0,2023-01-21 18:58:59.999,2.0,,0.0,0.0,,,0.087325,6.9975000000000005,236963.0,976.29,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1558.0,2023-01-21 18:59:59.999,2.0,,0.0,0.0,,,0.08738,6.9995,1667653.0,665.54,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1559.0,2023-01-21 19:00:59.999,2.0,,0.0,0.0,,,0.08742,7.0,1269100.0,2504.41,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1560.0,2023-01-21 19:01:59.999,2.0,,0.0,0.0,,,0.08744,6.997,139720.0,1374.07,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1561.0,2023-01-21 19:02:59.999,2.0,,0.0,0.0,,,0.087435,6.994,637012.0,5772.87,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1562.0,2023-01-21 19:03:59.999,2.0,,0.0,0.0,,,0.087475,6.9985,529802.0,2053.79,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1563.0,2023-01-21 19:04:59.999,2.0,,0.0,0.0,,,0.08748,6.9985,261798.0,1846.3,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1564.0,2023-01-21 19:05:59.999,2.0,,0.0,0.0,,,0.08752,6.9990000000000006,567361.0,4007.26,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1565.0,2023-01-21 19:06:59.999,2.0,,0.0,0.0,,,0.08756,6.9990000000000006,20268.0,371.05,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1566.0,2023-01-21 19:07:59.999,2.0,,0.0,0.0,,,0.08759,7.003500000000001,1797176.0,3151.68,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1567.0,2023-01-21 19:08:59.999,2.0,,0.0,0.0,,,0.087555,7.007,1138205.0,3657.33,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1568.0,2023-01-21 19:09:59.999,2.0,,0.0,0.0,,,0.0874649999999999,7.003,255455.0,706.43,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1569.0,2023-01-21 19:10:59.999,2.0,,0.0,0.0,,,0.087435,7.000500000000001,195377.0,1099.76,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1570.0,2023-01-21 19:11:59.999,2.0,,0.0,0.0,,,0.087355,6.994,385023.0,2606.63,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1571.0,2023-01-21 19:12:59.999,2.0,,0.0,0.0,,,0.087265,6.9895,236124.0,4589.98,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1572.0,2023-01-21 19:13:59.999,2.0,,0.0,0.0,,,0.087285,6.9895,99376.0,986.71,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1573.0,2023-01-21 19:14:59.999,2.0,,0.0,0.0,,,0.087315,6.9885,654822.0,820.26,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1574.0,2023-01-21 19:15:59.999,2.0,,0.0,0.0,,,0.087315,6.992,88546.0,638.61,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1575.0,2023-01-21 19:16:59.999,2.0,,0.0,0.0,,,0.08732,6.997,105181.0,2672.46,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1576.0,2023-01-21 19:17:59.999,2.0,,0.0,0.0,,,0.0873299999999999,6.997,142931.0,965.46,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1577.0,2023-01-21 19:18:59.999,2.0,,0.0,0.0,,,0.087355,6.9990000000000006,266179.0,729.53,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1578.0,2023-01-21 19:19:59.999,2.0,,0.0,0.0,,,0.0873849999999999,7.003,132000.0,2473.04,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1579.0,2023-01-21 19:20:59.999,2.0,,0.0,0.0,,,0.08734,7.0035,218468.0,1381.81,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1580.0,2023-01-21 19:21:59.999,2.0,,0.0,0.0,,,0.08727,6.9955,112441.0,903.84,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1581.0,2023-01-21 19:22:59.999,2.0,,0.0,0.0,,,0.0873,6.9990000000000006,65149.0,300.39,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1582.0,2023-01-21 19:23:59.999,2.0,,0.0,0.0,,,0.087295,6.9995,196757.0,5158.33,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1583.0,2023-01-21 19:24:59.999,2.0,,0.0,0.0,,,0.087255,6.993,171985.0,881.91,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1584.0,2023-01-21 19:25:59.999,2.0,,0.0,0.0,,,0.087295,6.9985,101569.0,1617.46,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1585.0,2023-01-21 19:26:59.999,2.0,,0.0,0.0,,,0.087315,7.005,98098.0,822.32,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1586.0,2023-01-21 19:27:59.999,2.0,,0.0,0.0,,,0.087285,7.0025,67093.0,1151.98,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1587.0,2023-01-21 19:28:59.999,2.0,,0.0,0.0,,,0.08734,7.0055,223968.0,406.14,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1588.0,2023-01-21 19:29:59.999,2.0,,0.0,0.0,,,0.087345,7.007,252473.0,514.58,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1589.0,2023-01-21 19:30:59.999,2.0,,0.0,0.0,,,0.08739,7.0105,208089.0,2061.51,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1590.0,2023-01-21 19:31:59.999,2.0,,0.0,0.0,,,0.087515,7.017,421773.0,3664.09,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1591.0,2023-01-21 19:32:59.999,2.0,,0.0,0.0,,,0.08759,7.0225,1662849.0,3846.7,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1592.0,2023-01-21 19:33:59.999,2.0,,0.0,0.0,,,0.087505,7.015499999999999,313697.0,943.73,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1593.0,2023-01-21 19:34:59.999,2.0,,0.0,0.0,,,0.08744,7.008,333252.0,1961.91,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1594.0,2023-01-21 19:35:59.999,2.0,,0.0,0.0,,,0.087355,6.9965,287543.0,3448.37,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1595.0,2023-01-21 19:36:59.999,2.0,,0.0,0.0,,,0.087365,7.0,230856.0,1325.97,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1596.0,2023-01-21 19:37:59.999,2.0,,0.0,0.0,,,0.087345,7.0015,1608966.0,1494.27,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1597.0,2023-01-21 19:38:59.999,2.0,,0.0,0.0,,,0.087365,6.997999999999999,148115.0,1715.67,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1598.0,2023-01-21 19:39:59.999,2.0,,0.0,0.0,,,0.087355,6.9945,54489.0,219.57,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1599.0,2023-01-21 19:40:59.999,2.0,,0.0,0.0,,,0.087405,6.997,89376.0,797.14,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1600.0,2023-01-21 19:41:59.999,2.0,,0.0,0.0,,,0.0874,6.997,149905.0,333.59,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1601.0,2023-01-21 19:42:59.999,2.0,,0.0,0.0,,,0.08749,7.0035,830026.0,1538.01,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1602.0,2023-01-21 19:43:59.999,2.0,,0.0,0.0,,,0.0876,7.0115,1076417.0,292.38,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1603.0,2023-01-21 19:44:59.999,2.0,,0.0,0.0,,,0.08764,7.0135,251746.0,226.07,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1604.0,2023-01-21 19:45:59.999,2.0,,0.0,0.0,,,0.087725,7.0115,1212948.0,1998.61,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1605.0,2023-01-21 19:46:59.999,2.0,,0.0,0.0,,,0.087735,7.015,967811.0,1414.62,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1606.0,2023-01-21 19:47:59.999,2.0,,0.0,0.0,,,0.0877199999999999,7.015000000000001,237578.0,1885.8,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1607.0,2023-01-21 19:48:59.999,2.0,,0.0,0.0,,,0.087735,7.013999999999999,696685.0,3499.52,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1608.0,2023-01-21 19:49:59.999,2.0,,0.0,0.0,,,0.08774,7.0115,548928.0,448.95,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1609.0,2023-01-21 19:50:59.999,2.0,,0.0,0.0,,,0.087745,7.0105,440893.0,456.46,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1610.0,2023-01-21 19:51:59.999,2.0,,0.0,0.0,,,0.08773,7.01,150993.0,251.74,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1611.0,2023-01-21 19:52:59.999,2.0,,0.0,0.0,,,0.08766,7.0075,625891.0,720.93,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1612.0,2023-01-21 19:53:59.999,2.0,,0.0,0.0,,,0.087725,7.006,441244.0,1959.65,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1613.0,2023-01-21 19:54:59.999,2.0,,0.0,0.0,,,0.08776,7.013999999999999,574427.0,6275.95,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1614.0,2023-01-21 19:55:59.999,2.0,,0.0,0.0,,,0.087795,7.018,617348.0,2169.49,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1615.0,2023-01-21 19:56:59.999,2.0,,0.0,0.0,,,0.08775,7.015499999999999,1338032.0,2700.4,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1616.0,2023-01-21 19:57:59.999,2.0,,0.0,0.0,,,0.08784,7.017,2064652.0,1466.59,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1617.0,2023-01-21 19:58:59.999,2.0,,0.0,0.0,,,0.08781,7.019,275444.0,67.08,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1618.0,2023-01-21 19:59:59.999,2.0,,0.0,0.0,,,0.087775,7.0205,236265.0,954.92,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1619.0,2023-01-21 20:00:59.999,2.0,,0.0,0.0,,,0.08774,7.023,475579.0,621.27,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1620.0,2023-01-21 20:01:59.999,2.0,,0.0,0.0,,,0.087685,7.017,241228.0,1908.53,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1621.0,2023-01-21 20:02:59.999,2.0,,0.0,0.0,,,0.0876,7.01,348667.0,694.02,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1622.0,2023-01-21 20:03:59.999,2.0,,0.0,0.0,,,0.087605,7.0085,349606.0,393.35,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1623.0,2023-01-21 20:04:59.999,2.0,,0.0,0.0,,,0.0876349999999999,7.0085,212288.0,805.39,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1624.0,2023-01-21 20:05:59.999,2.0,,0.0,0.0,,,0.0875799999999999,7.003,52389.0,820.47,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1625.0,2023-01-21 20:06:59.999,2.0,,0.0,0.0,,,0.08759,7.001,90537.0,1077.42,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1626.0,2023-01-21 20:07:59.999,2.0,,0.0,0.0,,,0.0875799999999999,7.004,154418.0,723.68,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1627.0,2023-01-21 20:08:59.999,2.0,,0.0,0.0,,,0.087455,6.993,673397.0,9476.9,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1628.0,2023-01-21 20:09:59.999,2.0,,0.0,0.0,,,0.087435,6.9845,527835.0,5743.28,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1629.0,2023-01-21 20:10:59.999,2.0,,0.0,0.0,,,0.087485,6.9915,136536.0,837.21,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1630.0,2023-01-21 20:11:59.999,2.0,,0.0,0.0,,,0.087485,6.9945,230219.0,1136.1,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1631.0,2023-01-21 20:12:59.999,2.0,,0.0,0.0,,,0.087455,6.991,115789.0,284.98,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1632.0,2023-01-21 20:13:59.999,2.0,,0.0,0.0,,,0.08743,6.987,265506.0,656.64,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1633.0,2023-01-21 20:14:59.999,2.0,,0.0,0.0,,,0.087475,6.9945,184450.0,1895.44,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1634.0,2023-01-21 20:15:59.999,2.0,,0.0,0.0,,,0.08756,7.0035,194639.0,7193.41,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1635.0,2023-01-21 20:16:59.999,2.0,,0.0,0.0,,,0.08756,6.997999999999999,65271.0,946.88,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1636.0,2023-01-21 20:17:59.999,2.0,,0.0,0.0,,,0.08752,6.9935,149504.0,1147.02,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1637.0,2023-01-21 20:18:59.999,2.0,,0.0,0.0,,,0.08745,6.984,775133.0,12955.63,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1638.0,2023-01-21 20:19:59.999,2.0,,0.0,0.0,,,0.08746,6.9865,97638.0,159.87,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1639.0,2023-01-21 20:20:59.999,2.0,,0.0,0.0,,,0.08742,6.9830000000000005,327948.0,801.4,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1640.0,2023-01-21 20:21:59.999,2.0,,0.0,0.0,,,0.087365,6.9805,588923.0,3123.54,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1641.0,2023-01-21 20:22:59.999,2.0,,0.0,0.0,,,0.087235,6.971500000000001,3745094.0,5331.05,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1642.0,2023-01-21 20:23:59.999,2.0,,0.0,0.0,,,0.08728,6.9765,1921697.0,1225.41,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1643.0,2023-01-21 20:24:59.999,2.0,,0.0,0.0,,,0.08726,6.974,235539.0,2765.94,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1644.0,2023-01-21 20:25:59.999,2.0,,0.0,0.0,,,0.08716,6.966,878426.0,3841.85,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1645.0,2023-01-21 20:26:59.999,2.0,,0.0,0.0,,,0.087105,6.97,247774.0,846.62,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1646.0,2023-01-21 20:27:59.999,2.0,,0.0,0.0,,,0.08716,6.9775,602344.0,437.43,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1647.0,2023-01-21 20:28:59.999,2.0,,0.0,0.0,,,0.087235,6.979,953115.0,1461.01,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
1648.0,2023-01-21 20:29:59.999,2.0,,0.0,0.0,,,0.0871899999999999,6.981,187357.0,298.1,0.0,10008.067170710658,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0008067170710657212
