index,close_time,transaction_id,positions,SANDUSDT_units,DOTUSDT_units,entry_SANDUSDT_price,entry_DOTUSDT_price,historical_SANDUSDT_mid,historical_DOTUSDT_mid,historical_SANDUSDT_vol,historical_DOTUSDT_vol,signal,portfolio_value,SANDUSDT_raw_pnl,DOTUSDT_raw_pnl,SANDUSDT_cost,DOTUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1859.0,2023-01-21 22:07:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.802,6.39,11416.0,663.77,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1860.0,2023-01-21 22:08:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80135,6.3895,15153.0,5213.82,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1861.0,2023-01-21 22:09:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8004,6.391,12063.0,832.09,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1862.0,2023-01-21 22:10:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8006500000000001,6.390000000000001,20417.0,735.87,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1863.0,2023-01-21 22:11:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80135,6.392,12520.0,1711.37,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1864.0,2023-01-21 22:12:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80125,6.397,4199.0,661.03,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1865.0,2023-01-21 22:13:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8008500000000001,6.393,3704.0,1021.81,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1866.0,2023-01-21 22:14:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8005,6.3935,9514.0,739.3,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1867.0,2023-01-21 22:15:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8011999999999999,6.3955,16518.0,565.44,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1868.0,2023-01-21 22:16:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8013999999999999,6.3975,14246.0,98.07,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1869.0,2023-01-21 22:17:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80095,6.388,5662.0,3338.45,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1870.0,2023-01-21 22:18:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8000499999999999,6.379,8076.0,496.14,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1871.0,2023-01-21 22:19:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8005,6.382,26876.0,1063.44,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1872.0,2023-01-21 22:20:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8006500000000001,6.390499999999999,6970.0,2505.1,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1873.0,2023-01-21 22:21:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8006,6.393,2929.0,597.2,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1874.0,2023-01-21 22:22:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80035,6.391500000000001,485.0,590.35,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1875.0,2023-01-21 22:23:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80025,6.3915,2105.0,1567.08,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1876.0,2023-01-21 22:24:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7994,6.3825,4311.0,2160.8,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1877.0,2023-01-21 22:25:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79785,6.3635,12924.0,8677.63,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1878.0,2023-01-21 22:26:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7962,6.349,58916.0,5806.85,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1879.0,2023-01-21 22:27:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79545,6.339499999999999,58496.0,11896.7,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1880.0,2023-01-21 22:28:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7957000000000001,6.34,34565.0,5147.79,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1881.0,2023-01-21 22:29:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7964,6.3485,43822.0,1792.53,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1882.0,2023-01-21 22:30:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7964500000000001,6.3575,17059.0,3527.01,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1883.0,2023-01-21 22:31:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79715,6.359999999999999,11188.0,1324.07,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1884.0,2023-01-21 22:32:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7979499999999999,6.361000000000001,5153.0,1489.47,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1885.0,2023-01-21 22:33:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7991,6.3615,21836.0,4440.23,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1886.0,2023-01-21 22:34:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8001,6.3545,41275.0,3236.22,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1887.0,2023-01-21 22:35:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7988,6.353,6681.0,1671.03,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1888.0,2023-01-21 22:36:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7985,6.349,17500.0,3857.16,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1889.0,2023-01-21 22:37:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7989999999999999,6.362,3660.0,1923.54,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1890.0,2023-01-21 22:38:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7995000000000001,6.3655,13836.0,2119.47,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1891.0,2023-01-21 22:39:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7999,6.3605,3897.0,388.89,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1892.0,2023-01-21 22:40:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79965,6.362,7723.0,234.1,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1893.0,2023-01-21 22:41:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7995000000000001,6.3625,16327.0,975.14,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1894.0,2023-01-21 22:42:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7981499999999999,6.3515,2515.0,2915.8,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1895.0,2023-01-21 22:43:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.798,6.347,8820.0,7691.13,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1896.0,2023-01-21 22:44:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.798,6.348,10964.0,4140.3,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1897.0,2023-01-21 22:45:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79745,6.343999999999999,29175.0,13684.55,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1898.0,2023-01-21 22:46:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79755,6.3385,16457.0,206.27,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1899.0,2023-01-21 22:47:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7978000000000001,6.3385,4462.0,1066.35,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1900.0,2023-01-21 22:48:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7987500000000001,6.3305,10830.0,10362.72,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1901.0,2023-01-21 22:49:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7988500000000001,6.3335,2435.0,403.1,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1902.0,2023-01-21 22:50:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79805,6.327999999999999,1476.0,4881.6,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1903.0,2023-01-21 22:51:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79785,6.324,527.0,1538.92,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1904.0,2023-01-21 22:52:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79765,6.3295,31848.0,508.43,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1905.0,2023-01-21 22:53:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79735,6.33,2646.0,628.66,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1906.0,2023-01-21 22:54:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79735,6.3315,2854.0,211.15,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1907.0,2023-01-21 22:55:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7975,6.3315,4658.0,50.82,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1908.0,2023-01-21 22:56:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79695,6.3065,9263.0,48222.57,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1909.0,2023-01-21 22:57:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79695,6.289,920.0,37882.79,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1910.0,2023-01-21 22:58:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7961,6.281000000000001,9352.0,3224.69,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1911.0,2023-01-21 22:59:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78935,6.2525,366887.0,40817.84,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1912.0,2023-01-21 23:00:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7867,6.2215,309674.0,36145.99,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1913.0,2023-01-21 23:01:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7906500000000001,6.2645,115621.0,8228.88,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1914.0,2023-01-21 23:02:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7946,6.288,134778.0,6831.16,0.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1915.0,2023-01-21 23:03:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79615,6.291,70050.0,7230.61,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1916.0,2023-01-21 23:04:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79795,6.298500000000001,63802.0,10676.85,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1917.0,2023-01-21 23:05:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7997,6.2985,37821.0,11810.05,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1918.0,2023-01-21 23:06:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80005,6.303,42705.0,3058.64,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1919.0,2023-01-21 23:07:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7988,6.3075,47921.0,7013.72,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1920.0,2023-01-21 23:08:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80045,6.3165,22742.0,8477.92,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1921.0,2023-01-21 23:09:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80145,6.3225,30038.0,8533.15,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1922.0,2023-01-21 23:10:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8002499999999999,6.3295,17320.0,17001.61,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1923.0,2023-01-21 23:11:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.8008,6.3375,22435.0,3571.54,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1924.0,2023-01-21 23:12:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.80095,6.327500000000001,54969.0,2247.73,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1925.0,2023-01-21 23:13:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7999,6.3335,67663.0,7460.96,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1926.0,2023-01-21 23:14:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7994000000000001,6.3375,15569.0,3970.06,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1927.0,2023-01-21 23:15:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7992,6.325,33506.0,7117.54,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1928.0,2023-01-21 23:16:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79925,6.32,9695.0,2330.11,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1929.0,2023-01-21 23:17:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7982,6.319,26311.0,3589.94,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1930.0,2023-01-21 23:18:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79505,6.314,176052.0,3926.5,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1931.0,2023-01-21 23:19:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7945500000000001,6.317500000000001,14402.0,3315.07,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1932.0,2023-01-21 23:20:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78965,6.3055,278105.0,6502.77,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1933.0,2023-01-21 23:21:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78895,6.302,54441.0,5780.32,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1934.0,2023-01-21 23:22:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7868999999999999,6.2885,98550.0,11212.55,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1935.0,2023-01-21 23:23:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78485,6.26,253440.0,14327.78,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1936.0,2023-01-21 23:24:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7879,6.266500000000001,82687.0,6163.96,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1937.0,2023-01-21 23:25:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7908999999999999,6.2875,45100.0,6124.06,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1938.0,2023-01-21 23:26:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7913,6.2945,15712.0,1313.91,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1939.0,2023-01-21 23:27:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7878000000000001,6.2765,84031.0,4208.4,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1940.0,2023-01-21 23:28:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78325,6.2405,127992.0,32441.49,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1941.0,2023-01-21 23:29:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7878000000000001,6.2490000000000006,76738.0,3705.06,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1942.0,2023-01-21 23:30:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7888999999999999,6.2490000000000006,19352.0,5197.47,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1943.0,2023-01-21 23:31:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7907,6.2585,31176.0,8328.23,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1944.0,2023-01-21 23:32:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.79315,6.281499999999999,41965.0,11037.88,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1945.0,2023-01-21 23:33:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7918000000000001,6.281499999999999,30055.0,3575.43,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1946.0,2023-01-21 23:34:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7894,6.267,42286.0,2890.27,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1947.0,2023-01-21 23:35:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78875,6.2635,50458.0,3288.6,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1948.0,2023-01-21 23:36:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78835,6.261,36889.0,1864.67,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1949.0,2023-01-21 23:37:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78955,6.2665,29837.0,3333.21,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1950.0,2023-01-21 23:38:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7901499999999999,6.271,11905.0,1112.78,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1951.0,2023-01-21 23:39:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7884500000000001,6.266500000000001,39737.0,4163.11,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1952.0,2023-01-21 23:40:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7867500000000001,6.248,26642.0,21386.57,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1953.0,2023-01-21 23:41:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7837000000000001,6.228,215539.0,4602.13,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1954.0,2023-01-21 23:42:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7836000000000001,6.2245,58918.0,5385.86,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1955.0,2023-01-21 23:43:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.784,6.2245,53231.0,884.85,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1956.0,2023-01-21 23:44:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78135,6.223,153966.0,24976.55,0.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1957.0,2023-01-21 23:45:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78495,6.231,247706.0,32703.61,0.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1958.0,2023-01-21 23:46:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7862,6.237,54416.0,4087.87,0.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1959.0,2023-01-21 23:47:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7861,6.2330000000000005,43353.0,4580.12,0.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1960.0,2023-01-21 23:48:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7861,6.2330000000000005,32968.0,937.43,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1961.0,2023-01-21 23:49:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7885,6.24,55851.0,2134.52,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1962.0,2023-01-21 23:50:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78975,6.2435,35153.0,2099.3,0.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1963.0,2023-01-21 23:51:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7917000000000001,6.2490000000000006,37864.0,3687.31,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1964.0,2023-01-21 23:52:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7911,6.2495,20131.0,3073.48,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1965.0,2023-01-21 23:53:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78925,6.243,15812.0,10472.94,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1966.0,2023-01-21 23:54:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.78825,6.24,54340.0,2298.0,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1967.0,2023-01-21 23:55:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7897,6.253,29376.0,1275.0,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
1968.0,2023-01-21 23:56:59.999,6.0,long,618.0469715698395,-150.21070965248362,0.8089999999999999,6.225,0.7895,6.2565,11668.0,1460.02,2.0,10017.88242404461,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0017882424044610712
