index,close_time,transaction_id,positions,XRPUSDT_units,SANDUSDT_units,entry_XRPUSDT_price,entry_SANDUSDT_price,historical_XRPUSDT_mid,historical_SANDUSDT_mid,historical_XRPUSDT_vol,historical_SANDUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,SANDUSDT_raw_pnl,XRPUSDT_cost,SANDUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1486.0,2023-01-21 17:44:59.999,2.0,,0.0,0.0,,,0.41145,0.80425,34622.0,3392.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1487.0,2023-01-21 17:45:59.999,2.0,,0.0,0.0,,,0.4115999999999999,0.8043,54671.0,6560.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1488.0,2023-01-21 17:46:59.999,2.0,,0.0,0.0,,,0.4116999999999999,0.8046500000000001,135660.0,22587.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1489.0,2023-01-21 17:47:59.999,2.0,,0.0,0.0,,,0.4115499999999999,0.8036000000000001,67128.0,13747.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1490.0,2023-01-21 17:48:59.999,2.0,,0.0,0.0,,,0.4112,0.8026500000000001,82124.0,5621.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1491.0,2023-01-21 17:49:59.999,2.0,,0.0,0.0,,,0.41095,0.8025,125188.0,2367.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1492.0,2023-01-21 17:50:59.999,2.0,,0.0,0.0,,,0.41095,0.80235,85200.0,9527.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1493.0,2023-01-21 17:51:59.999,2.0,,0.0,0.0,,,0.4112,0.8036,67511.0,19418.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1494.0,2023-01-21 17:52:59.999,2.0,,0.0,0.0,,,0.4114,0.8024,1118044.0,107418.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1495.0,2023-01-21 17:53:59.999,2.0,,0.0,0.0,,,0.4098,0.79715,4158174.0,343396.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1496.0,2023-01-21 17:54:59.999,2.0,,0.0,0.0,,,0.4097,0.7973,423836.0,47507.0,3.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1497.0,2023-01-21 17:55:59.999,2.0,,0.0,0.0,,,0.4104,0.7990999999999999,116712.0,19465.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1498.0,2023-01-21 17:56:59.999,2.0,,0.0,0.0,,,0.4106999999999999,0.79945,65146.0,49392.0,4.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1499.0,2023-01-21 17:57:59.999,2.0,,0.0,0.0,,,0.4105499999999999,0.7988999999999999,77517.0,8553.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1500.0,2023-01-21 17:58:59.999,2.0,,0.0,0.0,,,0.41075,0.8,96417.0,39148.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1501.0,2023-01-21 17:59:59.999,2.0,,0.0,0.0,,,0.4106999999999999,0.8001,70201.0,11224.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1502.0,2023-01-21 18:00:59.999,2.0,,0.0,0.0,,,0.4105999999999999,0.80045,58158.0,16465.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1503.0,2023-01-21 18:01:59.999,2.0,,0.0,0.0,,,0.41075,0.80185,69968.0,3527.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1504.0,2023-01-21 18:02:59.999,2.0,,0.0,0.0,,,0.41025,0.8011,81086.0,10094.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1505.0,2023-01-21 18:03:59.999,2.0,,0.0,0.0,,,0.4097,0.7994,576501.0,22111.0,3.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1506.0,2023-01-21 18:04:59.999,2.0,,0.0,0.0,,,0.4093,0.7984,184617.0,6512.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1507.0,2023-01-21 18:05:59.999,2.0,,0.0,0.0,,,0.4099,0.7991999999999999,324597.0,7676.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1508.0,2023-01-21 18:06:59.999,2.0,,0.0,0.0,,,0.4102,0.8000499999999999,66922.0,24503.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1509.0,2023-01-21 18:07:59.999,2.0,,0.0,0.0,,,0.41015,0.79965,27439.0,5390.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1510.0,2023-01-21 18:08:59.999,2.0,,0.0,0.0,,,0.4099,0.79895,67153.0,58221.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1511.0,2023-01-21 18:09:59.999,2.0,,0.0,0.0,,,0.4096499999999999,0.79915,322347.0,43417.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1512.0,2023-01-21 18:10:59.999,2.0,,0.0,0.0,,,0.4096,0.80085,178547.0,112946.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1513.0,2023-01-21 18:11:59.999,2.0,,0.0,0.0,,,0.41025,0.80325,94654.0,27987.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1514.0,2023-01-21 18:12:59.999,2.0,,0.0,0.0,,,0.4096,0.80225,383579.0,33121.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1515.0,2023-01-21 18:13:59.999,2.0,,0.0,0.0,,,0.40935,0.8035,568509.0,32897.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1516.0,2023-01-21 18:14:59.999,2.0,,0.0,0.0,,,0.4095499999999999,0.80355,132080.0,10690.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1517.0,2023-01-21 18:15:59.999,2.0,,0.0,0.0,,,0.40985,0.80295,46218.0,7801.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1518.0,2023-01-21 18:16:59.999,2.0,,0.0,0.0,,,0.4092,0.80175,298933.0,40340.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1519.0,2023-01-21 18:17:59.999,2.0,,0.0,0.0,,,0.40925,0.80315,186040.0,12966.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1520.0,2023-01-21 18:18:59.999,2.0,,0.0,0.0,,,0.40945,0.8039499999999999,129726.0,29525.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1521.0,2023-01-21 18:19:59.999,2.0,,0.0,0.0,,,0.4095999999999999,0.8030999999999999,88105.0,11476.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1522.0,2023-01-21 18:20:59.999,2.0,,0.0,0.0,,,0.40995,0.8035,70361.0,12596.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1523.0,2023-01-21 18:21:59.999,2.0,,0.0,0.0,,,0.40995,0.80305,83633.0,2506.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1524.0,2023-01-21 18:22:59.999,2.0,,0.0,0.0,,,0.4098,0.80305,40390.0,1078.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1525.0,2023-01-21 18:23:59.999,2.0,,0.0,0.0,,,0.4096999999999999,0.8026,52541.0,19083.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1526.0,2023-01-21 18:24:59.999,2.0,,0.0,0.0,,,0.4096999999999999,0.8028,41623.0,5583.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1527.0,2023-01-21 18:25:59.999,2.0,,0.0,0.0,,,0.4101,0.8047500000000001,20419.0,49421.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1528.0,2023-01-21 18:26:59.999,2.0,,0.0,0.0,,,0.41035,0.8049,29754.0,4923.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1529.0,2023-01-21 18:27:59.999,2.0,,0.0,0.0,,,0.4104,0.80445,34365.0,2034.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1530.0,2023-01-21 18:28:59.999,2.0,,0.0,0.0,,,0.4102,0.8035,22785.0,3652.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1531.0,2023-01-21 18:29:59.999,2.0,,0.0,0.0,,,0.41015,0.8028500000000001,63116.0,3965.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1532.0,2023-01-21 18:30:59.999,2.0,,0.0,0.0,,,0.41025,0.8027500000000001,15377.0,4971.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1533.0,2023-01-21 18:31:59.999,2.0,,0.0,0.0,,,0.4103,0.8029999999999999,83169.0,4911.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1534.0,2023-01-21 18:32:59.999,2.0,,0.0,0.0,,,0.41035,0.8036000000000001,166075.0,26997.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1535.0,2023-01-21 18:33:59.999,2.0,,0.0,0.0,,,0.41045,0.8039499999999999,41214.0,4200.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1536.0,2023-01-21 18:34:59.999,2.0,,0.0,0.0,,,0.41035,0.80385,41121.0,5122.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1537.0,2023-01-21 18:35:59.999,2.0,,0.0,0.0,,,0.4104,0.80345,58127.0,5009.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1538.0,2023-01-21 18:36:59.999,2.0,,0.0,0.0,,,0.4102,0.8039000000000001,392448.0,11391.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1539.0,2023-01-21 18:37:59.999,2.0,,0.0,0.0,,,0.4101,0.8041499999999999,57088.0,7487.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1540.0,2023-01-21 18:38:59.999,2.0,,0.0,0.0,,,0.41025,0.8041499999999999,361043.0,7781.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1541.0,2023-01-21 18:39:59.999,2.0,,0.0,0.0,,,0.4106999999999999,0.80385,30172.0,1833.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1542.0,2023-01-21 18:40:59.999,2.0,,0.0,0.0,,,0.41075,0.8041499999999999,32343.0,2140.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1543.0,2023-01-21 18:41:59.999,2.0,,0.0,0.0,,,0.41085,0.80515,47127.0,33761.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1544.0,2023-01-21 18:42:59.999,2.0,,0.0,0.0,,,0.41095,0.80525,83726.0,10790.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1545.0,2023-01-21 18:43:59.999,2.0,,0.0,0.0,,,0.41095,0.8054,112771.0,11146.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1546.0,2023-01-21 18:44:59.999,2.0,,0.0,0.0,,,0.4109,0.8049999999999999,94250.0,7590.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1547.0,2023-01-21 18:45:59.999,2.0,,0.0,0.0,,,0.4109,0.8047500000000001,29013.0,6762.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1548.0,2023-01-21 18:46:59.999,2.0,,0.0,0.0,,,0.41095,0.8047500000000001,88086.0,10478.0,4.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1549.0,2023-01-21 18:47:59.999,2.0,,0.0,0.0,,,0.4111,0.8058000000000001,94375.0,19686.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1550.0,2023-01-21 18:48:59.999,2.0,,0.0,0.0,,,0.41135,0.80555,95305.0,15848.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1551.0,2023-01-21 18:49:59.999,2.0,,0.0,0.0,,,0.4111,0.80495,31604.0,2712.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1552.0,2023-01-21 18:50:59.999,2.0,,0.0,0.0,,,0.4113,0.80535,22428.0,13666.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1553.0,2023-01-21 18:51:59.999,2.0,,0.0,0.0,,,0.41135,0.80585,39966.0,3033.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1554.0,2023-01-21 18:52:59.999,2.0,,0.0,0.0,,,0.4115999999999999,0.8062,471987.0,25049.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1555.0,2023-01-21 18:53:59.999,2.0,,0.0,0.0,,,0.4114,0.8056,28251.0,6214.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1556.0,2023-01-21 18:54:59.999,2.0,,0.0,0.0,,,0.4116499999999999,0.8052999999999999,359558.0,30089.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1557.0,2023-01-21 18:55:59.999,2.0,,0.0,0.0,,,0.4115999999999999,0.80545,55149.0,4862.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1558.0,2023-01-21 18:56:59.999,2.0,,0.0,0.0,,,0.4119,0.8056000000000001,22190.0,6092.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1559.0,2023-01-21 18:57:59.999,2.0,,0.0,0.0,,,0.41185,0.80555,31150.0,14543.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1560.0,2023-01-21 18:58:59.999,2.0,,0.0,0.0,,,0.4118,0.8054,29034.0,10880.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1561.0,2023-01-21 18:59:59.999,2.0,,0.0,0.0,,,0.4122,0.8054,325788.0,12564.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1562.0,2023-01-21 19:00:59.999,2.0,,0.0,0.0,,,0.4125999999999999,0.8061,319225.0,23833.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1563.0,2023-01-21 19:01:59.999,2.0,,0.0,0.0,,,0.41275,0.80545,102318.0,7466.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1564.0,2023-01-21 19:02:59.999,2.0,,0.0,0.0,,,0.4126499999999999,0.8049,211070.0,49230.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1565.0,2023-01-21 19:03:59.999,2.0,,0.0,0.0,,,0.4129,0.8052999999999999,96109.0,20509.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1566.0,2023-01-21 19:04:59.999,2.0,,0.0,0.0,,,0.41295,0.8048500000000001,116957.0,21375.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1567.0,2023-01-21 19:05:59.999,2.0,,0.0,0.0,,,0.4133,0.8046,431443.0,26260.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1568.0,2023-01-21 19:06:59.999,2.0,,0.0,0.0,,,0.4133,0.8041,137820.0,35243.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1569.0,2023-01-21 19:07:59.999,2.0,,0.0,0.0,,,0.4135,0.8046500000000001,222443.0,22822.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1570.0,2023-01-21 19:08:59.999,2.0,,0.0,0.0,,,0.4138,0.80435,298457.0,29915.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1571.0,2023-01-21 19:09:59.999,2.0,,0.0,0.0,,,0.41405,0.80355,427225.0,5899.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1572.0,2023-01-21 19:10:59.999,2.0,,0.0,0.0,,,0.41405,0.80315,10158.0,21853.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1573.0,2023-01-21 19:11:59.999,2.0,,0.0,0.0,,,0.4135,0.8026500000000001,254196.0,33958.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1574.0,2023-01-21 19:12:59.999,2.0,,0.0,0.0,,,0.4128,0.8028,116902.0,12005.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1575.0,2023-01-21 19:13:59.999,2.0,,0.0,0.0,,,0.41285,0.8034,108014.0,10280.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1576.0,2023-01-21 19:14:59.999,2.0,,0.0,0.0,,,0.41285,0.80335,70355.0,6809.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1577.0,2023-01-21 19:15:59.999,2.0,,0.0,0.0,,,0.4127,0.8036000000000001,63394.0,12828.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1578.0,2023-01-21 19:16:59.999,2.0,,0.0,0.0,,,0.4129,0.8046500000000001,21187.0,33798.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1579.0,2023-01-21 19:17:59.999,2.0,,0.0,0.0,,,0.4129,0.80435,25174.0,11964.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1580.0,2023-01-21 19:18:59.999,2.0,,0.0,0.0,,,0.41285,0.80455,15382.0,5675.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1581.0,2023-01-21 19:19:59.999,2.0,,0.0,0.0,,,0.41285,0.80495,15666.0,14128.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1582.0,2023-01-21 19:20:59.999,2.0,,0.0,0.0,,,0.41245,0.8045,204719.0,11229.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1583.0,2023-01-21 19:21:59.999,2.0,,0.0,0.0,,,0.41215,0.8033999999999999,35192.0,15398.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1584.0,2023-01-21 19:22:59.999,2.0,,0.0,0.0,,,0.41215,0.8038000000000001,56693.0,26530.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1585.0,2023-01-21 19:23:59.999,2.0,,0.0,0.0,,,0.41225,0.80335,105876.0,5973.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1586.0,2023-01-21 19:24:59.999,2.0,,0.0,0.0,,,0.412,0.8026500000000001,104075.0,5845.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1587.0,2023-01-21 19:25:59.999,2.0,,0.0,0.0,,,0.41225,0.8039000000000001,111726.0,12967.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1588.0,2023-01-21 19:26:59.999,2.0,,0.0,0.0,,,0.4125999999999999,0.8042499999999999,29890.0,3160.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1589.0,2023-01-21 19:27:59.999,2.0,,0.0,0.0,,,0.4125,0.80355,29142.0,4327.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1590.0,2023-01-21 19:28:59.999,2.0,,0.0,0.0,,,0.4125999999999999,0.8042499999999999,19077.0,10510.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1591.0,2023-01-21 19:29:59.999,2.0,,0.0,0.0,,,0.41285,0.80445,16584.0,4406.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1592.0,2023-01-21 19:30:59.999,2.0,,0.0,0.0,,,0.413,0.80465,90459.0,6263.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1593.0,2023-01-21 19:31:59.999,2.0,,0.0,0.0,,,0.4132,0.8054,63903.0,3418.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1594.0,2023-01-21 19:32:59.999,2.0,,0.0,0.0,,,0.413,0.8060499999999999,74782.0,9267.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1595.0,2023-01-21 19:33:59.999,2.0,,0.0,0.0,,,0.4125999999999999,0.80495,241570.0,15184.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1596.0,2023-01-21 19:34:59.999,2.0,,0.0,0.0,,,0.41215,0.804,50473.0,5202.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1597.0,2023-01-21 19:35:59.999,2.0,,0.0,0.0,,,0.4117499999999999,0.8031999999999999,342577.0,17450.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1598.0,2023-01-21 19:36:59.999,2.0,,0.0,0.0,,,0.412,0.8039000000000001,57948.0,3865.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1599.0,2023-01-21 19:37:59.999,2.0,,0.0,0.0,,,0.412,0.8050999999999999,116976.0,18106.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1600.0,2023-01-21 19:38:59.999,2.0,,0.0,0.0,,,0.4119,0.8042499999999999,20423.0,7950.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1601.0,2023-01-21 19:39:59.999,2.0,,0.0,0.0,,,0.41195,0.80365,22855.0,4195.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1602.0,2023-01-21 19:40:59.999,2.0,,0.0,0.0,,,0.4121,0.804,17722.0,8378.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1603.0,2023-01-21 19:41:59.999,2.0,,0.0,0.0,,,0.41265,0.8038000000000001,488817.0,8756.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1604.0,2023-01-21 19:42:59.999,2.0,,0.0,0.0,,,0.41335,0.8042,225909.0,20241.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1605.0,2023-01-21 19:43:59.999,2.0,,0.0,0.0,,,0.4137,0.80455,29006.0,1511.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1606.0,2023-01-21 19:44:59.999,2.0,,0.0,0.0,,,0.41395,0.8048,120272.0,4032.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1607.0,2023-01-21 19:45:59.999,2.0,,0.0,0.0,,,0.41375,0.80535,45741.0,13556.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1608.0,2023-01-21 19:46:59.999,2.0,,0.0,0.0,,,0.41395,0.8047500000000001,144562.0,8432.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1609.0,2023-01-21 19:47:59.999,2.0,,0.0,0.0,,,0.41385,0.8040499999999999,38941.0,7772.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1610.0,2023-01-21 19:48:59.999,2.0,,0.0,0.0,,,0.41395,0.8040499999999999,397001.0,11267.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1611.0,2023-01-21 19:49:59.999,2.0,,0.0,0.0,,,0.4136999999999999,0.804,621312.0,11862.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1612.0,2023-01-21 19:50:59.999,2.0,,0.0,0.0,,,0.4135999999999999,0.8038000000000001,95122.0,11925.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1613.0,2023-01-21 19:51:59.999,2.0,,0.0,0.0,,,0.41365,0.80355,35663.0,23473.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1614.0,2023-01-21 19:52:59.999,2.0,,0.0,0.0,,,0.4135999999999999,0.80305,347229.0,53667.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1615.0,2023-01-21 19:53:59.999,2.0,,0.0,0.0,,,0.41355,0.80325,67769.0,12895.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1616.0,2023-01-21 19:54:59.999,2.0,,0.0,0.0,,,0.4136499999999999,0.80465,535434.0,42436.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
1617.0,2023-01-21 19:55:59.999,2.0,,0.0,0.0,,,0.4135,0.8042,92259.0,29732.0,0.0,10007.928056684277,0.0,0.0,0.0,0.0,0,0,0,0.0,0.000792805668427432
