index,close_time,transaction_id,positions,SANDUSDT_units,JASMYUSDT_units,entry_SANDUSDT_price,entry_JASMYUSDT_price,historical_SANDUSDT_mid,historical_JASMYUSDT_mid,historical_SANDUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,SANDUSDT_raw_pnl,JASMYUSDT_raw_pnl,SANDUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1503.0,2023-01-21 16:11:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8055,0.0051565,58901.0,830517.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1504.0,2023-01-21 16:12:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8054,0.005151,41069.0,1146124.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1505.0,2023-01-21 16:13:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8048500000000001,0.0051505,57277.0,1797030.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1506.0,2023-01-21 16:14:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80365,0.00515,46870.0,849889.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1507.0,2023-01-21 16:15:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80235,0.0051459999999999,23501.0,331463.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1508.0,2023-01-21 16:16:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8017000000000001,0.0051455,50407.0,1123112.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1509.0,2023-01-21 16:17:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8022,0.0051459999999999,17857.0,1046774.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1510.0,2023-01-21 16:18:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.802,0.005149,29397.0,414186.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1511.0,2023-01-21 16:19:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80145,0.0051475,30556.0,252104.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1512.0,2023-01-21 16:20:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80175,0.0051465,16146.0,209866.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1513.0,2023-01-21 16:21:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8017000000000001,0.005144,5329.0,242174.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1514.0,2023-01-21 16:22:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80135,0.0051424999999999,14000.0,213402.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1515.0,2023-01-21 16:23:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80005,0.0051375,50583.0,128116.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1516.0,2023-01-21 16:24:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79785,0.0051245,92060.0,2164552.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1517.0,2023-01-21 16:25:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79575,0.0051165,207767.0,813510.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1518.0,2023-01-21 16:26:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79545,0.005109,68606.0,1042366.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1519.0,2023-01-21 16:27:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79755,0.0051125,17705.0,1008882.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1520.0,2023-01-21 16:28:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7991,0.005123,16204.0,1337503.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1521.0,2023-01-21 16:29:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7997000000000001,0.0051295,14395.0,139044.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1522.0,2023-01-21 16:30:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8001,0.0051315,8482.0,277902.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1523.0,2023-01-21 16:31:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80145,0.0051435,24292.0,718295.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1524.0,2023-01-21 16:32:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80125,0.00515,17634.0,7029840.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1525.0,2023-01-21 16:33:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8006500000000001,0.0051425,42605.0,333005.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1526.0,2023-01-21 16:34:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80095,0.0051445,16602.0,982183.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1527.0,2023-01-21 16:35:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8017000000000001,0.005149,25536.0,1302301.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1528.0,2023-01-21 16:36:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8021499999999999,0.005157,22961.0,1937011.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1529.0,2023-01-21 16:37:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80225,0.0051595,40529.0,2340841.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1530.0,2023-01-21 16:38:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8026,0.0051675,17110.0,2227733.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1531.0,2023-01-21 16:39:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8016,0.005168,21559.0,433303.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1532.0,2023-01-21 16:40:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8021499999999999,0.0051719999999999,14974.0,2321380.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1533.0,2023-01-21 16:41:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8037,0.0051715,21980.0,812324.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1534.0,2023-01-21 16:42:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8041499999999999,0.005165,30305.0,1403365.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1535.0,2023-01-21 16:43:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.804,0.0051575,12331.0,3240824.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1536.0,2023-01-21 16:44:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8040499999999999,0.0051579999999999,8144.0,1511543.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1537.0,2023-01-21 16:45:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80275,0.0051585,42542.0,1835667.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1538.0,2023-01-21 16:46:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80365,0.005162,8471.0,1472708.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1539.0,2023-01-21 16:47:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80325,0.005162,39538.0,1170704.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1540.0,2023-01-21 16:48:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8031999999999999,0.005166,40337.0,2363650.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1541.0,2023-01-21 16:49:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8029999999999999,0.0051645,54168.0,3243868.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1542.0,2023-01-21 16:50:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80335,0.005164,17316.0,1915131.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1543.0,2023-01-21 16:51:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8031999999999999,0.0051585,18248.0,349162.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1544.0,2023-01-21 16:52:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8031999999999999,0.005164,14245.0,460152.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1545.0,2023-01-21 16:53:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8032999999999999,0.0051635,15688.0,193213.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1546.0,2023-01-21 16:54:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8030999999999999,0.0051649999999999,7308.0,306943.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1547.0,2023-01-21 16:55:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8029,0.005157,20869.0,1156715.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1548.0,2023-01-21 16:56:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80165,0.00515,48373.0,6249625.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1549.0,2023-01-21 16:57:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8006,0.0051505,103684.0,4141427.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1550.0,2023-01-21 16:58:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8001,0.0051555,39560.0,972849.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1551.0,2023-01-21 16:59:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7995,0.005152,48048.0,653868.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1552.0,2023-01-21 17:00:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79895,0.005149,49338.0,1509385.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1553.0,2023-01-21 17:01:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7983,0.0051525,36641.0,2424345.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1554.0,2023-01-21 17:02:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7988,0.0051515,38403.0,951070.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1555.0,2023-01-21 17:03:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8006,0.005153,15029.0,974597.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1556.0,2023-01-21 17:04:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80155,0.0051555,15239.0,531916.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1557.0,2023-01-21 17:05:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8028500000000001,0.0051575,21374.0,588848.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1558.0,2023-01-21 17:06:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8032999999999999,0.005166,31418.0,2603573.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1559.0,2023-01-21 17:07:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80275,0.0051765,28904.0,4541284.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1560.0,2023-01-21 17:08:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80135,0.005168,6464.0,2423661.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1561.0,2023-01-21 17:09:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80175,0.0051649999999999,14154.0,274492.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1562.0,2023-01-21 17:10:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8013999999999999,0.0051645,17318.0,864757.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1563.0,2023-01-21 17:11:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8023,0.0051715,7821.0,483475.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1564.0,2023-01-21 17:12:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8027,0.0051715,7759.0,939831.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1565.0,2023-01-21 17:13:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8025500000000001,0.0051665,41298.0,970698.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1566.0,2023-01-21 17:14:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8031999999999999,0.0051725,6423.0,257313.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1567.0,2023-01-21 17:15:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80345,0.0051754999999999,45560.0,2259400.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1568.0,2023-01-21 17:16:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8022,0.0051635,28231.0,403260.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1569.0,2023-01-21 17:17:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8013,0.0051565,65919.0,1122988.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1570.0,2023-01-21 17:18:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8009,0.005156,17806.0,418227.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1571.0,2023-01-21 17:19:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80045,0.005155,62843.0,256532.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1572.0,2023-01-21 17:20:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80055,0.0051565,27894.0,307099.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1573.0,2023-01-21 17:21:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79985,0.0051535,25586.0,1014996.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1574.0,2023-01-21 17:22:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7998000000000001,0.00515,9212.0,2164704.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1575.0,2023-01-21 17:23:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79975,0.0051485,50482.0,114273.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1576.0,2023-01-21 17:24:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8002,0.0051475,22344.0,996184.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1577.0,2023-01-21 17:25:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80055,0.0051465,19462.0,303321.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1578.0,2023-01-21 17:26:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8018,0.0051465,33332.0,900774.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1579.0,2023-01-21 17:27:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80155,0.005148,25607.0,183989.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1580.0,2023-01-21 17:28:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8029999999999999,0.005154,20722.0,827402.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1581.0,2023-01-21 17:29:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80325,0.005156,14689.0,430248.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1582.0,2023-01-21 17:30:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8017000000000001,0.005153,114770.0,2708738.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1583.0,2023-01-21 17:31:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80135,0.005149,9287.0,849768.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1584.0,2023-01-21 17:32:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80125,0.0051515,19732.0,326047.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1585.0,2023-01-21 17:33:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8012999999999999,0.005155,22649.0,348510.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1586.0,2023-01-21 17:34:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80145,0.005156,10365.0,1548873.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1587.0,2023-01-21 17:35:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8026,0.00516,22538.0,67725.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1588.0,2023-01-21 17:36:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8036000000000001,0.0051605,17577.0,51127.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1589.0,2023-01-21 17:37:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8042,0.0051655,32650.0,2166454.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1590.0,2023-01-21 17:38:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8042499999999999,0.005171,19815.0,481396.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1591.0,2023-01-21 17:39:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80575,0.0051765,58126.0,709296.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1592.0,2023-01-21 17:40:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8061499999999999,0.0051775,11984.0,424098.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1593.0,2023-01-21 17:41:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80515,0.005178,6202.0,934645.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1594.0,2023-01-21 17:42:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8038,0.005167,15773.0,6370967.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1595.0,2023-01-21 17:43:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8045,0.0051685,9648.0,584329.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1596.0,2023-01-21 17:44:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80425,0.005164,3392.0,802841.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1597.0,2023-01-21 17:45:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8043,0.0051649999999999,6560.0,22925.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1598.0,2023-01-21 17:46:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8046500000000001,0.005167,22587.0,120854.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1599.0,2023-01-21 17:47:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8036000000000001,0.005168,13747.0,646035.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1600.0,2023-01-21 17:48:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8026500000000001,0.0051665,5621.0,601954.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1601.0,2023-01-21 17:49:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8025,0.0051695,2367.0,523129.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1602.0,2023-01-21 17:50:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80235,0.005169,9527.0,211462.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1603.0,2023-01-21 17:51:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8036,0.005171,19418.0,160873.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1604.0,2023-01-21 17:52:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8024,0.0051715,107418.0,9078079.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1605.0,2023-01-21 17:53:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79715,0.0051664999999999,343396.0,22023572.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1606.0,2023-01-21 17:54:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7973,0.0051545,47507.0,2637129.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1607.0,2023-01-21 17:55:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7990999999999999,0.0051555,19465.0,2497399.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1608.0,2023-01-21 17:56:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79945,0.0051625,49392.0,1025499.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1609.0,2023-01-21 17:57:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7988999999999999,0.0051649999999999,8553.0,381168.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1610.0,2023-01-21 17:58:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8,0.0051649999999999,39148.0,175409.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1611.0,2023-01-21 17:59:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8001,0.005164,11224.0,550009.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1612.0,2023-01-21 18:00:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80045,0.0051605,16465.0,1320502.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1613.0,2023-01-21 18:01:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80185,0.005155,3527.0,265741.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1614.0,2023-01-21 18:02:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8011,0.0051485,10094.0,1116095.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1615.0,2023-01-21 18:03:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7994,0.0051445,22111.0,1633357.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1616.0,2023-01-21 18:04:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7984,0.005143,6512.0,115607.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1617.0,2023-01-21 18:05:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.7991999999999999,0.0051475,7676.0,767084.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1618.0,2023-01-21 18:06:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8000499999999999,0.005156,24503.0,1953124.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1619.0,2023-01-21 18:07:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79965,0.005156,5390.0,89205.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1620.0,2023-01-21 18:08:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79895,0.005158,58221.0,4374236.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1621.0,2023-01-21 18:09:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.79915,0.005155,43417.0,957520.6,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1622.0,2023-01-21 18:10:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80085,0.0051565,112946.0,651709.1,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1623.0,2023-01-21 18:11:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80325,0.005167,27987.0,857960.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1624.0,2023-01-21 18:12:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80225,0.0051629999999999,33121.0,296075.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1625.0,2023-01-21 18:13:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8035,0.0051705,32897.0,1455165.3,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1626.0,2023-01-21 18:14:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80355,0.0051769999999999,10690.0,426070.2,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1627.0,2023-01-21 18:15:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80295,0.0051785,7801.0,1073716.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1628.0,2023-01-21 18:16:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80175,0.005169,40340.0,1564699.7,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1629.0,2023-01-21 18:17:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80315,0.005164,12966.0,2141123.0,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1630.0,2023-01-21 18:18:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8039499999999999,0.0051675,29525.0,240705.4,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1631.0,2023-01-21 18:19:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8030999999999999,0.0051684999999999,11476.0,307524.8,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1632.0,2023-01-21 18:20:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.8035,0.0051754999999999,12596.0,668050.9,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
1633.0,2023-01-21 18:21:59.999,1.0,long,651.4233600416911,-130439.24845739445,0.76755,0.005064,0.80305,0.0051745,2506.0,273392.5,2.0,10000,0,0,0,0,0,0,0,0.0,0.0
