index,close_time,transaction_id,positions,XRPUSDT_units,MATICUSDT_units,entry_XRPUSDT_price,entry_MATICUSDT_price,historical_XRPUSDT_mid,historical_MATICUSDT_mid,historical_XRPUSDT_vol,historical_MATICUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,MATICUSDT_raw_pnl,XRPUSDT_cost,MATICUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1568.0,2023-01-21 19:06:59.999,,,0,0,,,0.4133,1.017,137820.0,87236.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1569.0,2023-01-21 19:07:59.999,,,0,0,,,0.4135,1.01705,222443.0,59111.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1570.0,2023-01-21 19:08:59.999,,,0,0,,,0.4138,1.01745,298457.0,54866.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1571.0,2023-01-21 19:09:59.999,,,0,0,,,0.41405,1.017,427225.0,14300.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1572.0,2023-01-21 19:10:59.999,,,0,0,,,0.41405,1.0166,10158.0,22987.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1573.0,2023-01-21 19:11:59.999,,,0,0,,,0.4135,1.0152,254196.0,21346.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1574.0,2023-01-21 19:12:59.999,,,0,0,,,0.4128,1.015,116902.0,32662.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1575.0,2023-01-21 19:13:59.999,,,0,0,,,0.41285,1.01525,108014.0,6054.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1576.0,2023-01-21 19:14:59.999,,,0,0,,,0.41285,1.01525,70355.0,11112.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1577.0,2023-01-21 19:15:59.999,,,0,0,,,0.4127,1.0152,63394.0,9136.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1578.0,2023-01-21 19:16:59.999,,,0,0,,,0.4129,1.0159,21187.0,19087.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1579.0,2023-01-21 19:17:59.999,,,0,0,,,0.4129,1.01625,25174.0,27497.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1580.0,2023-01-21 19:18:59.999,,,0,0,,,0.41285,1.0169,15382.0,19795.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1581.0,2023-01-21 19:19:59.999,,,0,0,,,0.41285,1.01725,15666.0,184411.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1582.0,2023-01-21 19:20:59.999,,,0,0,,,0.41245,1.0164,204719.0,34289.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1583.0,2023-01-21 19:21:59.999,,,0,0,,,0.41215,1.0159,35192.0,20985.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1584.0,2023-01-21 19:22:59.999,,,0,0,,,0.41215,1.01655,56693.0,28555.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1585.0,2023-01-21 19:23:59.999,,,0,0,,,0.41225,1.0163,105876.0,50087.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1586.0,2023-01-21 19:24:59.999,,,0,0,,,0.412,1.0156,104075.0,31627.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1587.0,2023-01-21 19:25:59.999,,,0,0,,,0.41225,1.01635,111726.0,22615.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1588.0,2023-01-21 19:26:59.999,,,0,0,,,0.4125999999999999,1.0166499999999998,29890.0,12756.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1589.0,2023-01-21 19:27:59.999,,,0,0,,,0.4125,1.0166,29142.0,30983.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1590.0,2023-01-21 19:28:59.999,,,0,0,,,0.4125999999999999,1.0171,19077.0,30415.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1591.0,2023-01-21 19:29:59.999,,,0,0,,,0.41285,1.0173,16584.0,14006.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1592.0,2023-01-21 19:30:59.999,,,0,0,,,0.413,1.01745,90459.0,10041.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1593.0,2023-01-21 19:31:59.999,,,0,0,,,0.4132,1.01815,63903.0,37227.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1594.0,2023-01-21 19:32:59.999,,,0,0,,,0.413,1.01835,74782.0,43812.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1595.0,2023-01-21 19:33:59.999,,,0,0,,,0.4125999999999999,1.01775,241570.0,28437.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1596.0,2023-01-21 19:34:59.999,,,0,0,,,0.41215,1.0169,50473.0,34047.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1597.0,2023-01-21 19:35:59.999,,,0,0,,,0.4117499999999999,1.0159,342577.0,20463.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1598.0,2023-01-21 19:36:59.999,,,0,0,,,0.412,1.01705,57948.0,4986.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1599.0,2023-01-21 19:37:59.999,,,0,0,,,0.412,1.01765,116976.0,24113.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1600.0,2023-01-21 19:38:59.999,,,0,0,,,0.4119,1.016,20423.0,94796.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1601.0,2023-01-21 19:39:59.999,,,0,0,,,0.41195,1.01505,22855.0,38550.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1602.0,2023-01-21 19:40:59.999,,,0,0,,,0.4121,1.015,17722.0,19959.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1603.0,2023-01-21 19:41:59.999,,,0,0,,,0.41265,1.01465,488817.0,77433.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1604.0,2023-01-21 19:42:59.999,,,0,0,,,0.41335,1.0151,225909.0,34594.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1605.0,2023-01-21 19:43:59.999,,,0,0,,,0.4137,1.01585,29006.0,16853.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1606.0,2023-01-21 19:44:59.999,,,0,0,,,0.41395,1.01605,120272.0,10674.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1607.0,2023-01-21 19:45:59.999,,,0,0,,,0.41375,1.01615,45741.0,36515.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1608.0,2023-01-21 19:46:59.999,,,0,0,,,0.41395,1.0159,144562.0,38915.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1609.0,2023-01-21 19:47:59.999,,,0,0,,,0.41385,1.01505,38941.0,36460.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1610.0,2023-01-21 19:48:59.999,,,0,0,,,0.41395,1.01515,397001.0,122189.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1611.0,2023-01-21 19:49:59.999,,,0,0,,,0.4136999999999999,1.01495,621312.0,50032.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1612.0,2023-01-21 19:50:59.999,,,0,0,,,0.4135999999999999,1.0149,95122.0,13292.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1613.0,2023-01-21 19:51:59.999,,,0,0,,,0.41365,1.0147499999999998,35663.0,14549.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1614.0,2023-01-21 19:52:59.999,,,0,0,,,0.4135999999999999,1.0148,347229.0,31502.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1615.0,2023-01-21 19:53:59.999,,,0,0,,,0.41355,1.0147499999999998,67769.0,18601.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1616.0,2023-01-21 19:54:59.999,,,0,0,,,0.4136499999999999,1.0166499999999998,535434.0,339251.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1617.0,2023-01-21 19:55:59.999,,,0,0,,,0.4135,1.01795,92259.0,40692.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1618.0,2023-01-21 19:56:59.999,,,0,0,,,0.4135999999999999,1.01715,920708.0,75731.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1619.0,2023-01-21 19:57:59.999,,,0,0,,,0.41385,1.01695,348252.0,72946.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1620.0,2023-01-21 19:58:59.999,,,0,0,,,0.4141,1.0165,80276.0,12845.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1621.0,2023-01-21 19:59:59.999,,,0,0,,,0.4138,1.0166499999999998,121329.0,10685.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1622.0,2023-01-21 20:00:59.999,,,0,0,,,0.41385,1.01745,489380.0,30566.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1623.0,2023-01-21 20:01:59.999,,,0,0,,,0.4135,1.01665,112251.0,23238.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1624.0,2023-01-21 20:02:59.999,,,0,0,,,0.4129,1.01515,185613.0,23904.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1625.0,2023-01-21 20:03:59.999,,,0,0,,,0.4126999999999999,1.0147499999999998,85801.0,13074.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1626.0,2023-01-21 20:04:59.999,,,0,0,,,0.4128,1.015,80025.0,3487.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1627.0,2023-01-21 20:05:59.999,,,0,0,,,0.4128,1.01485,32631.0,14461.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1628.0,2023-01-21 20:06:59.999,,,0,0,,,0.4128,1.01505,85041.0,4937.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1629.0,2023-01-21 20:07:59.999,,,0,0,,,0.41275,1.01495,17703.0,9338.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1630.0,2023-01-21 20:08:59.999,,,0,0,,,0.41245,1.01445,156618.0,9844.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1631.0,2023-01-21 20:09:59.999,,,0,0,,,0.4125,1.014,174697.0,33056.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1632.0,2023-01-21 20:10:59.999,,,0,0,,,0.4128,1.0144,69334.0,4016.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1633.0,2023-01-21 20:11:59.999,,,0,0,,,0.41285,1.01425,79608.0,9310.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1634.0,2023-01-21 20:12:59.999,,,0,0,,,0.41275,1.0138,189049.0,34311.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1635.0,2023-01-21 20:13:59.999,,,0,0,,,0.4128,1.01365,43840.0,65701.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1636.0,2023-01-21 20:14:59.999,,,0,0,,,0.41285,1.01445,32872.0,39695.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1637.0,2023-01-21 20:15:59.999,,,0,0,,,0.4132,1.0147499999999998,708951.0,9932.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1638.0,2023-01-21 20:16:59.999,,,0,0,,,0.41345,1.01435,29087.0,15268.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1639.0,2023-01-21 20:17:59.999,,,0,0,,,0.4133,1.01395,217185.0,11343.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1640.0,2023-01-21 20:18:59.999,,,0,0,,,0.4126499999999999,1.01355,139925.0,67528.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1641.0,2023-01-21 20:19:59.999,,,0,0,,,0.41295,1.0135,47412.0,25287.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1642.0,2023-01-21 20:20:59.999,,,0,0,,,0.4126499999999999,1.01285,75683.0,43321.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1643.0,2023-01-21 20:21:59.999,,,0,0,,,0.41215,1.01275,246153.0,30623.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1644.0,2023-01-21 20:22:59.999,,,0,0,,,0.4115,1.0114,504909.0,59554.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1645.0,2023-01-21 20:23:59.999,,,0,0,,,0.41195,1.012,428454.0,13524.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1646.0,2023-01-21 20:24:59.999,,,0,0,,,0.41195,1.01175,102417.0,16438.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1647.0,2023-01-21 20:25:59.999,,,0,0,,,0.4115999999999999,1.0113,229736.0,23795.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1648.0,2023-01-21 20:26:59.999,,,0,0,,,0.4115499999999999,1.0116,50347.0,16737.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1649.0,2023-01-21 20:27:59.999,,,0,0,,,0.4119,1.01175,42755.0,3395.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1650.0,2023-01-21 20:28:59.999,,,0,0,,,0.4118,1.01165,67151.0,29418.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1651.0,2023-01-21 20:29:59.999,,,0,0,,,0.4116499999999999,1.0116,112752.0,11908.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1652.0,2023-01-21 20:30:59.999,,,0,0,,,0.4116499999999999,1.01175,123814.0,4302.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1653.0,2023-01-21 20:31:59.999,,,0,0,,,0.4115,1.0113,161870.0,67564.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1654.0,2023-01-21 20:32:59.999,,,0,0,,,0.41175,1.0121,242415.0,18831.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1655.0,2023-01-21 20:33:59.999,,,0,0,,,0.41205,1.01315,41937.0,14693.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1656.0,2023-01-21 20:34:59.999,,,0,0,,,0.41185,1.01285,37891.0,11793.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1657.0,2023-01-21 20:35:59.999,,,0,0,,,0.41185,1.0133,48668.0,15446.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1658.0,2023-01-21 20:36:59.999,,,0,0,,,0.41195,1.01415,303444.0,18726.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1659.0,2023-01-21 20:37:59.999,,,0,0,,,0.41175,1.0141,25690.0,23433.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1660.0,2023-01-21 20:38:59.999,,,0,0,,,0.4116499999999999,1.0134,160981.0,48280.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1661.0,2023-01-21 20:39:59.999,,,0,0,,,0.4114,1.0129,540613.0,139588.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1662.0,2023-01-21 20:40:59.999,,,0,0,,,0.41095,1.01235,245360.0,73024.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1663.0,2023-01-21 20:41:59.999,,,0,0,,,0.4112,1.0132,37387.0,32590.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1664.0,2023-01-21 20:42:59.999,,,0,0,,,0.41115,1.01275,211455.0,32003.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1665.0,2023-01-21 20:43:59.999,,,0,0,,,0.4111,1.0126,84597.0,34933.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1666.0,2023-01-21 20:44:59.999,,,0,0,,,0.411,1.013,124312.0,4229.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1667.0,2023-01-21 20:45:59.999,,,0,0,,,0.4109,1.01235,44500.0,12187.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1668.0,2023-01-21 20:46:59.999,,,0,0,,,0.4109,1.01325,169715.0,55462.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1669.0,2023-01-21 20:47:59.999,,,0,0,,,0.411,1.0131,126288.0,19609.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1670.0,2023-01-21 20:48:59.999,,,0,0,,,0.41145,1.01465,61482.0,61695.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1671.0,2023-01-21 20:49:59.999,,,0,0,,,0.41175,1.0152,87650.0,22310.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1672.0,2023-01-21 20:50:59.999,,,0,0,,,0.41185,1.01505,75564.0,9555.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1673.0,2023-01-21 20:51:59.999,,,0,0,,,0.4115,1.01395,318407.0,6734.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1674.0,2023-01-21 20:52:59.999,,,0,0,,,0.41145,1.0142,35387.0,8590.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1675.0,2023-01-21 20:53:59.999,,,0,0,,,0.41145,1.01405,30340.0,1791.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1676.0,2023-01-21 20:54:59.999,,,0,0,,,0.4115999999999999,1.0148,91331.0,28501.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1677.0,2023-01-21 20:55:59.999,,,0,0,,,0.4115999999999999,1.015,158282.0,3714.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1678.0,2023-01-21 20:56:59.999,,,0,0,,,0.4115,1.0145,66337.0,6479.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1679.0,2023-01-21 20:57:59.999,,,0,0,,,0.41125,1.0141,36832.0,1867.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1680.0,2023-01-21 20:58:59.999,,,0,0,,,0.4112,1.01375,11986.0,25475.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1681.0,2023-01-21 20:59:59.999,,,0,0,,,0.4111,1.0129,88362.0,24582.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1682.0,2023-01-21 21:00:59.999,,,0,0,,,0.41085,1.01215,749070.0,133765.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1683.0,2023-01-21 21:01:59.999,,,0,0,,,0.4105499999999999,1.01265,265434.0,52733.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1684.0,2023-01-21 21:02:59.999,,,0,0,,,0.4108,1.01205,128113.0,36272.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1685.0,2023-01-21 21:03:59.999,,,0,0,,,0.41115,1.01245,15834.0,15141.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1686.0,2023-01-21 21:04:59.999,,,0,0,,,0.4111,1.0126499999999998,70021.0,3107.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1687.0,2023-01-21 21:05:59.999,,,0,0,,,0.411,1.01275,43581.0,13520.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1688.0,2023-01-21 21:06:59.999,,,0,0,,,0.4112,1.01375,28052.0,19735.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1689.0,2023-01-21 21:07:59.999,,,0,0,,,0.41105,1.0136,30897.0,7090.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1690.0,2023-01-21 21:08:59.999,,,0,0,,,0.4109,1.0138,48493.0,12012.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1691.0,2023-01-21 21:09:59.999,,,0,0,,,0.41105,1.01405,53960.0,13809.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1692.0,2023-01-21 21:10:59.999,,,0,0,,,0.41105,1.01345,44783.0,22625.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1693.0,2023-01-21 21:11:59.999,,,0,0,,,0.41095,1.01295,84045.0,5554.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1694.0,2023-01-21 21:12:59.999,,,0,0,,,0.4109,1.0132,27534.0,4848.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1695.0,2023-01-21 21:13:59.999,,,0,0,,,0.4111,1.0133,125500.0,31159.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1696.0,2023-01-21 21:14:59.999,,,0,0,,,0.41105,1.0128499999999998,49344.0,7294.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1697.0,2023-01-21 21:15:59.999,,,0,0,,,0.41115,1.0128,55709.0,2929.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1698.0,2023-01-21 21:16:59.999,,,0,0,,,0.4113,1.01335,49832.0,28593.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1699.0,2023-01-21 21:17:59.999,,,0,0,,,0.4114,1.01385,42211.0,13401.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1700.0,2023-01-21 21:18:59.999,,,0,0,,,0.4112,1.0139,54500.0,77670.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1701.0,2023-01-21 21:19:59.999,,,0,0,,,0.41115,1.01395,9600.0,10109.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1702.0,2023-01-21 21:20:59.999,,,0,0,,,0.4112,1.01445,53806.0,18854.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1703.0,2023-01-21 21:21:59.999,,,0,0,,,0.41105,1.0135999999999998,64469.0,16672.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1704.0,2023-01-21 21:22:59.999,,,0,0,,,0.4109,1.0129,181516.0,9493.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1705.0,2023-01-21 21:23:59.999,,,0,0,,,0.4108,1.0123,30929.0,18036.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1706.0,2023-01-21 21:24:59.999,,,0,0,,,0.4105999999999999,1.0121,114591.0,21983.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1707.0,2023-01-21 21:25:59.999,,,0,0,,,0.41065,1.01195,17877.0,21977.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1708.0,2023-01-21 21:26:59.999,,,0,0,,,0.4107,1.01205,96495.0,15578.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1709.0,2023-01-21 21:27:59.999,,,0,0,,,0.4107,1.0121,94813.0,22737.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1710.0,2023-01-21 21:28:59.999,,,0,0,,,0.41085,1.01205,114821.0,10358.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1711.0,2023-01-21 21:29:59.999,,,0,0,,,0.4111,1.01285,35991.0,38157.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1712.0,2023-01-21 21:30:59.999,,,0,0,,,0.4111,1.0141,24066.0,69510.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1713.0,2023-01-21 21:31:59.999,,,0,0,,,0.41115,1.01535,49818.0,69736.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1714.0,2023-01-21 21:32:59.999,,,0,0,,,0.4114,1.0155500000000002,50715.0,10246.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1715.0,2023-01-21 21:33:59.999,,,0,0,,,0.4114,1.01545,44127.0,18344.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1716.0,2023-01-21 21:34:59.999,,,0,0,,,0.41145,1.0154999999999998,230967.0,39918.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1717.0,2023-01-21 21:35:59.999,,,0,0,,,0.41135,1.016,18558.0,15826.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1718.0,2023-01-21 21:36:59.999,,,0,0,,,0.4115499999999999,1.0165,15975.0,17609.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1719.0,2023-01-21 21:37:59.999,,,0,0,,,0.41175,1.01655,41126.0,41117.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1720.0,2023-01-21 21:38:59.999,,,0,0,,,0.41175,1.0167000000000002,32907.0,55327.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1721.0,2023-01-21 21:39:59.999,,,0,0,,,0.4115499999999999,1.01655,13997.0,15916.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1722.0,2023-01-21 21:40:59.999,,,0,0,,,0.4115999999999999,1.01625,214223.0,16455.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1723.0,2023-01-21 21:41:59.999,,,0,0,,,0.4115499999999999,1.0161,89678.0,28706.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1724.0,2023-01-21 21:42:59.999,,,0,0,,,0.4116499999999999,1.01655,295032.0,24751.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1725.0,2023-01-21 21:43:59.999,,,0,0,,,0.41175,1.0164,65762.0,14840.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1726.0,2023-01-21 21:44:59.999,,,0,0,,,0.4115,1.01595,15192.0,22661.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1727.0,2023-01-21 21:45:59.999,,,0,0,,,0.41145,1.01605,33379.0,2525.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1728.0,2023-01-21 21:46:59.999,,,0,0,,,0.4115499999999999,1.01655,21085.0,12962.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1729.0,2023-01-21 21:47:59.999,,,0,0,,,0.4115499999999999,1.0167000000000002,21862.0,25503.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1730.0,2023-01-21 21:48:59.999,,,0,0,,,0.4115999999999999,1.01655,43659.0,14253.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1731.0,2023-01-21 21:49:59.999,,,0,0,,,0.4114,1.01605,22516.0,45535.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1732.0,2023-01-21 21:50:59.999,,,0,0,,,0.41125,1.01605,78963.0,7696.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1733.0,2023-01-21 21:51:59.999,,,0,0,,,0.41115,1.01545,45168.0,30445.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1734.0,2023-01-21 21:52:59.999,,,0,0,,,0.41115,1.01485,33823.0,1422.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1735.0,2023-01-21 21:53:59.999,,,0,0,,,0.41125,1.0148,46919.0,16109.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1736.0,2023-01-21 21:54:59.999,,,0,0,,,0.41135,1.0147499999999998,18143.0,3590.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1737.0,2023-01-21 21:55:59.999,,,0,0,,,0.4115499999999999,1.0154,24218.0,7269.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1738.0,2023-01-21 21:56:59.999,,,0,0,,,0.4117,1.0156,47644.0,4042.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1739.0,2023-01-21 21:57:59.999,,,0,0,,,0.4118,1.01585,21463.0,22975.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1740.0,2023-01-21 21:58:59.999,,,0,0,,,0.41185,1.0159,5834.0,26933.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1741.0,2023-01-21 21:59:59.999,,,0,0,,,0.41185,1.0156,393949.0,103334.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1742.0,2023-01-21 22:00:59.999,,,0,0,,,0.4115499999999999,1.0164,56147.0,20944.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1743.0,2023-01-21 22:01:59.999,,,0,0,,,0.4116499999999999,1.0167,75099.0,27670.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
