index,close_time,transaction_id,positions,LTCUSDT_units,LUNCUSDT_units,entry_LTCUSDT_price,entry_LUNCUSDT_price,historical_LTCUSDT_mid,historical_LUNCUSDT_mid,historical_LTCUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,LTCUSDT_raw_pnl,LUNCUSDT_raw_pnl,LTCUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1811.0,2023-01-21 20:44:59.999,1.0,,0.0,0.0,,,90.28,0.000181875,197.001,72324862.84,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1812.0,2023-01-21 20:45:59.999,1.0,,0.0,0.0,,,90.285,0.00018194,60.81,42619013.96,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1813.0,2023-01-21 20:46:59.999,1.0,,0.0,0.0,,,90.345,0.00018205,492.99,55099719.08,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1814.0,2023-01-21 20:47:59.999,1.0,,0.0,0.0,,,90.27,0.000182025,544.444,24429539.63,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1815.0,2023-01-21 20:48:59.999,1.0,,0.0,0.0,,,90.395,0.000182405,106.281,40024723.69,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1816.0,2023-01-21 20:49:59.999,1.0,,0.0,0.0,,,90.425,0.000182645,63.176,138294211.49,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1817.0,2023-01-21 20:50:59.999,1.0,,0.0,0.0,,,90.465,0.0001825199999999,109.211,19333460.45,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1818.0,2023-01-21 20:51:59.999,1.0,,0.0,0.0,,,90.39,0.000182345,186.745,79247843.96,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1819.0,2023-01-21 20:52:59.999,1.0,,0.0,0.0,,,90.36,0.00018259,30.056,48470392.7,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1820.0,2023-01-21 20:53:59.999,1.0,,0.0,0.0,,,90.34,0.000182725,6.091,4866192.14,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1821.0,2023-01-21 20:54:59.999,1.0,,0.0,0.0,,,90.38,0.000182815,29.669,125215573.43,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1822.0,2023-01-21 20:55:59.999,1.0,,0.0,0.0,,,90.395,0.000182785,42.814,10678330.94,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1823.0,2023-01-21 20:56:59.999,1.0,,0.0,0.0,,,90.34,0.00018282,42.584,90820638.54,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1824.0,2023-01-21 20:57:59.999,1.0,,0.0,0.0,,,90.325,0.00018278,76.416,32282593.05,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1825.0,2023-01-21 20:58:59.999,1.0,,0.0,0.0,,,90.33,0.000182665,35.182,18513976.62,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1826.0,2023-01-21 20:59:59.999,1.0,,0.0,0.0,,,90.255,0.00018254,445.424,39165468.36,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1827.0,2023-01-21 21:00:59.999,1.0,,0.0,0.0,,,90.275,0.0001825199999999,905.326,176723125.36,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1828.0,2023-01-21 21:01:59.999,1.0,,0.0,0.0,,,90.345,0.0001825,118.806,52418681.31,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1829.0,2023-01-21 21:02:59.999,1.0,,0.0,0.0,,,90.335,0.000182405,46.034,57889434.6,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1830.0,2023-01-21 21:03:59.999,1.0,,0.0,0.0,,,90.39,0.000182575,107.094,80487791.12,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1831.0,2023-01-21 21:04:59.999,1.0,,0.0,0.0,,,90.385,0.000182665,32.264,21357587.3,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1832.0,2023-01-21 21:05:59.999,1.0,,0.0,0.0,,,90.385,0.0001828849999999,84.94,13682617.2,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1833.0,2023-01-21 21:06:59.999,1.0,,0.0,0.0,,,90.375,0.00018306,75.034,79310245.7,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1834.0,2023-01-21 21:07:59.999,1.0,,0.0,0.0,,,90.34,0.00018315,32.927,83216153.52,3.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1835.0,2023-01-21 21:08:59.999,1.0,,0.0,0.0,,,90.315,0.000183125,26.155,30038263.69,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1836.0,2023-01-21 21:09:59.999,1.0,,0.0,0.0,,,90.37,0.000183325,47.507,66140694.75,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1837.0,2023-01-21 21:10:59.999,1.0,,0.0,0.0,,,90.365,0.00018333,15.588,27148644.41,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1838.0,2023-01-21 21:11:59.999,1.0,,0.0,0.0,,,90.39,0.000183325,63.843,121162398.48,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1839.0,2023-01-21 21:12:59.999,1.0,,0.0,0.0,,,90.42,0.000183375,172.349,114718613.19,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1840.0,2023-01-21 21:13:59.999,1.0,,0.0,0.0,,,90.445,0.000183425,69.862,197862790.3,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1841.0,2023-01-21 21:14:59.999,1.0,,0.0,0.0,,,90.41,0.0001833499999999,41.558,70182043.98,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1842.0,2023-01-21 21:15:59.999,1.0,,0.0,0.0,,,90.44,0.000183275,31.208,127762857.27,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1843.0,2023-01-21 21:16:59.999,1.0,,0.0,0.0,,,90.445,0.0001832499999999,736.527,33099202.16,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1844.0,2023-01-21 21:17:59.999,1.0,,0.0,0.0,,,90.33,0.00018341,41.146,62500539.56,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1845.0,2023-01-21 21:18:59.999,1.0,,0.0,0.0,,,90.28,0.00018368,136.395,223843417.09,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1846.0,2023-01-21 21:19:59.999,1.0,,0.0,0.0,,,90.175,0.000183685,97.41,37748749.16,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1847.0,2023-01-21 21:20:59.999,1.0,,0.0,0.0,,,90.225,0.000183655,22.984,109506374.56,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1848.0,2023-01-21 21:21:59.999,1.0,,0.0,0.0,,,90.13,0.000183535,238.171,40005384.7,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1849.0,2023-01-21 21:22:59.999,1.0,,0.0,0.0,,,90.085,0.0001835,45.056,66700048.41,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1850.0,2023-01-21 21:23:59.999,1.0,,0.0,0.0,,,90.06,0.00018338,77.778,19403770.63,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1851.0,2023-01-21 21:24:59.999,1.0,,0.0,0.0,,,90.03,0.00018325,19.046,14125122.56,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1852.0,2023-01-21 21:25:59.999,1.0,,0.0,0.0,,,90.015,0.000183385,41.354,13089901.99,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1853.0,2023-01-21 21:26:59.999,1.0,,0.0,0.0,,,90.075,0.000183535,147.7,16033357.55,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1854.0,2023-01-21 21:27:59.999,1.0,,0.0,0.0,,,90.11,0.00018373,6.979,19112121.9,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1855.0,2023-01-21 21:28:59.999,1.0,,0.0,0.0,,,90.155,0.000183795,77.162,48990309.83,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1856.0,2023-01-21 21:29:59.999,1.0,,0.0,0.0,,,90.21,0.00018396,39.632,38881187.07,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1857.0,2023-01-21 21:30:59.999,1.0,,0.0,0.0,,,90.23,0.000183885,180.786,129427678.82,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1858.0,2023-01-21 21:31:59.999,1.0,,0.0,0.0,,,90.31,0.000183855,205.162,53442295.25,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1859.0,2023-01-21 21:32:59.999,1.0,,0.0,0.0,,,90.24,0.000183525,38.594,89594293.33,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1860.0,2023-01-21 21:33:59.999,1.0,,0.0,0.0,,,90.225,0.000183755,54.168,82358471.61,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1861.0,2023-01-21 21:34:59.999,1.0,,0.0,0.0,,,90.255,0.00018391,323.848,17490323.09,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1862.0,2023-01-21 21:35:59.999,1.0,,0.0,0.0,,,90.23,0.000183915,32.295,50273660.26,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1863.0,2023-01-21 21:36:59.999,1.0,,0.0,0.0,,,90.27,0.000183945,59.339,34932930.95,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1864.0,2023-01-21 21:37:59.999,1.0,,0.0,0.0,,,90.265,0.000184055,101.339,38236768.37,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1865.0,2023-01-21 21:38:59.999,1.0,,0.0,0.0,,,90.275,0.00018406,41.007,55291726.46,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1866.0,2023-01-21 21:39:59.999,1.0,,0.0,0.0,,,90.22,0.000184195,121.155,74555838.96,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1867.0,2023-01-21 21:40:59.999,1.0,,0.0,0.0,,,90.2,0.000184225,42.545,38450470.54,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1868.0,2023-01-21 21:41:59.999,1.0,,0.0,0.0,,,90.23,0.000184115,183.071,34231591.21,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1869.0,2023-01-21 21:42:59.999,1.0,,0.0,0.0,,,90.275,0.00018412,58.053,24775651.63,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1870.0,2023-01-21 21:43:59.999,1.0,,0.0,0.0,,,90.275,0.000184065,45.767,27396690.01,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1871.0,2023-01-21 21:44:59.999,1.0,,0.0,0.0,,,90.27,0.0001838699999999,35.759,57529271.86,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1872.0,2023-01-21 21:45:59.999,1.0,,0.0,0.0,,,90.27,0.00018382,21.228,40206389.52,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1873.0,2023-01-21 21:46:59.999,1.0,,0.0,0.0,,,90.29,0.00018391,7.291,100557877.18,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1874.0,2023-01-21 21:47:59.999,1.0,,0.0,0.0,,,90.265,0.000184045,126.762,155445910.66,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1875.0,2023-01-21 21:48:59.999,1.0,,0.0,0.0,,,90.255,0.000183865,117.259,43980686.03,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1876.0,2023-01-21 21:49:59.999,1.0,,0.0,0.0,,,90.225,0.00018391,80.45,37418755.85,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1877.0,2023-01-21 21:50:59.999,1.0,,0.0,0.0,,,90.18,0.000183865,239.902,39221521.19,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1878.0,2023-01-21 21:51:59.999,1.0,,0.0,0.0,,,90.155,0.000183375,51.401,620847138.39,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1879.0,2023-01-21 21:52:59.999,1.0,,0.0,0.0,,,90.175,0.0001835,32.478,63277542.9,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1880.0,2023-01-21 21:53:59.999,1.0,,0.0,0.0,,,90.225,0.000183545,119.653,97085991.15,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1881.0,2023-01-21 21:54:59.999,1.0,,0.0,0.0,,,90.225,0.000183365,66.646,139281805.02,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1882.0,2023-01-21 21:55:59.999,1.0,,0.0,0.0,,,90.235,0.0001832949999999,56.54,197767171.02,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1883.0,2023-01-21 21:56:59.999,1.0,,0.0,0.0,,,90.215,0.00018323,62.851,61798353.07,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1884.0,2023-01-21 21:57:59.999,1.0,,0.0,0.0,,,90.18,0.000183235,99.599,76642710.78,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1885.0,2023-01-21 21:58:59.999,1.0,,0.0,0.0,,,90.17,0.00018318,108.806,102355152.48,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1886.0,2023-01-21 21:59:59.999,1.0,,0.0,0.0,,,90.22,0.000183245,937.263,19150374.49,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1887.0,2023-01-21 22:00:59.999,1.0,,0.0,0.0,,,90.18,0.000183365,122.162,60296447.19,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1888.0,2023-01-21 22:01:59.999,1.0,,0.0,0.0,,,90.19,0.000183255,23.882,89933132.92,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1889.0,2023-01-21 22:02:59.999,1.0,,0.0,0.0,,,90.175,0.000183215,258.956,45842083.35,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1890.0,2023-01-21 22:03:59.999,1.0,,0.0,0.0,,,90.085,0.000182985,404.957,71837204.3,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1891.0,2023-01-21 22:04:59.999,1.0,,0.0,0.0,,,90.015,0.000183,59.804,35569497.14,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1892.0,2023-01-21 22:05:59.999,1.0,,0.0,0.0,,,89.995,0.0001830399999999,94.454,107895204.31,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1893.0,2023-01-21 22:06:59.999,1.0,,0.0,0.0,,,90.03999999999999,0.00018286,647.25,47812473.61,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1894.0,2023-01-21 22:07:59.999,1.0,,0.0,0.0,,,90.02000000000001,0.00018284,133.912,66792611.74,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1895.0,2023-01-21 22:08:59.999,1.0,,0.0,0.0,,,90.065,0.000182705,828.151,17085911.91,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1896.0,2023-01-21 22:09:59.999,1.0,,0.0,0.0,,,90.05000000000001,0.000182585,111.745,51482760.34,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1897.0,2023-01-21 22:10:59.999,1.0,,0.0,0.0,,,89.96000000000001,0.0001827,76.834,52342640.07,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1898.0,2023-01-21 22:11:59.999,1.0,,0.0,0.0,,,89.95500000000001,0.00018279,133.222,13340189.78,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1899.0,2023-01-21 22:12:59.999,1.0,,0.0,0.0,,,90.02000000000001,0.0001829849999999,139.203,9089049.69,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1900.0,2023-01-21 22:13:59.999,1.0,,0.0,0.0,,,90.0,0.000183025,250.942,22993103.42,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1901.0,2023-01-21 22:14:59.999,1.0,,0.0,0.0,,,89.955,0.000182965,20.614,27269803.26,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1902.0,2023-01-21 22:15:59.999,1.0,,0.0,0.0,,,89.975,0.00018305,38.635,126913010.62,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1903.0,2023-01-21 22:16:59.999,1.0,,0.0,0.0,,,89.97999999999999,0.0001830949999999,13.364,16591309.36,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1904.0,2023-01-21 22:17:59.999,1.0,,0.0,0.0,,,89.925,0.000182995,132.637,48222388.37,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1905.0,2023-01-21 22:18:59.999,1.0,,0.0,0.0,,,89.845,0.000182735,181.987,93378531.57,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1906.0,2023-01-21 22:19:59.999,1.0,,0.0,0.0,,,89.845,0.00018254,62.605,240716949.52,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1907.0,2023-01-21 22:20:59.999,1.0,,0.0,0.0,,,89.845,0.000182555,70.814,27456594.13,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1908.0,2023-01-21 22:21:59.999,1.0,,0.0,0.0,,,89.815,0.00018255,34.357,27800411.86,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1909.0,2023-01-21 22:22:59.999,1.0,,0.0,0.0,,,89.80000000000001,0.000182515,44.529,50513927.15,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1910.0,2023-01-21 22:23:59.999,1.0,,0.0,0.0,,,89.78999999999999,0.00018232,82.903,141639543.51,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1911.0,2023-01-21 22:24:59.999,1.0,,0.0,0.0,,,89.735,0.000181865,90.113,111894478.01,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1912.0,2023-01-21 22:25:59.999,1.0,,0.0,0.0,,,89.68,0.000181585,461.584,112327461.21,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1913.0,2023-01-21 22:26:59.999,1.0,,0.0,0.0,,,89.63,0.000181095,271.251,573377605.8,4.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1914.0,2023-01-21 22:27:59.999,1.0,,0.0,0.0,,,89.58500000000001,0.00018106,241.466,55957588.1,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1915.0,2023-01-21 22:28:59.999,1.0,,0.0,0.0,,,89.6,0.000180875,95.228,43405821.9,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1916.0,2023-01-21 22:29:59.999,1.0,,0.0,0.0,,,89.625,0.000181075,315.801,79002605.83,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1917.0,2023-01-21 22:30:59.999,1.0,,0.0,0.0,,,89.56,0.00018142,115.439,18709452.19,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1918.0,2023-01-21 22:31:59.999,1.0,,0.0,0.0,,,89.63,0.000181415,195.155,22885427.77,3.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1919.0,2023-01-21 22:32:59.999,1.0,,0.0,0.0,,,89.705,0.00018146,59.193,10935740.54,4.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1920.0,2023-01-21 22:33:59.999,1.0,,0.0,0.0,,,89.845,0.00018159,147.879,34617943.98,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1921.0,2023-01-21 22:34:59.999,1.0,,0.0,0.0,,,89.855,0.00018171,548.857,27720203.42,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1922.0,2023-01-21 22:35:59.999,1.0,,0.0,0.0,,,89.83,0.00018141,254.59,165956765.51,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1923.0,2023-01-21 22:36:59.999,1.0,,0.0,0.0,,,89.92,0.000181195,887.449,80793904.77,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1924.0,2023-01-21 22:37:59.999,1.0,,0.0,0.0,,,90.065,0.0001810049999999,303.362,32998890.73,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1925.0,2023-01-21 22:38:59.999,1.0,,0.0,0.0,,,90.015,0.00018104,470.179,12887050.3,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1926.0,2023-01-21 22:39:59.999,1.0,,0.0,0.0,,,89.94,0.00018114,124.724,76001515.79,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1927.0,2023-01-21 22:40:59.999,1.0,,0.0,0.0,,,89.91,0.000181095,31.552,34817292.74,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1928.0,2023-01-21 22:41:59.999,1.0,,0.0,0.0,,,89.87,0.00018112,55.246,8661579.81,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1929.0,2023-01-21 22:42:59.999,1.0,,0.0,0.0,,,89.765,0.0001810049999999,124.882,34131824.8,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1930.0,2023-01-21 22:43:59.999,1.0,,0.0,0.0,,,89.78,0.000180865,86.475,21270284.71,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1931.0,2023-01-21 22:44:59.999,1.0,,0.0,0.0,,,89.73,0.000180365,823.246,270862188.33,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1932.0,2023-01-21 22:45:59.999,1.0,,0.0,0.0,,,89.775,0.000180185,60.931,128893404.35,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1933.0,2023-01-21 22:46:59.999,1.0,,0.0,0.0,,,89.82,0.000180225,59.371,187808962.51,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1934.0,2023-01-21 22:47:59.999,1.0,,0.0,0.0,,,89.835,0.000180175,90.141,91853584.27,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1935.0,2023-01-21 22:48:59.999,1.0,,0.0,0.0,,,89.85,0.0001802649999999,218.632,235802788.27,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1936.0,2023-01-21 22:49:59.999,1.0,,0.0,0.0,,,89.86500000000001,0.000180455,24.283,41329401.44,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1937.0,2023-01-21 22:50:59.999,1.0,,0.0,0.0,,,89.85,0.000180655,27.104,60722074.11,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1938.0,2023-01-21 22:51:59.999,1.0,,0.0,0.0,,,89.82499999999999,0.00018064,8.342,11958392.11,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1939.0,2023-01-21 22:52:59.999,1.0,,0.0,0.0,,,89.8,0.00018074,61.516,51285638.91,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1940.0,2023-01-21 22:53:59.999,1.0,,0.0,0.0,,,89.805,0.000180555,3.554,78490613.84,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1941.0,2023-01-21 22:54:59.999,1.0,,0.0,0.0,,,89.78999999999999,0.0001806299999999,50.374,21457378.06,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1942.0,2023-01-21 22:55:59.999,1.0,,0.0,0.0,,,89.775,0.00018078,30.181,39931244.93,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1943.0,2023-01-21 22:56:59.999,1.0,,0.0,0.0,,,89.75,0.0001808,405.435,45826076.18,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
1944.0,2023-01-21 22:57:59.999,1.0,,0.0,0.0,,,89.715,0.000180845,20.547,25463400.59,0.0,10019.779920328467,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001977992032846654
