index,close_time,transaction_id,positions,SHIBUSDT_units,SANDUSDT_units,entry_SHIBUSDT_price,entry_SANDUSDT_price,historical_SHIBUSDT_mid,historical_SANDUSDT_mid,historical_SHIBUSDT_vol,historical_SANDUSDT_vol,signal,portfolio_value,SHIBUSDT_raw_pnl,SANDUSDT_raw_pnl,SHIBUSDT_cost,SANDUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1473.0,2023-01-21 14:15:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.80125,3826562395.0,17353.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1474.0,2023-01-21 14:16:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.8026,1659623796.0,13541.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1475.0,2023-01-21 14:17:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.208e-05,0.8018000000000001,1804197492.0,34766.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1476.0,2023-01-21 14:18:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.208e-05,0.8007500000000001,1537213838.0,13518.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1477.0,2023-01-21 14:19:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.8025,1893632423.0,27510.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1478.0,2023-01-21 14:20:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.8040499999999999,2025971688.0,19147.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1479.0,2023-01-21 14:21:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.8045,6713494700.0,17903.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1480.0,2023-01-21 14:22:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.8049,1785620489.0,13208.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
1481.0,2023-01-21 14:23:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.80575,744821206.0,41334.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1482.0,2023-01-21 14:24:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.8045,1250071025.0,11215.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1483.0,2023-01-21 14:25:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.8047,764203137.0,9739.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1484.0,2023-01-21 14:26:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.209e-05,0.8049999999999999,1524076060.0,10131.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1485.0,2023-01-21 14:27:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2095e-05,0.80495,877021527.0,7170.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
1486.0,2023-01-21 14:28:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.21e-05,0.804,5233250164.0,10635.0,1.0,10000,0,0,0,0,0,0,0,0.0,0.0
1487.0,2023-01-21 14:29:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2105e-05,0.8039499999999999,3771123081.0,25851.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1488.0,2023-01-21 14:30:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.211e-05,0.8039000000000001,1898285759.0,17847.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1489.0,2023-01-21 14:31:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.8048500000000001,889807821.0,16622.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1490.0,2023-01-21 14:32:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.2125e-05,0.80505,313735964.0,19690.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1491.0,2023-01-21 14:33:59.999,1.0,short,-40436716.538617074,330.0829676195649,1.2365e-05,0.77005,1.212e-05,0.8047,1960671222.0,5448.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
