index,close_time,transaction_id,positions,LINKUSDT_units,LUNCUSDT_units,entry_LINKUSDT_price,entry_LUNCUSDT_price,historical_LINKUSDT_mid,historical_LUNCUSDT_mid,historical_LINKUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,LINKUSDT_raw_pnl,LUNCUSDT_raw_pnl,LINKUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1550.0,2023-01-21 18:28:59.999,,,0.0,0.0,,,6.964,0.0001841,539.76,29410133.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1551.0,2023-01-21 18:29:59.999,,,0.0,0.0,,,6.9625,0.000184075,471.09,21253466.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1552.0,2023-01-21 18:30:59.999,,,0.0,0.0,,,6.9615,0.00018414,562.41,45679744.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1553.0,2023-01-21 18:31:59.999,,,0.0,0.0,,,6.966,0.00018431,1008.9,53765297.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1554.0,2023-01-21 18:32:59.999,,,0.0,0.0,,,6.9705,0.00018434,1496.85,64898670.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1555.0,2023-01-21 18:33:59.999,,,0.0,0.0,,,6.970000000000001,0.0001843099999999,303.96,45660320.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1556.0,2023-01-21 18:34:59.999,,,0.0,0.0,,,6.9675,0.000184285,1597.79,153048493.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1557.0,2023-01-21 18:35:59.999,,,0.0,0.0,,,6.9665,0.00018421,805.31,20465301.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1558.0,2023-01-21 18:36:59.999,,,0.0,0.0,,,6.971,0.000184225,5590.74,34835585.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1559.0,2023-01-21 18:37:59.999,,,0.0,0.0,,,6.971,0.00018426,2177.39,74349189.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1560.0,2023-01-21 18:38:59.999,,,0.0,0.0,,,6.971,0.000183485,1709.24,998382322.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1561.0,2023-01-21 18:39:59.999,,,0.0,0.0,,,6.968999999999999,0.00018402,169.23,65778270.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1562.0,2023-01-21 18:40:59.999,,,0.0,0.0,,,6.968,0.0001840799999999,307.1,44648265.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1563.0,2023-01-21 18:41:59.999,,,0.0,0.0,,,6.977,0.000184025,10520.11,72829052.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1564.0,2023-01-21 18:42:59.999,,,0.0,0.0,,,6.980499999999999,0.00018404,627.73,52738028.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1565.0,2023-01-21 18:43:59.999,,,0.0,0.0,,,6.978,0.00018399,5091.39,54287267.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1566.0,2023-01-21 18:44:59.999,,,0.0,0.0,,,6.979,0.00018394,1275.26,40398213.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1567.0,2023-01-21 18:45:59.999,,,0.0,0.0,,,6.9775,0.00018396,5649.22,48634106.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1568.0,2023-01-21 18:46:59.999,,,0.0,0.0,,,6.978,0.00018406,2359.35,31631186.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1569.0,2023-01-21 18:47:59.999,,,0.0,0.0,,,6.9905,0.00018427,43915.09,69674299.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1570.0,2023-01-21 18:48:59.999,,,0.0,0.0,,,6.993,0.000184275,4191.12,32925689.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1571.0,2023-01-21 18:49:59.999,,,0.0,0.0,,,6.988,0.00018425,1104.8,377331846.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1572.0,2023-01-21 18:50:59.999,,,0.0,0.0,,,6.9935,0.0001841899999999,11752.9,28112265.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1573.0,2023-01-21 18:51:59.999,,,0.0,0.0,,,6.9985,0.0001842899999999,781.02,70574071.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1574.0,2023-01-21 18:52:59.999,,,0.0,0.0,,,6.9985,0.000184175,2993.41,56338861.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1575.0,2023-01-21 18:53:59.999,,,0.0,0.0,,,6.996,0.00018425,502.23,59442457.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1576.0,2023-01-21 18:54:59.999,,,0.0,0.0,,,6.9975000000000005,0.00018418,4691.32,31711559.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1577.0,2023-01-21 18:55:59.999,,,0.0,0.0,,,6.998,0.00018427,1279.23,59543052.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1578.0,2023-01-21 18:56:59.999,,,0.0,0.0,,,6.9985,0.00018442,1467.73,54186991.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1579.0,2023-01-21 18:57:59.999,,,0.0,0.0,,,7.0005,0.000184405,2158.42,81436856.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1580.0,2023-01-21 18:58:59.999,,,0.0,0.0,,,6.9975000000000005,0.0001846099999999,976.29,81711907.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1581.0,2023-01-21 18:59:59.999,,,0.0,0.0,,,6.9995,0.000184775,665.54,95248829.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1582.0,2023-01-21 19:00:59.999,,,0.0,0.0,,,7.0,0.000184835,2504.41,98799318.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1583.0,2023-01-21 19:01:59.999,,,0.0,0.0,,,6.997,0.000184735,1374.07,71483329.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1584.0,2023-01-21 19:02:59.999,,,0.0,0.0,,,6.994,0.000184505,5772.87,30225031.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1585.0,2023-01-21 19:03:59.999,,,0.0,0.0,,,6.9985,0.000184425,2053.79,25871163.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1586.0,2023-01-21 19:04:59.999,,,0.0,0.0,,,6.9985,0.000184405,1846.3,28203078.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1587.0,2023-01-21 19:05:59.999,,,0.0,0.0,,,6.9990000000000006,0.00018444,4007.26,31801330.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1588.0,2023-01-21 19:06:59.999,,,0.0,0.0,,,6.9990000000000006,0.00018439,371.05,14554669.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1589.0,2023-01-21 19:07:59.999,,,0.0,0.0,,,7.003500000000001,0.000184285,3151.68,95800855.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1590.0,2023-01-21 19:08:59.999,,,0.0,0.0,,,7.007,0.00018466,3657.33,149093072.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1591.0,2023-01-21 19:09:59.999,,,0.0,0.0,,,7.003,0.0001847099999999,706.43,25325102.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1592.0,2023-01-21 19:10:59.999,,,0.0,0.0,,,7.000500000000001,0.00018467,1099.76,22418785.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1593.0,2023-01-21 19:11:59.999,,,0.0,0.0,,,6.994,0.000184545,2606.63,77665741.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1594.0,2023-01-21 19:12:59.999,,,0.0,0.0,,,6.9895,0.000184305,4589.98,104404830.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1595.0,2023-01-21 19:13:59.999,,,0.0,0.0,,,6.9895,0.000184405,986.71,142366108.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1596.0,2023-01-21 19:14:59.999,,,0.0,0.0,,,6.9885,0.000184395,820.26,33226739.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1597.0,2023-01-21 19:15:59.999,,,0.0,0.0,,,6.992,0.00018437,638.61,30606971.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1598.0,2023-01-21 19:16:59.999,,,0.0,0.0,,,6.997,0.000184385,2672.46,35812491.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1599.0,2023-01-21 19:17:59.999,,,0.0,0.0,,,6.997,0.000184395,965.46,26069494.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1600.0,2023-01-21 19:18:59.999,,,0.0,0.0,,,6.9990000000000006,0.0001842449999999,729.53,77240882.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1601.0,2023-01-21 19:19:59.999,,,0.0,0.0,,,7.003,0.00018434,2473.04,252516373.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1602.0,2023-01-21 19:20:59.999,,,0.0,0.0,,,7.0035,0.00018368,1381.81,171999006.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1603.0,2023-01-21 19:21:59.999,,,0.0,0.0,,,6.9955,0.00018361,903.84,42613508.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1604.0,2023-01-21 19:22:59.999,,,0.0,0.0,,,6.9990000000000006,0.00018361,300.39,22290790.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1605.0,2023-01-21 19:23:59.999,,,0.0,0.0,,,6.9995,0.000183555,5158.33,38888154.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1606.0,2023-01-21 19:24:59.999,,,0.0,0.0,,,6.993,0.0001835699999999,881.91,29554491.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1607.0,2023-01-21 19:25:59.999,,,0.0,0.0,,,6.9985,0.000183815,1617.46,181258932.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1608.0,2023-01-21 19:26:59.999,,,0.0,0.0,,,7.005,0.00018394,822.32,50689024.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1609.0,2023-01-21 19:27:59.999,,,0.0,0.0,,,7.0025,0.000183935,1151.98,44684715.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1610.0,2023-01-21 19:28:59.999,,,0.0,0.0,,,7.0055,0.000183905,406.14,17326502.66,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1611.0,2023-01-21 19:29:59.999,,,0.0,0.0,,,7.007,0.00018384,514.58,9493506.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1612.0,2023-01-21 19:30:59.999,,,0.0,0.0,,,7.0105,0.000184005,2061.51,24550522.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1613.0,2023-01-21 19:31:59.999,,,0.0,0.0,,,7.017,0.00018423,3664.09,6293185.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1614.0,2023-01-21 19:32:59.999,,,0.0,0.0,,,7.0225,0.000184345,3846.7,74733911.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1615.0,2023-01-21 19:33:59.999,,,0.0,0.0,,,7.015499999999999,0.000184315,943.73,56696206.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1616.0,2023-01-21 19:34:59.999,,,0.0,0.0,,,7.008,0.000184035,1961.91,81811779.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1617.0,2023-01-21 19:35:59.999,,,0.0,0.0,,,6.9965,0.000183915,3448.37,22338066.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1618.0,2023-01-21 19:36:59.999,,,0.0,0.0,,,7.0,0.000183945,1325.97,22528730.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1619.0,2023-01-21 19:37:59.999,,,0.0,0.0,,,7.0015,0.00018394,1494.27,80818480.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1620.0,2023-01-21 19:38:59.999,,,0.0,0.0,,,6.997999999999999,0.00018394,1715.67,76243923.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1621.0,2023-01-21 19:39:59.999,,,0.0,0.0,,,6.9945,0.00018393,219.57,69013436.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1622.0,2023-01-21 19:40:59.999,,,0.0,0.0,,,6.997,0.0001839,797.14,18945584.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1623.0,2023-01-21 19:41:59.999,,,0.0,0.0,,,6.997,0.000183665,333.59,183520366.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1624.0,2023-01-21 19:42:59.999,,,0.0,0.0,,,7.0035,0.00018397,1538.01,91546571.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1625.0,2023-01-21 19:43:59.999,,,0.0,0.0,,,7.0115,0.000183905,292.38,128792425.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1626.0,2023-01-21 19:44:59.999,,,0.0,0.0,,,7.0135,0.00018391,226.07,46145455.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1627.0,2023-01-21 19:45:59.999,,,0.0,0.0,,,7.0115,0.000183865,1998.61,72768619.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1628.0,2023-01-21 19:46:59.999,,,0.0,0.0,,,7.015,0.0001838699999999,1414.62,29574368.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1629.0,2023-01-21 19:47:59.999,,,0.0,0.0,,,7.015000000000001,0.00018386,1885.8,18375535.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1630.0,2023-01-21 19:48:59.999,,,0.0,0.0,,,7.013999999999999,0.000184015,3499.52,42757882.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1631.0,2023-01-21 19:49:59.999,,,0.0,0.0,,,7.0115,0.000183785,448.95,77868736.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1632.0,2023-01-21 19:50:59.999,,,0.0,0.0,,,7.0105,0.00018379,456.46,17109999.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1633.0,2023-01-21 19:51:59.999,,,0.0,0.0,,,7.01,0.00018395,251.74,12014533.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1634.0,2023-01-21 19:52:59.999,,,0.0,0.0,,,7.0075,0.00018397,720.93,123188384.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1635.0,2023-01-21 19:53:59.999,,,0.0,0.0,,,7.006,0.00018414,1959.65,14642353.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1636.0,2023-01-21 19:54:59.999,,,0.0,0.0,,,7.013999999999999,0.000184265,6275.95,48254801.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1637.0,2023-01-21 19:55:59.999,,,0.0,0.0,,,7.018,0.00018414,2169.49,24358957.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1638.0,2023-01-21 19:56:59.999,,,0.0,0.0,,,7.015499999999999,0.000183875,2700.4,48986955.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1639.0,2023-01-21 19:57:59.999,,,0.0,0.0,,,7.017,0.000183835,1466.59,62967107.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1640.0,2023-01-21 19:58:59.999,,,0.0,0.0,,,7.019,0.00018361,67.08,37197085.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1641.0,2023-01-21 19:59:59.999,,,0.0,0.0,,,7.0205,0.00018361,954.92,9917298.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1642.0,2023-01-21 20:00:59.999,,,0.0,0.0,,,7.023,0.000183665,621.27,175168819.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1643.0,2023-01-21 20:01:59.999,,,0.0,0.0,,,7.017,0.000183345,1908.53,75526175.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1644.0,2023-01-21 20:02:59.999,,,0.0,0.0,,,7.01,0.00018332,694.02,218561505.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1645.0,2023-01-21 20:03:59.999,,,0.0,0.0,,,7.0085,0.00018336,393.35,18164680.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1646.0,2023-01-21 20:04:59.999,,,0.0,0.0,,,7.0085,0.00018327,805.39,15042402.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1647.0,2023-01-21 20:05:59.999,,,0.0,0.0,,,7.003,0.00018317,820.47,38725574.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1648.0,2023-01-21 20:06:59.999,,,0.0,0.0,,,7.001,0.00018322,1077.42,10732582.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1649.0,2023-01-21 20:07:59.999,,,0.0,0.0,,,7.004,0.00018333,723.68,3459807.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1650.0,2023-01-21 20:08:59.999,,,0.0,0.0,,,6.993,0.00018308,9476.9,68780200.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1651.0,2023-01-21 20:09:59.999,,,0.0,0.0,,,6.9845,0.000182995,5743.28,79343950.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1652.0,2023-01-21 20:10:59.999,,,0.0,0.0,,,6.9915,0.0001827,837.21,84001834.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1653.0,2023-01-21 20:11:59.999,,,0.0,0.0,,,6.9945,0.000182445,1136.1,58945780.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1654.0,2023-01-21 20:12:59.999,,,0.0,0.0,,,6.991,0.000182415,284.98,128837495.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1655.0,2023-01-21 20:13:59.999,,,0.0,0.0,,,6.987,0.000182285,656.64,169157847.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1656.0,2023-01-21 20:14:59.999,,,0.0,0.0,,,6.9945,0.0001823549999999,1895.44,82752162.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1657.0,2023-01-21 20:15:59.999,,,0.0,0.0,,,7.0035,0.00018259,7193.41,193425723.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1658.0,2023-01-21 20:16:59.999,,,0.0,0.0,,,6.997999999999999,0.00018261,946.88,30679310.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1659.0,2023-01-21 20:17:59.999,,,0.0,0.0,,,6.9935,0.000182485,1147.02,71218469.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1660.0,2023-01-21 20:18:59.999,,,0.0,0.0,,,6.984,0.000182375,12955.63,21854304.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1661.0,2023-01-21 20:19:59.999,,,0.0,0.0,,,6.9865,0.0001817,159.87,304128719.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1662.0,2023-01-21 20:20:59.999,,,0.0,0.0,,,6.9830000000000005,0.00018159,801.4,109057077.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1663.0,2023-01-21 20:21:59.999,,,0.0,0.0,,,6.9805,0.00018144,3123.54,410436137.77,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
1664.0,2023-01-21 20:22:59.999,,,0.0,0.0,,,6.971500000000001,0.00018118,5331.05,202275489.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1665.0,2023-01-21 20:23:59.999,,,0.0,0.0,,,6.9765,0.000181545,1225.41,126477871.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1666.0,2023-01-21 20:24:59.999,,,0.0,0.0,,,6.974,0.0001816,2765.94,71883844.08,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
1667.0,2023-01-21 20:25:59.999,,,0.0,0.0,,,6.966,0.00018148,3841.85,30002344.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1668.0,2023-01-21 20:26:59.999,,,0.0,0.0,,,6.97,0.00018155,846.62,19574939.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1669.0,2023-01-21 20:27:59.999,,,0.0,0.0,,,6.9775,0.00018156,437.43,25148117.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1670.0,2023-01-21 20:28:59.999,,,0.0,0.0,,,6.979,0.00018159,1461.01,43770450.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1671.0,2023-01-21 20:29:59.999,,,0.0,0.0,,,6.981,0.000181615,298.1,30341245.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1672.0,2023-01-21 20:30:59.999,,,0.0,0.0,,,6.9855,0.000181545,1186.73,69679457.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1673.0,2023-01-21 20:31:59.999,,,0.0,0.0,,,6.984,0.000181525,839.04,40064488.01,4.0,10000,0,0,0,0,0,0,0,0.0,0.0
1674.0,2023-01-21 20:32:59.999,,,0.0,0.0,,,6.990500000000001,0.000181485,4170.0,45223120.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1675.0,2023-01-21 20:33:59.999,,,0.0,0.0,,,7.003,0.0001817799999999,6873.79,57452935.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1676.0,2023-01-21 20:34:59.999,,,0.0,0.0,,,6.996499999999999,0.00018163,1369.78,35457476.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1677.0,2023-01-21 20:35:59.999,,,0.0,0.0,,,7.0,0.0001816249999999,1460.54,26230061.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1678.0,2023-01-21 20:36:59.999,,,0.0,0.0,,,7.007,0.000181765,3399.69,90425190.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1679.0,2023-01-21 20:37:59.999,,,0.0,0.0,,,7.008,0.0001817899999999,2554.36,35677217.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1680.0,2023-01-21 20:38:59.999,,,0.0,0.0,,,7.0065,0.000181685,4618.2,93373657.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1681.0,2023-01-21 20:39:59.999,,,0.0,0.0,,,6.9975000000000005,0.000181685,2086.72,69412272.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1682.0,2023-01-21 20:40:59.999,,,0.0,0.0,,,6.99,0.00018163,690.43,99693010.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1683.0,2023-01-21 20:41:59.999,,,0.0,0.0,,,6.996,0.000181715,620.68,13729411.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1684.0,2023-01-21 20:42:59.999,,,0.0,0.0,,,6.9905,0.000181685,9143.13,25677438.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1685.0,2023-01-21 20:43:59.999,,,0.0,0.0,,,6.994,0.00018177,1401.95,19170664.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1686.0,2023-01-21 20:44:59.999,,,0.0,0.0,,,6.997,0.000181875,124.45,72324862.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1687.0,2023-01-21 20:45:59.999,,,0.0,0.0,,,6.997,0.00018194,795.54,42619013.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1688.0,2023-01-21 20:46:59.999,,,0.0,0.0,,,7.001,0.00018205,4729.79,55099719.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1689.0,2023-01-21 20:47:59.999,,,0.0,0.0,,,6.998,0.000182025,629.04,24429539.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1690.0,2023-01-21 20:48:59.999,,,0.0,0.0,,,7.0095,0.000182405,5288.76,40024723.69,3.0,10000,0,0,0,0,0,0,0,0.0,0.0
1691.0,2023-01-21 20:49:59.999,,,0.0,0.0,,,7.015499999999999,0.000182645,3500.8,138294211.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1692.0,2023-01-21 20:50:59.999,,,0.0,0.0,,,7.0135000000000005,0.0001825199999999,1460.25,19333460.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1693.0,2023-01-21 20:51:59.999,,,0.0,0.0,,,7.007,0.000182345,691.42,79247843.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1694.0,2023-01-21 20:52:59.999,,,0.0,0.0,,,7.0085,0.00018259,54.89,48470392.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1695.0,2023-01-21 20:53:59.999,,,0.0,0.0,,,7.01,0.000182725,428.9,4866192.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1696.0,2023-01-21 20:54:59.999,,,0.0,0.0,,,7.013,0.000182815,399.09,125215573.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1697.0,2023-01-21 20:55:59.999,,,0.0,0.0,,,7.0115,0.000182785,268.42,10678330.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1698.0,2023-01-21 20:56:59.999,,,0.0,0.0,,,7.0115,0.00018282,220.15,90820638.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1699.0,2023-01-21 20:57:59.999,,,0.0,0.0,,,7.0120000000000005,0.00018278,3288.93,32282593.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1700.0,2023-01-21 20:58:59.999,,,0.0,0.0,,,7.0135000000000005,0.000182665,644.21,18513976.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1701.0,2023-01-21 20:59:59.999,,,0.0,0.0,,,7.0085,0.00018254,2817.77,39165468.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1702.0,2023-01-21 21:00:59.999,,,0.0,0.0,,,6.9995,0.0001825199999999,8342.0,176723125.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1703.0,2023-01-21 21:01:59.999,,,0.0,0.0,,,7.005,0.0001825,1636.05,52418681.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1704.0,2023-01-21 21:02:59.999,,,0.0,0.0,,,7.005,0.000182405,888.02,57889434.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1705.0,2023-01-21 21:03:59.999,,,0.0,0.0,,,7.0095,0.000182575,422.45,80487791.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1706.0,2023-01-21 21:04:59.999,,,0.0,0.0,,,7.014,0.000182665,2408.31,21357587.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1707.0,2023-01-21 21:05:59.999,,,0.0,0.0,,,7.014,0.0001828849999999,419.99,13682617.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1708.0,2023-01-21 21:06:59.999,,,0.0,0.0,,,7.019500000000001,0.00018306,1146.48,79310245.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1709.0,2023-01-21 21:07:59.999,,,0.0,0.0,,,7.0165,0.00018315,260.79,83216153.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1710.0,2023-01-21 21:08:59.999,,,0.0,0.0,,,7.013,0.000183125,315.12,30038263.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1711.0,2023-01-21 21:09:59.999,,,0.0,0.0,,,7.0195,0.000183325,1757.28,66140694.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1712.0,2023-01-21 21:10:59.999,,,0.0,0.0,,,7.015000000000001,0.00018333,850.43,27148644.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1713.0,2023-01-21 21:11:59.999,,,0.0,0.0,,,7.0115,0.000183325,2662.34,121162398.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1714.0,2023-01-21 21:12:59.999,,,0.0,0.0,,,7.013,0.000183375,1601.68,114718613.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
