index,close_time,transaction_id,positions,XRPUSDT_units,LTCUSDT_units,entry_XRPUSDT_price,entry_LTCUSDT_price,historical_XRPUSDT_mid,historical_LTCUSDT_mid,historical_XRPUSDT_vol,historical_LTCUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,LTCUSDT_raw_pnl,XRPUSDT_cost,LTCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1711.0,2023-01-21 21:29:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4111,90.21,35991.0,39.632,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1712.0,2023-01-21 21:30:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4111,90.23,24066.0,180.786,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1713.0,2023-01-21 21:31:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41115,90.31,49818.0,205.162,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1714.0,2023-01-21 21:32:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4114,90.24,50715.0,38.594,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1715.0,2023-01-21 21:33:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4114,90.225,44127.0,54.168,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1716.0,2023-01-21 21:34:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41145,90.255,230967.0,323.848,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1717.0,2023-01-21 21:35:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41135,90.23,18558.0,32.295,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1718.0,2023-01-21 21:36:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.27,15975.0,59.339,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1719.0,2023-01-21 21:37:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41175,90.265,41126.0,101.339,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1720.0,2023-01-21 21:38:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41175,90.275,32907.0,41.007,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1721.0,2023-01-21 21:39:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.22,13997.0,121.155,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1722.0,2023-01-21 21:40:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115999999999999,90.2,214223.0,42.545,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1723.0,2023-01-21 21:41:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.23,89678.0,183.071,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1724.0,2023-01-21 21:42:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4116499999999999,90.275,295032.0,58.053,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1725.0,2023-01-21 21:43:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41175,90.275,65762.0,45.767,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1726.0,2023-01-21 21:44:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115,90.27,15192.0,35.759,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1727.0,2023-01-21 21:45:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41145,90.27,33379.0,21.228,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1728.0,2023-01-21 21:46:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.29,21085.0,7.291,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1729.0,2023-01-21 21:47:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.265,21862.0,126.762,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1730.0,2023-01-21 21:48:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115999999999999,90.255,43659.0,117.259,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1731.0,2023-01-21 21:49:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4114,90.225,22516.0,80.45,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1732.0,2023-01-21 21:50:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41125,90.18,78963.0,239.902,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1733.0,2023-01-21 21:51:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41115,90.155,45168.0,51.401,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1734.0,2023-01-21 21:52:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41115,90.175,33823.0,32.478,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1735.0,2023-01-21 21:53:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41125,90.225,46919.0,119.653,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1736.0,2023-01-21 21:54:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41135,90.225,18143.0,66.646,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1737.0,2023-01-21 21:55:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.235,24218.0,56.54,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1738.0,2023-01-21 21:56:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4117,90.215,47644.0,62.851,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1739.0,2023-01-21 21:57:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4118,90.18,21463.0,99.599,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1740.0,2023-01-21 21:58:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41185,90.17,5834.0,108.806,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1741.0,2023-01-21 21:59:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41185,90.22,393949.0,937.263,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1742.0,2023-01-21 22:00:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4115499999999999,90.18,56147.0,122.162,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1743.0,2023-01-21 22:01:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4116499999999999,90.19,75099.0,23.882,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1744.0,2023-01-21 22:02:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4117,90.175,37260.0,258.956,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1745.0,2023-01-21 22:03:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4113,90.085,83603.0,404.957,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1746.0,2023-01-21 22:04:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4112,90.015,96667.0,59.804,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1747.0,2023-01-21 22:05:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41115,89.995,6638.0,94.454,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1748.0,2023-01-21 22:06:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.411,90.03999999999999,28883.0,647.25,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1749.0,2023-01-21 22:07:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.411,90.02000000000001,164897.0,133.912,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1750.0,2023-01-21 22:08:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4106499999999999,90.065,168942.0,828.151,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1751.0,2023-01-21 22:09:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41035,90.05000000000001,93146.0,111.745,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1752.0,2023-01-21 22:10:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41045,89.96000000000001,39440.0,76.834,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1753.0,2023-01-21 22:11:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4105499999999999,89.95500000000001,43308.0,133.222,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1754.0,2023-01-21 22:12:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4105,90.02000000000001,31213.0,139.203,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1755.0,2023-01-21 22:13:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4105499999999999,90.0,17007.0,250.942,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1756.0,2023-01-21 22:14:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41045,89.955,21877.0,20.614,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1757.0,2023-01-21 22:15:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4105499999999999,89.975,29429.0,38.635,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1758.0,2023-01-21 22:16:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4106499999999999,89.97999999999999,53823.0,13.364,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1759.0,2023-01-21 22:17:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41045,89.925,102650.0,132.637,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1760.0,2023-01-21 22:18:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4102,89.845,43147.0,181.987,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1761.0,2023-01-21 22:19:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41025,89.845,12918.0,62.605,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1762.0,2023-01-21 22:20:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.41025,89.845,20391.0,70.814,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1763.0,2023-01-21 22:21:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40975,89.815,195201.0,34.357,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1764.0,2023-01-21 22:22:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4095999999999999,89.80000000000001,40390.0,44.529,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1765.0,2023-01-21 22:23:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40965,89.78999999999999,23370.0,82.903,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1766.0,2023-01-21 22:24:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4095,89.735,80256.0,90.113,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1767.0,2023-01-21 22:25:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4094,89.68,33607.0,461.584,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1768.0,2023-01-21 22:26:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4094,89.63,60550.0,271.251,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1769.0,2023-01-21 22:27:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4091,89.58500000000001,225477.0,241.466,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1770.0,2023-01-21 22:28:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40875,89.6,204703.0,95.228,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1771.0,2023-01-21 22:29:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4087,89.625,107530.0,315.801,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1772.0,2023-01-21 22:30:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4086499999999999,89.56,84835.0,115.439,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1773.0,2023-01-21 22:31:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4085999999999999,89.63,76163.0,195.155,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1774.0,2023-01-21 22:32:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4089,89.705,25897.0,59.193,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1775.0,2023-01-21 22:33:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4093,89.845,86381.0,147.879,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1776.0,2023-01-21 22:34:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4099,89.855,195403.0,548.857,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1777.0,2023-01-21 22:35:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4096499999999999,89.83,40730.0,254.59,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1778.0,2023-01-21 22:36:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40925,89.92,380095.0,887.449,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1779.0,2023-01-21 22:37:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40945,90.065,59761.0,303.362,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1780.0,2023-01-21 22:38:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4097499999999999,90.015,230170.0,470.179,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1781.0,2023-01-21 22:39:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40995,89.94,20080.0,124.724,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1782.0,2023-01-21 22:40:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40985,89.91,22397.0,31.552,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1783.0,2023-01-21 22:41:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4095,89.87,263604.0,55.246,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1784.0,2023-01-21 22:42:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.409,89.765,20025.0,124.882,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1785.0,2023-01-21 22:43:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40895,89.78,40878.0,86.475,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1786.0,2023-01-21 22:44:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4089,89.73,110994.0,823.246,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1787.0,2023-01-21 22:45:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4089,89.775,46077.0,60.931,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1788.0,2023-01-21 22:46:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.409,89.82,112562.0,59.371,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1789.0,2023-01-21 22:47:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40915,89.835,30222.0,90.141,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1790.0,2023-01-21 22:48:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4093,89.85,32141.0,218.632,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1791.0,2023-01-21 22:49:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40935,89.86500000000001,67231.0,24.283,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1792.0,2023-01-21 22:50:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4093,89.85,57624.0,27.104,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1793.0,2023-01-21 22:51:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40915,89.82499999999999,65604.0,8.342,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1794.0,2023-01-21 22:52:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40905,89.8,34312.0,61.516,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1795.0,2023-01-21 22:53:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40905,89.805,17482.0,3.554,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1796.0,2023-01-21 22:54:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.409,89.78999999999999,45705.0,50.374,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1797.0,2023-01-21 22:55:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40905,89.775,10547.0,30.181,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1798.0,2023-01-21 22:56:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.409,89.75,13502.0,405.435,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1799.0,2023-01-21 22:57:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40895,89.715,12347.0,20.547,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1800.0,2023-01-21 22:58:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40805,89.675,404606.0,33.87,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1801.0,2023-01-21 22:59:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4054999999999999,89.43,1928575.0,859.224,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1802.0,2023-01-21 23:00:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4047,89.255,711691.0,655.552,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1803.0,2023-01-21 23:01:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4065,89.35,240336.0,245.575,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1804.0,2023-01-21 23:02:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4071,89.51,277077.0,367.157,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1805.0,2023-01-21 23:03:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.407,89.38499999999999,146370.0,185.429,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1806.0,2023-01-21 23:04:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40735,89.475,133783.0,431.318,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1807.0,2023-01-21 23:05:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4074,89.50999999999999,126844.0,425.571,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1808.0,2023-01-21 23:06:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40715,89.465,123200.0,399.842,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1809.0,2023-01-21 23:07:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40695,89.385,196718.0,185.379,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1810.0,2023-01-21 23:08:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4076499999999999,89.485,78501.0,138.444,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1811.0,2023-01-21 23:09:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40805,89.51,99930.0,108.372,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1812.0,2023-01-21 23:10:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4075999999999999,89.48,44301.0,413.128,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1813.0,2023-01-21 23:11:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4075999999999999,89.485,56777.0,163.4,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1814.0,2023-01-21 23:12:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4075499999999999,89.43,19482.0,154.179,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1815.0,2023-01-21 23:13:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4075499999999999,89.5,151135.0,644.883,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1816.0,2023-01-21 23:14:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4074,89.57,106400.0,117.778,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1817.0,2023-01-21 23:15:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4075,89.55,201441.0,522.33,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1818.0,2023-01-21 23:16:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4074,89.515,50905.0,122.093,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1819.0,2023-01-21 23:17:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4072,89.48,62601.0,75.915,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1820.0,2023-01-21 23:18:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.4065999999999999,89.36500000000001,191425.0,162.096,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1821.0,2023-01-21 23:19:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40645,89.375,126203.0,212.916,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1822.0,2023-01-21 23:20:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.405,89.16999999999999,1333735.0,2253.017,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
1823.0,2023-01-21 23:21:59.999,7.0,long,1221.1503236048359,-4.233579059269334,0.40945,89.22,0.40475,89.085,375375.0,701.494,2.0,9998.734594154881,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.00012654058451178063
