index,close_time,transaction_id,positions,XRPUSDT_units,LUNCUSDT_units,entry_XRPUSDT_price,entry_LUNCUSDT_price,historical_XRPUSDT_mid,historical_LUNCUSDT_mid,historical_XRPUSDT_vol,historical_LUNCUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,LUNCUSDT_raw_pnl,XRPUSDT_cost,LUNCUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1595.0,2023-01-21 19:33:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4125999999999999,0.000184315,241570.0,56696206.35,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1596.0,2023-01-21 19:34:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41215,0.000184035,50473.0,81811779.07,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1597.0,2023-01-21 19:35:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4117499999999999,0.000183915,342577.0,22338066.36,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1598.0,2023-01-21 19:36:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.412,0.000183945,57948.0,22528730.43,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1599.0,2023-01-21 19:37:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.412,0.00018394,116976.0,80818480.49,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1600.0,2023-01-21 19:38:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4119,0.00018394,20423.0,76243923.8,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1601.0,2023-01-21 19:39:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41195,0.00018393,22855.0,69013436.51,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1602.0,2023-01-21 19:40:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4121,0.0001839,17722.0,18945584.65,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1603.0,2023-01-21 19:41:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41265,0.000183665,488817.0,183520366.09,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1604.0,2023-01-21 19:42:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41335,0.00018397,225909.0,91546571.76,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1605.0,2023-01-21 19:43:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4137,0.000183905,29006.0,128792425.55,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1606.0,2023-01-21 19:44:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41395,0.00018391,120272.0,46145455.33,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1607.0,2023-01-21 19:45:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41375,0.000183865,45741.0,72768619.18,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1608.0,2023-01-21 19:46:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41395,0.0001838699999999,144562.0,29574368.28,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1609.0,2023-01-21 19:47:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41385,0.00018386,38941.0,18375535.74,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1610.0,2023-01-21 19:48:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41395,0.000184015,397001.0,42757882.21,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1611.0,2023-01-21 19:49:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4136999999999999,0.000183785,621312.0,77868736.51,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1612.0,2023-01-21 19:50:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4135999999999999,0.00018379,95122.0,17109999.06,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1613.0,2023-01-21 19:51:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41365,0.00018395,35663.0,12014533.28,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1614.0,2023-01-21 19:52:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4135999999999999,0.00018397,347229.0,123188384.17,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1615.0,2023-01-21 19:53:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41355,0.00018414,67769.0,14642353.4,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1616.0,2023-01-21 19:54:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4136499999999999,0.000184265,535434.0,48254801.13,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1617.0,2023-01-21 19:55:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4135,0.00018414,92259.0,24358957.65,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1618.0,2023-01-21 19:56:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4135999999999999,0.000183875,920708.0,48986955.9,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1619.0,2023-01-21 19:57:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41385,0.000183835,348252.0,62967107.31,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1620.0,2023-01-21 19:58:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4141,0.00018361,80276.0,37197085.04,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1621.0,2023-01-21 19:59:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4138,0.00018361,121329.0,9917298.87,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1622.0,2023-01-21 20:00:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41385,0.000183665,489380.0,175168819.91,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1623.0,2023-01-21 20:01:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4135,0.000183345,112251.0,75526175.83,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1624.0,2023-01-21 20:02:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4129,0.00018332,185613.0,218561505.49,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1625.0,2023-01-21 20:03:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4126999999999999,0.00018336,85801.0,18164680.54,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1626.0,2023-01-21 20:04:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4128,0.00018327,80025.0,15042402.43,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1627.0,2023-01-21 20:05:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4128,0.00018317,32631.0,38725574.99,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1628.0,2023-01-21 20:06:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4128,0.00018322,85041.0,10732582.63,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1629.0,2023-01-21 20:07:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41275,0.00018333,17703.0,3459807.6,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1630.0,2023-01-21 20:08:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41245,0.00018308,156618.0,68780200.36,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1631.0,2023-01-21 20:09:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4125,0.000182995,174697.0,79343950.9,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1632.0,2023-01-21 20:10:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4128,0.0001827,69334.0,84001834.23,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1633.0,2023-01-21 20:11:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41285,0.000182445,79608.0,58945780.98,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1634.0,2023-01-21 20:12:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41275,0.000182415,189049.0,128837495.86,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1635.0,2023-01-21 20:13:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.4128,0.000182285,43840.0,169157847.91,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
1636.0,2023-01-21 20:14:59.999,2.0,long,1214.4765606023807,-2259363.942652052,0.4116999999999999,0.000183615,0.41285,0.0001823549999999,32872.0,82752162.3,0.0,10009.516279630732,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009516279630732427
