index,close_time,transaction_id,positions,NEARUSDT_units,DOTUSDT_units,entry_NEARUSDT_price,entry_DOTUSDT_price,historical_NEARUSDT_mid,historical_DOTUSDT_mid,historical_NEARUSDT_vol,historical_DOTUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,DOTUSDT_raw_pnl,NEARUSDT_cost,DOTUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1768.0,2023-01-21 19:39:59.999,,,0.0,0.0,,,2.3945,6.343,2019.3,1360.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1769.0,2023-01-21 19:40:59.999,,,0.0,0.0,,,2.3955,6.3445,1020.9,416.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1770.0,2023-01-21 19:41:59.999,,,0.0,0.0,,,2.393,6.345000000000001,357.0,1710.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1771.0,2023-01-21 19:42:59.999,,,0.0,0.0,,,2.396,6.3535,1185.5,2143.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1772.0,2023-01-21 19:43:59.999,,,0.0,0.0,,,2.399,6.3575,1275.8,1556.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1773.0,2023-01-21 19:44:59.999,,,0.0,0.0,,,2.4,6.3580000000000005,440.9,1045.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1774.0,2023-01-21 19:45:59.999,,,0.0,0.0,,,2.4005,6.3625,817.4,3730.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1775.0,2023-01-21 19:46:59.999,,,0.0,0.0,,,2.402,6.362500000000001,1475.7,2544.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1776.0,2023-01-21 19:47:59.999,,,0.0,0.0,,,2.401,6.359,5657.7,1219.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1777.0,2023-01-21 19:48:59.999,,,0.0,0.0,,,2.4015,6.3605,15944.2,6112.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1778.0,2023-01-21 19:49:59.999,,,0.0,0.0,,,2.403,6.357,12424.4,1202.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1779.0,2023-01-21 19:50:59.999,,,0.0,0.0,,,2.403,6.355,2187.7,2008.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1780.0,2023-01-21 19:51:59.999,,,0.0,0.0,,,2.4025,6.351,354.4,736.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1781.0,2023-01-21 19:52:59.999,,,0.0,0.0,,,2.4,6.3515,6261.9,6963.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1782.0,2023-01-21 19:53:59.999,,,0.0,0.0,,,2.3995,6.355,777.1,1337.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1783.0,2023-01-21 19:54:59.999,,,0.0,0.0,,,2.4005,6.3565000000000005,18328.4,3769.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1784.0,2023-01-21 19:55:59.999,,,0.0,0.0,,,2.402,6.3565000000000005,6855.4,1223.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1785.0,2023-01-21 19:56:59.999,,,0.0,0.0,,,2.398,6.349,10525.0,6576.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1786.0,2023-01-21 19:57:59.999,,,0.0,0.0,,,2.3985,6.3525,3011.6,1079.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1787.0,2023-01-21 19:58:59.999,,,0.0,0.0,,,2.399,6.359,1212.1,1663.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1788.0,2023-01-21 19:59:59.999,,,0.0,0.0,,,2.4,6.361000000000001,2565.4,515.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1789.0,2023-01-21 20:00:59.999,,,0.0,0.0,,,2.4025,6.363,12342.8,1376.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1790.0,2023-01-21 20:01:59.999,,,0.0,0.0,,,2.3975,6.3545,3041.1,5566.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1791.0,2023-01-21 20:02:59.999,,,0.0,0.0,,,2.393,6.3475,4818.8,1212.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1792.0,2023-01-21 20:03:59.999,,,0.0,0.0,,,2.391,6.3445,4285.3,7447.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1793.0,2023-01-21 20:04:59.999,,,0.0,0.0,,,2.39,6.343500000000001,2297.9,714.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1794.0,2023-01-21 20:05:59.999,,,0.0,0.0,,,2.3905000000000003,6.337,5827.6,2033.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1795.0,2023-01-21 20:06:59.999,,,0.0,0.0,,,2.395,6.339,25158.7,6206.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1796.0,2023-01-21 20:07:59.999,,,0.0,0.0,,,2.3965,6.339,5246.1,1318.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1797.0,2023-01-21 20:08:59.999,,,0.0,0.0,,,2.3925,6.329000000000001,9846.3,6549.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1798.0,2023-01-21 20:09:59.999,,,0.0,0.0,,,2.3905000000000003,6.331,2808.2,1217.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1799.0,2023-01-21 20:10:59.999,,,0.0,0.0,,,2.391,6.339,839.7,3251.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1800.0,2023-01-21 20:11:59.999,,,0.0,0.0,,,2.389,6.338,7631.5,1052.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1801.0,2023-01-21 20:12:59.999,,,0.0,0.0,,,2.3875,6.335,4547.3,1004.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1802.0,2023-01-21 20:13:59.999,,,0.0,0.0,,,2.3835,6.3295,34802.1,3726.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1803.0,2023-01-21 20:14:59.999,,,0.0,0.0,,,2.385,6.339,2326.5,2493.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1804.0,2023-01-21 20:15:59.999,,,0.0,0.0,,,2.3875,6.339499999999999,3681.2,1816.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1805.0,2023-01-21 20:16:59.999,,,0.0,0.0,,,2.3865,6.3365,515.8,1092.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1806.0,2023-01-21 20:17:59.999,,,0.0,0.0,,,2.3840000000000003,6.3385,1914.5,1084.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1807.0,2023-01-21 20:18:59.999,,,0.0,0.0,,,2.382,6.333,16645.5,4818.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1808.0,2023-01-21 20:19:59.999,,,0.0,0.0,,,2.3835,6.3325,1023.0,720.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1809.0,2023-01-21 20:20:59.999,,,0.0,0.0,,,2.3805,6.327,8758.9,1076.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1810.0,2023-01-21 20:21:59.999,,,0.0,0.0,,,2.3795,6.323,4065.4,1598.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1811.0,2023-01-21 20:22:59.999,,,0.0,0.0,,,2.375,6.3155,18038.3,3778.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1812.0,2023-01-21 20:23:59.999,,,0.0,0.0,,,2.3775,6.3245000000000005,2843.4,1082.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1813.0,2023-01-21 20:24:59.999,,,0.0,0.0,,,2.3755,6.323,1591.9,1996.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1814.0,2023-01-21 20:25:59.999,,,0.0,0.0,,,2.373,6.321,6292.4,1578.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1815.0,2023-01-21 20:26:59.999,,,0.0,0.0,,,2.3725,6.3215,1822.6,3912.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1816.0,2023-01-21 20:27:59.999,,,0.0,0.0,,,2.3745000000000003,6.327,1861.4,1489.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1817.0,2023-01-21 20:28:59.999,,,0.0,0.0,,,2.378,6.331,214.5,1006.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1818.0,2023-01-21 20:29:59.999,,,0.0,0.0,,,2.378,6.3315,281.8,2269.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1819.0,2023-01-21 20:30:59.999,,,0.0,0.0,,,2.3805,6.3375,8503.6,5433.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1820.0,2023-01-21 20:31:59.999,,,0.0,0.0,,,2.381,6.3445,2314.3,2198.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1821.0,2023-01-21 20:32:59.999,,,0.0,0.0,,,2.384,6.347,2314.1,3102.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1822.0,2023-01-21 20:33:59.999,,,0.0,0.0,,,2.3875,6.354,2404.0,1675.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1823.0,2023-01-21 20:34:59.999,,,0.0,0.0,,,2.387,6.3525,6413.3,1931.98,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1824.0,2023-01-21 20:35:59.999,,,0.0,0.0,,,2.387,6.374499999999999,2762.4,40733.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1825.0,2023-01-21 20:36:59.999,,,0.0,0.0,,,2.3925,6.401,10092.4,114585.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1826.0,2023-01-21 20:37:59.999,,,0.0,0.0,,,2.3925,6.414,5448.3,36601.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1827.0,2023-01-21 20:38:59.999,,,0.0,0.0,,,2.3915,6.4075,9166.9,14420.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1828.0,2023-01-21 20:39:59.999,,,0.0,0.0,,,2.388,6.3985,4656.6,8112.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1829.0,2023-01-21 20:40:59.999,,,0.0,0.0,,,2.3855,6.391500000000001,2288.8,3872.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1830.0,2023-01-21 20:41:59.999,,,0.0,0.0,,,2.3895,6.396000000000001,653.0,1585.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1831.0,2023-01-21 20:42:59.999,,,0.0,0.0,,,2.3875,6.394,8045.8,4393.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1832.0,2023-01-21 20:43:59.999,,,0.0,0.0,,,2.3865,6.397,465.4,3900.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1833.0,2023-01-21 20:44:59.999,,,0.0,0.0,,,2.388,6.4135,307.2,6841.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1834.0,2023-01-21 20:45:59.999,,,0.0,0.0,,,2.3885,6.416,2195.8,3757.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1835.0,2023-01-21 20:46:59.999,,,0.0,0.0,,,2.391,6.4190000000000005,4368.2,3751.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1836.0,2023-01-21 20:47:59.999,,,0.0,0.0,,,2.393,6.4205000000000005,1903.1,7178.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1837.0,2023-01-21 20:48:59.999,,,0.0,0.0,,,2.399,6.4265,15267.8,8716.05,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1838.0,2023-01-21 20:49:59.999,,,0.0,0.0,,,2.4065000000000003,6.4275,54788.1,10658.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1839.0,2023-01-21 20:50:59.999,,,0.0,0.0,,,2.4055,6.4215,2430.1,2489.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1840.0,2023-01-21 20:51:59.999,,,0.0,0.0,,,2.4035,6.416,410.6,2350.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1841.0,2023-01-21 20:52:59.999,,,0.0,0.0,,,2.404,6.42,1187.8,6174.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1842.0,2023-01-21 20:53:59.999,,,0.0,0.0,,,2.4035,6.416,1885.4,1353.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1843.0,2023-01-21 20:54:59.999,,,0.0,0.0,,,2.403,6.4190000000000005,821.1,1679.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1844.0,2023-01-21 20:55:59.999,,,0.0,0.0,,,2.403,6.416,9977.6,1935.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1845.0,2023-01-21 20:56:59.999,,,0.0,0.0,,,2.4035,6.415,2147.0,2897.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1846.0,2023-01-21 20:57:59.999,,,0.0,0.0,,,2.4015,6.409,2404.4,6314.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1847.0,2023-01-21 20:58:59.999,,,0.0,0.0,,,2.4,6.404,1033.1,4072.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1848.0,2023-01-21 20:59:59.999,,,0.0,0.0,,,2.3975,6.398,13226.9,4238.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1849.0,2023-01-21 21:00:59.999,,,0.0,0.0,,,2.3965,6.3925,40894.5,11047.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1850.0,2023-01-21 21:01:59.999,,,0.0,0.0,,,2.3965,6.393,4781.2,3346.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1851.0,2023-01-21 21:02:59.999,,,0.0,0.0,,,2.394,6.3935,3736.2,1590.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1852.0,2023-01-21 21:03:59.999,,,0.0,0.0,,,2.3935,6.397,478.0,3566.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1853.0,2023-01-21 21:04:59.999,,,0.0,0.0,,,2.3935,6.396,2452.1,414.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1854.0,2023-01-21 21:05:59.999,,,0.0,0.0,,,2.391,6.401,13079.0,3084.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1855.0,2023-01-21 21:06:59.999,,,0.0,0.0,,,2.393,6.410500000000001,4982.3,1010.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1856.0,2023-01-21 21:07:59.999,,,0.0,0.0,,,2.39,6.4125,5909.5,2126.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1857.0,2023-01-21 21:08:59.999,,,0.0,0.0,,,2.3905,6.416,402.4,5400.84,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1858.0,2023-01-21 21:09:59.999,,,0.0,0.0,,,2.3915,6.4275,947.4,4187.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1859.0,2023-01-21 21:10:59.999,,,0.0,0.0,,,2.388,6.431,1810.0,3571.29,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1860.0,2023-01-21 21:11:59.999,,,0.0,0.0,,,2.3865,6.4385,1160.7,11409.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1861.0,2023-01-21 21:12:59.999,,,0.0,0.0,,,2.3875,6.449,1404.4,15598.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1862.0,2023-01-21 21:13:59.999,,,0.0,0.0,,,2.388,6.45,2007.7,5411.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1863.0,2023-01-21 21:14:59.999,,,0.0,0.0,,,2.386,6.442,926.5,3705.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1864.0,2023-01-21 21:15:59.999,,,0.0,0.0,,,2.385,6.436,13397.3,4792.89,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1865.0,2023-01-21 21:16:59.999,,,0.0,0.0,,,2.3865,6.4325,1622.3,790.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1866.0,2023-01-21 21:17:59.999,,,0.0,0.0,,,2.389,6.439500000000001,1868.9,1351.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1867.0,2023-01-21 21:18:59.999,,,0.0,0.0,,,2.391,6.4365000000000006,330.5,5694.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1868.0,2023-01-21 21:19:59.999,,,0.0,0.0,,,2.39,6.431,876.0,2145.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1869.0,2023-01-21 21:20:59.999,,,0.0,0.0,,,2.391,6.416,2219.3,19206.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1870.0,2023-01-21 21:21:59.999,,,0.0,0.0,,,2.3875,6.3870000000000005,6204.1,23230.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1871.0,2023-01-21 21:22:59.999,,,0.0,0.0,,,2.387,6.3825,3737.1,8296.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1872.0,2023-01-21 21:23:59.999,,,0.0,0.0,,,2.387,6.382,3822.7,991.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1873.0,2023-01-21 21:24:59.999,,,0.0,0.0,,,2.386,6.3835,1841.4,2032.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1874.0,2023-01-21 21:25:59.999,,,0.0,0.0,,,2.385,6.3745,3130.3,2215.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1875.0,2023-01-21 21:26:59.999,,,0.0,0.0,,,2.388,6.368,4448.5,9422.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1876.0,2023-01-21 21:27:59.999,,,0.0,0.0,,,2.3905,6.3740000000000006,1514.3,4814.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1877.0,2023-01-21 21:28:59.999,,,0.0,0.0,,,2.3935,6.3735,2030.7,1205.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1878.0,2023-01-21 21:29:59.999,,,0.0,0.0,,,2.396,6.375,4487.7,1107.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1879.0,2023-01-21 21:30:59.999,,,0.0,0.0,,,2.396,6.3765,1201.3,1067.83,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1880.0,2023-01-21 21:31:59.999,,,0.0,0.0,,,2.398,6.385,6534.3,6067.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1881.0,2023-01-21 21:32:59.999,,,0.0,0.0,,,2.398,6.385999999999999,527.6,329.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1882.0,2023-01-21 21:33:59.999,,,0.0,0.0,,,2.3995,6.3870000000000005,4382.6,1652.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1883.0,2023-01-21 21:34:59.999,,,0.0,0.0,,,2.399,6.3855,28287.9,12371.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1884.0,2023-01-21 21:35:59.999,,,0.0,0.0,,,2.398,6.391,999.2,2455.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1885.0,2023-01-21 21:36:59.999,,,0.0,0.0,,,2.399,6.394,1110.7,1438.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1886.0,2023-01-21 21:37:59.999,,,0.0,0.0,,,2.3995,6.395,8104.9,4878.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1887.0,2023-01-21 21:38:59.999,,,0.0,0.0,,,2.4015,6.398,1139.6,1603.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1888.0,2023-01-21 21:39:59.999,,,0.0,0.0,,,2.398,6.397,158.4,1105.59,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1889.0,2023-01-21 21:40:59.999,,,0.0,0.0,,,2.397,6.3935,632.1,7970.5,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1890.0,2023-01-21 21:41:59.999,,,0.0,0.0,,,2.3975,6.3925,1011.8,3620.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1891.0,2023-01-21 21:42:59.999,,,0.0,0.0,,,2.4005,6.400499999999999,2318.3,1066.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1892.0,2023-01-21 21:43:59.999,,,0.0,0.0,,,2.4005,6.3945,6341.2,310.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1893.0,2023-01-21 21:44:59.999,,,0.0,0.0,,,2.3985,6.3875,4783.9,1086.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1894.0,2023-01-21 21:45:59.999,,,0.0,0.0,,,2.399,6.392,857.7,2927.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1895.0,2023-01-21 21:46:59.999,,,0.0,0.0,,,2.4015,6.4,2733.0,1997.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1896.0,2023-01-21 21:47:59.999,,,0.0,0.0,,,2.401,6.392,1769.8,2151.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1897.0,2023-01-21 21:48:59.999,,,0.0,0.0,,,2.3995,6.392,1656.6,3437.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1898.0,2023-01-21 21:49:59.999,,,0.0,0.0,,,2.3985,6.393,5431.7,1839.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1899.0,2023-01-21 21:50:59.999,,,0.0,0.0,,,2.3965,6.394,688.5,6690.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1900.0,2023-01-21 21:51:59.999,,,0.0,0.0,,,2.3965,6.3885,511.1,6064.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1901.0,2023-01-21 21:52:59.999,,,0.0,0.0,,,2.396,6.3935,166.2,8927.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1902.0,2023-01-21 21:53:59.999,,,0.0,0.0,,,2.3955,6.394,796.2,6003.27,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1903.0,2023-01-21 21:54:59.999,,,0.0,0.0,,,2.394,6.3965,436.4,6402.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1904.0,2023-01-21 21:55:59.999,,,0.0,0.0,,,2.3965,6.404999999999999,206.8,2254.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1905.0,2023-01-21 21:56:59.999,,,0.0,0.0,,,2.397,6.4015,648.9,553.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1906.0,2023-01-21 21:57:59.999,,,0.0,0.0,,,2.3965,6.4,550.5,402.25,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1907.0,2023-01-21 21:58:59.999,,,0.0,0.0,,,2.396,6.3965,2413.7,511.61,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1908.0,2023-01-21 21:59:59.999,,,0.0,0.0,,,2.3965,6.399,3529.4,2472.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1909.0,2023-01-21 22:00:59.999,,,0.0,0.0,,,2.396,6.401999999999999,1727.3,2162.26,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1910.0,2023-01-21 22:01:59.999,,,0.0,0.0,,,2.4015,6.402,31922.8,1222.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1911.0,2023-01-21 22:02:59.999,,,0.0,0.0,,,2.407,6.3995,4082.8,450.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1912.0,2023-01-21 22:03:59.999,,,0.0,0.0,,,2.403,6.388999999999999,4580.0,2937.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1913.0,2023-01-21 22:04:59.999,,,0.0,0.0,,,2.4015,6.384499999999999,402.7,627.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1914.0,2023-01-21 22:05:59.999,,,0.0,0.0,,,2.403,6.391,200.7,1060.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1915.0,2023-01-21 22:06:59.999,,,0.0,0.0,,,2.401,6.393,10577.6,631.49,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1916.0,2023-01-21 22:07:59.999,,,0.0,0.0,,,2.3995,6.39,2082.5,663.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1917.0,2023-01-21 22:08:59.999,,,0.0,0.0,,,2.398,6.3895,5805.3,5213.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1918.0,2023-01-21 22:09:59.999,,,0.0,0.0,,,2.391,6.391,8571.6,832.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1919.0,2023-01-21 22:10:59.999,,,0.0,0.0,,,2.39,6.390000000000001,5549.6,735.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1920.0,2023-01-21 22:11:59.999,,,0.0,0.0,,,2.388,6.392,6937.2,1711.37,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1921.0,2023-01-21 22:12:59.999,,,0.0,0.0,,,2.3865,6.397,924.1,661.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1922.0,2023-01-21 22:13:59.999,,,0.0,0.0,,,2.3845,6.393,989.4,1021.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1923.0,2023-01-21 22:14:59.999,,,0.0,0.0,,,2.387,6.3935,3356.6,739.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1924.0,2023-01-21 22:15:59.999,,,0.0,0.0,,,2.39,6.3955,185.8,565.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1925.0,2023-01-21 22:16:59.999,,,0.0,0.0,,,2.3905000000000003,6.3975,11.4,98.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1926.0,2023-01-21 22:17:59.999,,,0.0,0.0,,,2.388,6.388,4283.1,3338.45,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1927.0,2023-01-21 22:18:59.999,,,0.0,0.0,,,2.3845,6.379,12931.6,496.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1928.0,2023-01-21 22:19:59.999,,,0.0,0.0,,,2.386,6.382,1909.9,1063.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1929.0,2023-01-21 22:20:59.999,,,0.0,0.0,,,2.387,6.390499999999999,286.1,2505.1,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1930.0,2023-01-21 22:21:59.999,,,0.0,0.0,,,2.386,6.393,469.8,597.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1931.0,2023-01-21 22:22:59.999,,,0.0,0.0,,,2.385,6.391500000000001,2205.8,590.35,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1932.0,2023-01-21 22:23:59.999,,,0.0,0.0,,,2.3825,6.3915,7652.8,1567.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1933.0,2023-01-21 22:24:59.999,,,0.0,0.0,,,2.3805,6.3825,4754.7,2160.8,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1934.0,2023-01-21 22:25:59.999,,,0.0,0.0,,,2.377,6.3635,10668.1,8677.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1935.0,2023-01-21 22:26:59.999,,,0.0,0.0,,,2.3735,6.349,6440.6,5806.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1936.0,2023-01-21 22:27:59.999,,,0.0,0.0,,,2.369,6.339499999999999,7607.0,11896.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1937.0,2023-01-21 22:28:59.999,,,0.0,0.0,,,2.3665000000000003,6.34,9998.1,5147.79,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1938.0,2023-01-21 22:29:59.999,,,0.0,0.0,,,2.366,6.3485,32134.4,1792.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
