index,close_time,transaction_id,positions,LTCUSDT_units,ATOMUSDT_units,entry_LTCUSDT_price,entry_ATOMUSDT_price,historical_LTCUSDT_mid,historical_ATOMUSDT_mid,historical_LTCUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LTCUSDT_raw_pnl,ATOMUSDT_raw_pnl,LTCUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1688.0,2023-01-21 18:41:59.999,,,0.0,0.0,,,90.53,13.3235,143.636,774.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1689.0,2023-01-21 18:42:59.999,,,0.0,0.0,,,90.475,13.3385,218.251,1567.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1690.0,2023-01-21 18:43:59.999,,,0.0,0.0,,,90.44,13.339,1021.678,259.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1691.0,2023-01-21 18:44:59.999,,,0.0,0.0,,,90.35,13.3375,133.901,1522.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1692.0,2023-01-21 18:45:59.999,,,0.0,0.0,,,90.35,13.323,180.065,201.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1693.0,2023-01-21 18:46:59.999,,,0.0,0.0,,,90.48,13.319,971.026,751.06,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1694.0,2023-01-21 18:47:59.999,,,0.0,0.0,,,90.53,13.343,35.909,1092.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1695.0,2023-01-21 18:48:59.999,,,0.0,0.0,,,90.52,13.3375,53.837,193.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1696.0,2023-01-21 18:49:59.999,,,0.0,0.0,,,90.47,13.3385,15.319,1333.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1697.0,2023-01-21 18:50:59.999,,,0.0,0.0,,,90.485,13.372,52.198,2676.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1698.0,2023-01-21 18:51:59.999,,,0.0,0.0,,,90.505,13.395,139.887,5781.53,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1699.0,2023-01-21 18:52:59.999,,,0.0,0.0,,,90.515,13.4055,467.503,3280.13,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1700.0,2023-01-21 18:53:59.999,,,0.0,0.0,,,90.475,13.417,15.055,799.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1701.0,2023-01-21 18:54:59.999,,,0.0,0.0,,,90.47,13.414,667.158,4143.93,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1702.0,2023-01-21 18:55:59.999,,,0.0,0.0,,,90.455,13.402,76.616,915.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1703.0,2023-01-21 18:56:59.999,,,0.0,0.0,,,90.415,13.4075,212.053,871.09,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1704.0,2023-01-21 18:57:59.999,,,0.0,0.0,,,90.395,13.4205,161.154,172.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1705.0,2023-01-21 18:58:59.999,,,0.0,0.0,,,90.355,13.4185,55.054,317.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1706.0,2023-01-21 18:59:59.999,,,0.0,0.0,,,90.33,13.4135,171.804,1423.0,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1707.0,2023-01-21 19:00:59.999,,,0.0,0.0,,,90.445,13.41,354.811,1248.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1708.0,2023-01-21 19:01:59.999,,,0.0,0.0,,,90.545,13.3855,350.785,1148.64,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1709.0,2023-01-21 19:02:59.999,,,0.0,0.0,,,90.5,13.378,69.629,4569.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1710.0,2023-01-21 19:03:59.999,,,0.0,0.0,,,90.44,13.3795,68.167,930.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1711.0,2023-01-21 19:04:59.999,,,0.0,0.0,,,90.365,13.3675,82.111,688.12,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1712.0,2023-01-21 19:05:59.999,,,0.0,0.0,,,90.415,13.3665,110.138,2237.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1713.0,2023-01-21 19:06:59.999,,,0.0,0.0,,,90.42,13.359,110.458,393.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1714.0,2023-01-21 19:07:59.999,,,0.0,0.0,,,90.405,13.359,486.92,1192.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1715.0,2023-01-21 19:08:59.999,,,0.0,0.0,,,90.46,13.3595,628.44,1218.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1716.0,2023-01-21 19:09:59.999,,,0.0,0.0,,,90.355,13.344,258.894,121.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1717.0,2023-01-21 19:10:59.999,,,0.0,0.0,,,90.315,13.343,29.542,206.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1718.0,2023-01-21 19:11:59.999,,,0.0,0.0,,,90.26,13.3345,284.875,405.78,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1719.0,2023-01-21 19:12:59.999,,,0.0,0.0,,,90.22,13.329,110.723,592.65,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1720.0,2023-01-21 19:13:59.999,,,0.0,0.0,,,90.265,13.35,223.068,515.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1721.0,2023-01-21 19:14:59.999,,,0.0,0.0,,,90.265,13.3605,117.617,331.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1722.0,2023-01-21 19:15:59.999,,,0.0,0.0,,,90.27,13.3735,38.147,637.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1723.0,2023-01-21 19:16:59.999,,,0.0,0.0,,,90.295,13.3585,103.622,1399.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1724.0,2023-01-21 19:17:59.999,,,0.0,0.0,,,90.345,13.366499999999998,142.385,705.96,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1725.0,2023-01-21 19:18:59.999,,,0.0,0.0,,,90.38,13.3805,426.054,411.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1726.0,2023-01-21 19:19:59.999,,,0.0,0.0,,,90.425,13.396,42.48,699.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1727.0,2023-01-21 19:20:59.999,,,0.0,0.0,,,90.38,13.3945,59.369,123.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1728.0,2023-01-21 19:21:59.999,,,0.0,0.0,,,90.345,13.379,69.861,377.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1729.0,2023-01-21 19:22:59.999,,,0.0,0.0,,,90.34,13.3855,42.811,111.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1730.0,2023-01-21 19:23:59.999,,,0.0,0.0,,,90.32,13.4025,47.978,804.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1731.0,2023-01-21 19:24:59.999,,,0.0,0.0,,,90.245,13.404,39.363,548.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1732.0,2023-01-21 19:25:59.999,,,0.0,0.0,,,90.3,13.414,48.038,1044.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1733.0,2023-01-21 19:26:59.999,,,0.0,0.0,,,90.285,13.4135,64.144,172.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1734.0,2023-01-21 19:27:59.999,,,0.0,0.0,,,90.255,13.4135,130.242,502.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1735.0,2023-01-21 19:28:59.999,,,0.0,0.0,,,90.32,13.4205,83.21,163.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1736.0,2023-01-21 19:29:59.999,,,0.0,0.0,,,90.355,13.4255,35.644,1520.4,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1737.0,2023-01-21 19:30:59.999,,,0.0,0.0,,,90.34,13.424,18.304,325.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1738.0,2023-01-21 19:31:59.999,,,0.0,0.0,,,90.365,13.4255,27.876,1005.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1739.0,2023-01-21 19:32:59.999,,,0.0,0.0,,,90.41,13.4265,66.656,815.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1740.0,2023-01-21 19:33:59.999,,,0.0,0.0,,,90.365,13.4245,105.605,953.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1741.0,2023-01-21 19:34:59.999,,,0.0,0.0,,,90.305,13.4255,185.619,1777.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1742.0,2023-01-21 19:35:59.999,,,0.0,0.0,,,90.235,13.4185,236.22,1942.86,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1743.0,2023-01-21 19:36:59.999,,,0.0,0.0,,,90.235,13.426,57.343,501.08,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1744.0,2023-01-21 19:37:59.999,,,0.0,0.0,,,90.275,13.425,51.079,338.3,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1745.0,2023-01-21 19:38:59.999,,,0.0,0.0,,,90.26,13.419,85.344,189.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1746.0,2023-01-21 19:39:59.999,,,0.0,0.0,,,90.195,13.42,22.781,182.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1747.0,2023-01-21 19:40:59.999,,,0.0,0.0,,,90.18,13.4175,66.207,903.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1748.0,2023-01-21 19:41:59.999,,,0.0,0.0,,,90.175,13.421,211.199,666.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1749.0,2023-01-21 19:42:59.999,,,0.0,0.0,,,90.24,13.4255,47.538,671.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1750.0,2023-01-21 19:43:59.999,,,0.0,0.0,,,90.25,13.4275,89.098,52.75,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1751.0,2023-01-21 19:44:59.999,,,0.0,0.0,,,90.275,13.4245,39.368,1461.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1752.0,2023-01-21 19:45:59.999,,,0.0,0.0,,,90.3,13.424,33.747,6363.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1753.0,2023-01-21 19:46:59.999,,,0.0,0.0,,,90.3,13.4235,77.824,259.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1754.0,2023-01-21 19:47:59.999,,,0.0,0.0,,,90.25,13.424,21.513,406.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1755.0,2023-01-21 19:48:59.999,,,0.0,0.0,,,90.24,13.4345,441.508,2592.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1756.0,2023-01-21 19:49:59.999,,,0.0,0.0,,,90.165,13.4315,57.277,3289.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1757.0,2023-01-21 19:50:59.999,,,0.0,0.0,,,90.18,13.416,54.157,726.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1758.0,2023-01-21 19:51:59.999,,,0.0,0.0,,,90.195,13.4035,14.594,207.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1759.0,2023-01-21 19:52:59.999,,,0.0,0.0,,,90.205,13.3955,118.225,1411.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1760.0,2023-01-21 19:53:59.999,,,0.0,0.0,,,90.215,13.394,31.931,885.72,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1761.0,2023-01-21 19:54:59.999,,,0.0,0.0,,,90.255,13.4125,311.549,2348.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1762.0,2023-01-21 19:55:59.999,,,0.0,0.0,,,90.28,13.4305,79.67,1105.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1763.0,2023-01-21 19:56:59.999,,,0.0,0.0,,,90.21,13.4295,690.051,1326.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1764.0,2023-01-21 19:57:59.999,,,0.0,0.0,,,90.245,13.4285,107.483,481.23,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1765.0,2023-01-21 19:58:59.999,,,0.0,0.0,,,90.26,13.4335,28.209,116.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1766.0,2023-01-21 19:59:59.999,,,0.0,0.0,,,90.265,13.432,25.019,279.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1767.0,2023-01-21 20:00:59.999,,,0.0,0.0,,,90.305,13.4275,79.839,283.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1768.0,2023-01-21 20:01:59.999,,,0.0,0.0,,,90.195,13.3965,255.242,859.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1769.0,2023-01-21 20:02:59.999,,,0.0,0.0,,,90.1,13.3735,34.344,604.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1770.0,2023-01-21 20:03:59.999,,,0.0,0.0,,,90.02,13.3645,492.095,1042.31,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1771.0,2023-01-21 20:04:59.999,,,0.0,0.0,,,89.99000000000001,13.366,106.936,1892.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1772.0,2023-01-21 20:05:59.999,,,0.0,0.0,,,89.97999999999999,13.36,113.759,679.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1773.0,2023-01-21 20:06:59.999,,,0.0,0.0,,,90.00999999999999,13.3595,56.764,750.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1774.0,2023-01-21 20:07:59.999,,,0.0,0.0,,,89.985,13.3575,294.231,149.36,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1775.0,2023-01-21 20:08:59.999,,,0.0,0.0,,,89.975,13.344,431.609,2450.2,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1776.0,2023-01-21 20:09:59.999,,,0.0,0.0,,,89.91999999999999,13.335,170.892,459.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1777.0,2023-01-21 20:10:59.999,,,0.0,0.0,,,89.945,13.338,704.269,228.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1778.0,2023-01-21 20:11:59.999,,,0.0,0.0,,,89.96000000000001,13.3335,30.641,224.03,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1779.0,2023-01-21 20:12:59.999,,,0.0,0.0,,,89.95,13.3345,29.503,44.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1780.0,2023-01-21 20:13:59.999,,,0.0,0.0,,,89.91,13.345,165.676,451.52,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1781.0,2023-01-21 20:14:59.999,,,0.0,0.0,,,89.93,13.362,40.227,66.33,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1782.0,2023-01-21 20:15:59.999,,,0.0,0.0,,,90.005,13.38,234.46,630.24,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1783.0,2023-01-21 20:16:59.999,,,0.0,0.0,,,90.065,13.369,230.147,151.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1784.0,2023-01-21 20:17:59.999,,,0.0,0.0,,,90.1,13.361,61.211,337.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1785.0,2023-01-21 20:18:59.999,,,0.0,0.0,,,90.05000000000001,13.3515,273.468,1821.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1786.0,2023-01-21 20:19:59.999,,,0.0,0.0,,,90.05,13.359,43.894,854.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1787.0,2023-01-21 20:20:59.999,,,0.0,0.0,,,89.97999999999999,13.3515,156.965,358.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1788.0,2023-01-21 20:21:59.999,,,0.0,0.0,,,89.985,13.3445,158.795,593.16,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1789.0,2023-01-21 20:22:59.999,,,0.0,0.0,,,89.925,13.332,234.679,1549.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1790.0,2023-01-21 20:23:59.999,,,0.0,0.0,,,89.96000000000001,13.343,125.092,770.76,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1791.0,2023-01-21 20:24:59.999,,,0.0,0.0,,,89.935,13.3395,81.637,369.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1792.0,2023-01-21 20:25:59.999,,,0.0,0.0,,,89.905,13.3005,138.132,7109.85,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1793.0,2023-01-21 20:26:59.999,,,0.0,0.0,,,89.905,13.289,26.431,1102.87,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1794.0,2023-01-21 20:27:59.999,,,0.0,0.0,,,89.94999999999999,13.305,51.42,271.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1795.0,2023-01-21 20:28:59.999,,,0.0,0.0,,,89.97999999999999,13.3125,58.371,197.11,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1796.0,2023-01-21 20:29:59.999,,,0.0,0.0,,,89.965,13.3185,13.665,155.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1797.0,2023-01-21 20:30:59.999,,,0.0,0.0,,,89.97,13.3255,65.729,744.47,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1798.0,2023-01-21 20:31:59.999,,,0.0,0.0,,,90.005,13.3265,238.969,1258.14,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1799.0,2023-01-21 20:32:59.999,,,0.0,0.0,,,89.98500000000001,13.3365,709.164,371.15,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1800.0,2023-01-21 20:33:59.999,,,0.0,0.0,,,89.965,13.35,103.124,2250.22,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1801.0,2023-01-21 20:34:59.999,,,0.0,0.0,,,89.91499999999999,13.3465,111.153,578.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1802.0,2023-01-21 20:35:59.999,,,0.0,0.0,,,89.965,13.3535,135.815,1400.71,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1803.0,2023-01-21 20:36:59.999,,,0.0,0.0,,,90.02000000000001,13.3795,222.901,2554.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1804.0,2023-01-21 20:37:59.999,,,0.0,0.0,,,90.02000000000001,13.384,70.581,297.88,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1805.0,2023-01-21 20:38:59.999,,,0.0,0.0,,,89.995,13.3945,895.582,2052.92,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1806.0,2023-01-21 20:39:59.999,,,0.0,0.0,,,90.005,13.3945,459.391,2018.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1807.0,2023-01-21 20:40:59.999,,,0.0,0.0,,,90.05000000000001,13.408,254.676,1910.02,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1808.0,2023-01-21 20:41:59.999,,,0.0,0.0,,,90.165,13.4335,128.427,2284.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1809.0,2023-01-21 20:42:59.999,,,0.0,0.0,,,90.21,13.4405,514.835,3183.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1810.0,2023-01-21 20:43:59.999,,,0.0,0.0,,,90.26,13.412,175.895,1655.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1811.0,2023-01-21 20:44:59.999,,,0.0,0.0,,,90.28,13.4195,197.001,1606.63,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1812.0,2023-01-21 20:45:59.999,,,0.0,0.0,,,90.285,13.437,60.81,692.48,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1813.0,2023-01-21 20:46:59.999,,,0.0,0.0,,,90.345,13.445,492.99,1517.94,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1814.0,2023-01-21 20:47:59.999,,,0.0,0.0,,,90.27,13.4265,544.444,656.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1815.0,2023-01-21 20:48:59.999,,,0.0,0.0,,,90.395,13.443,106.281,883.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1816.0,2023-01-21 20:49:59.999,,,0.0,0.0,,,90.425,13.44,63.176,572.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1817.0,2023-01-21 20:50:59.999,,,0.0,0.0,,,90.465,13.4275,109.211,642.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1818.0,2023-01-21 20:51:59.999,,,0.0,0.0,,,90.39,13.408,186.745,1206.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1819.0,2023-01-21 20:52:59.999,,,0.0,0.0,,,90.36,13.41,30.056,367.62,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1820.0,2023-01-21 20:53:59.999,,,0.0,0.0,,,90.34,13.4075,6.091,7119.55,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1821.0,2023-01-21 20:54:59.999,,,0.0,0.0,,,90.38,13.4165,29.669,167.38,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1822.0,2023-01-21 20:55:59.999,,,0.0,0.0,,,90.395,13.423,42.814,127.28,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1823.0,2023-01-21 20:56:59.999,,,0.0,0.0,,,90.34,13.411,42.584,835.39,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1824.0,2023-01-21 20:57:59.999,,,0.0,0.0,,,90.325,13.4035,76.416,988.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1825.0,2023-01-21 20:58:59.999,,,0.0,0.0,,,90.33,13.407,35.182,710.43,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1826.0,2023-01-21 20:59:59.999,,,0.0,0.0,,,90.255,13.3985,445.424,1527.44,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1827.0,2023-01-21 21:00:59.999,,,0.0,0.0,,,90.275,13.3925,905.326,2658.54,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1828.0,2023-01-21 21:01:59.999,,,0.0,0.0,,,90.345,13.382,118.806,1597.99,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1829.0,2023-01-21 21:02:59.999,,,0.0,0.0,,,90.335,13.3765,46.034,1849.51,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1830.0,2023-01-21 21:03:59.999,,,0.0,0.0,,,90.39,13.3615,107.094,1218.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1831.0,2023-01-21 21:04:59.999,,,0.0,0.0,,,90.385,13.3585,32.264,266.07,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1832.0,2023-01-21 21:05:59.999,,,0.0,0.0,,,90.385,13.3595,84.94,48.74,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1833.0,2023-01-21 21:06:59.999,,,0.0,0.0,,,90.375,13.3765,75.034,372.17,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1834.0,2023-01-21 21:07:59.999,,,0.0,0.0,,,90.34,13.367,32.927,1231.21,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1835.0,2023-01-21 21:08:59.999,,,0.0,0.0,,,90.315,13.3705,26.155,307.57,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1836.0,2023-01-21 21:09:59.999,,,0.0,0.0,,,90.37,13.3755,47.507,587.32,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1837.0,2023-01-21 21:10:59.999,,,0.0,0.0,,,90.365,13.359,15.588,420.97,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1838.0,2023-01-21 21:11:59.999,,,0.0,0.0,,,90.39,13.361,63.843,398.56,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1839.0,2023-01-21 21:12:59.999,,,0.0,0.0,,,90.42,13.374,172.349,1488.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1840.0,2023-01-21 21:13:59.999,,,0.0,0.0,,,90.445,13.3755,69.862,275.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1841.0,2023-01-21 21:14:59.999,,,0.0,0.0,,,90.41,13.3675,41.558,357.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1842.0,2023-01-21 21:15:59.999,,,0.0,0.0,,,90.44,13.3565,31.208,1619.91,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1843.0,2023-01-21 21:16:59.999,,,0.0,0.0,,,90.445,13.3565,736.527,2099.01,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1844.0,2023-01-21 21:17:59.999,,,0.0,0.0,,,90.33,13.375,41.146,309.19,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1845.0,2023-01-21 21:18:59.999,,,0.0,0.0,,,90.28,13.3755,136.395,851.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1846.0,2023-01-21 21:19:59.999,,,0.0,0.0,,,90.175,13.3695,97.41,338.77,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1847.0,2023-01-21 21:20:59.999,,,0.0,0.0,,,90.225,13.3635,22.984,429.58,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1848.0,2023-01-21 21:21:59.999,,,0.0,0.0,,,90.13,13.3485,238.171,241.04,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1849.0,2023-01-21 21:22:59.999,,,0.0,0.0,,,90.085,13.346,45.056,1041.68,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1850.0,2023-01-21 21:23:59.999,,,0.0,0.0,,,90.06,13.346,77.778,531.82,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1851.0,2023-01-21 21:24:59.999,,,0.0,0.0,,,90.03,13.346,19.046,159.67,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1852.0,2023-01-21 21:25:59.999,,,0.0,0.0,,,90.015,13.346,41.354,300.42,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1853.0,2023-01-21 21:26:59.999,,,0.0,0.0,,,90.075,13.353,147.7,840.7,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1854.0,2023-01-21 21:27:59.999,,,0.0,0.0,,,90.11,13.359,6.979,499.73,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1855.0,2023-01-21 21:28:59.999,,,0.0,0.0,,,90.155,13.359,77.162,1352.69,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1856.0,2023-01-21 21:29:59.999,,,0.0,0.0,,,90.21,13.373,39.632,2364.46,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1857.0,2023-01-21 21:30:59.999,,,0.0,0.0,,,90.23,13.3735,180.786,752.81,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1858.0,2023-01-21 21:31:59.999,,,0.0,0.0,,,90.31,13.3855,205.162,563.95,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1859.0,2023-01-21 21:32:59.999,,,0.0,0.0,,,90.24,13.3955,38.594,908.6,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1860.0,2023-01-21 21:33:59.999,,,0.0,0.0,,,90.225,13.3935,54.168,865.9,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1861.0,2023-01-21 21:34:59.999,,,0.0,0.0,,,90.255,13.399,323.848,2260.41,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
1862.0,2023-01-21 21:35:59.999,,,0.0,0.0,,,90.23,13.3945,32.295,468.18,0.0,10000,0,0,0,0,0,0,0,0.0,0.0
