index,close_time,transaction_id,positions,NEARUSDT_units,JASMYUSDT_units,entry_NEARUSDT_price,entry_JASMYUSDT_price,historical_NEARUSDT_mid,historical_JASMYUSDT_mid,historical_NEARUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,NEARUSDT_raw_pnl,JASMYUSDT_raw_pnl,NEARUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1535.0,2023-01-21 15:46:59.999,,,0.0,0.0,,,2.3775,0.0051459999999999,10241.8,766440.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1536.0,2023-01-21 15:47:59.999,,,0.0,0.0,,,2.373,0.00513,14574.0,6683658.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1537.0,2023-01-21 15:48:59.999,,,0.0,0.0,,,2.3755,0.0051325,2080.2,1040199.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1538.0,2023-01-21 15:49:59.999,,,0.0,0.0,,,2.3755,0.005133,2826.6,353833.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1539.0,2023-01-21 15:50:59.999,,,0.0,0.0,,,2.3725,0.005128,2946.9,412449.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1540.0,2023-01-21 15:51:59.999,,,0.0,0.0,,,2.371,0.005128,1639.5,341893.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1541.0,2023-01-21 15:52:59.999,,,0.0,0.0,,,2.369,0.0051275,5890.5,4000240.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1542.0,2023-01-21 15:53:59.999,,,0.0,0.0,,,2.3685,0.0051255,3462.3,832282.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1543.0,2023-01-21 15:54:59.999,,,0.0,0.0,,,2.3675,0.0051235,3618.4,179777.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1544.0,2023-01-21 15:55:59.999,,,0.0,0.0,,,2.3625,0.005114,17236.0,2748293.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1545.0,2023-01-21 15:56:59.999,,,0.0,0.0,,,2.358,0.005116,37934.2,1433960.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1546.0,2023-01-21 15:57:59.999,,,0.0,0.0,,,2.3595,0.0051105,21659.9,1790500.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1547.0,2023-01-21 15:58:59.999,,,0.0,0.0,,,2.348,0.005083,363439.1,12988737.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1548.0,2023-01-21 15:59:59.999,,,0.0,0.0,,,2.346,0.0050755,98591.0,6518107.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1549.0,2023-01-21 16:00:59.999,,,0.0,0.0,,,2.351,0.005086,25795.6,2074863.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1550.0,2023-01-21 16:01:59.999,,,0.0,0.0,,,2.3545,0.005092,13445.7,2324730.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1551.0,2023-01-21 16:02:59.999,,,0.0,0.0,,,2.3535000000000004,0.0050919999999999,53852.2,1266261.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1552.0,2023-01-21 16:03:59.999,,,0.0,0.0,,,2.3565,0.005102,10179.8,2942794.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1553.0,2023-01-21 16:04:59.999,,,0.0,0.0,,,2.3615,0.005124,9274.0,2670967.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1554.0,2023-01-21 16:05:59.999,,,0.0,0.0,,,2.3665000000000003,0.0051305,19941.6,2953992.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1555.0,2023-01-21 16:06:59.999,,,0.0,0.0,,,2.3645,0.0051265,12126.4,1984208.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1556.0,2023-01-21 16:07:59.999,,,0.0,0.0,,,2.362,0.0051245,8501.3,646117.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1557.0,2023-01-21 16:08:59.999,,,0.0,0.0,,,2.362,0.0051275,3514.4,412685.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1558.0,2023-01-21 16:09:59.999,,,0.0,0.0,,,2.3635,0.0051325,6604.4,1519943.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1559.0,2023-01-21 16:10:59.999,,,0.0,0.0,,,2.3685,0.0051509999999999,12665.5,3682966.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1560.0,2023-01-21 16:11:59.999,,,0.0,0.0,,,2.3710000000000004,0.0051565,5048.6,830517.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1561.0,2023-01-21 16:12:59.999,,,0.0,0.0,,,2.37,0.005151,7669.5,1146124.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1562.0,2023-01-21 16:13:59.999,,,0.0,0.0,,,2.3685,0.0051505,18501.3,1797030.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1563.0,2023-01-21 16:14:59.999,,,0.0,0.0,,,2.3675,0.00515,5404.4,849889.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1564.0,2023-01-21 16:15:59.999,,,0.0,0.0,,,2.3675,0.0051459999999999,12551.4,331463.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1565.0,2023-01-21 16:16:59.999,,,0.0,0.0,,,2.366,0.0051455,6492.8,1123112.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1566.0,2023-01-21 16:17:59.999,,,0.0,0.0,,,2.3685,0.0051459999999999,5615.9,1046774.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1567.0,2023-01-21 16:18:59.999,,,0.0,0.0,,,2.372,0.005149,6145.9,414186.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1568.0,2023-01-21 16:19:59.999,,,0.0,0.0,,,2.371,0.0051475,18186.5,252104.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1569.0,2023-01-21 16:20:59.999,,,0.0,0.0,,,2.3705,0.0051465,12775.3,209866.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1570.0,2023-01-21 16:21:59.999,,,0.0,0.0,,,2.3715,0.005144,6975.4,242174.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1571.0,2023-01-21 16:22:59.999,,,0.0,0.0,,,2.3710000000000004,0.0051424999999999,16349.8,213402.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1572.0,2023-01-21 16:23:59.999,,,0.0,0.0,,,2.3685,0.0051375,33406.6,128116.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1573.0,2023-01-21 16:24:59.999,,,0.0,0.0,,,2.362,0.0051245,24405.7,2164552.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1574.0,2023-01-21 16:25:59.999,,,0.0,0.0,,,2.3545,0.0051165,34919.7,813510.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1575.0,2023-01-21 16:26:59.999,,,0.0,0.0,,,2.351,0.005109,12308.2,1042366.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1576.0,2023-01-21 16:27:59.999,,,0.0,0.0,,,2.3555,0.0051125,10893.6,1008882.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1577.0,2023-01-21 16:28:59.999,,,0.0,0.0,,,2.3595,0.005123,7046.1,1337503.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1578.0,2023-01-21 16:29:59.999,,,0.0,0.0,,,2.361,0.0051295,1695.9,139044.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1579.0,2023-01-21 16:30:59.999,,,0.0,0.0,,,2.3625,0.0051315,2122.6,277902.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1580.0,2023-01-21 16:31:59.999,,,0.0,0.0,,,2.365,0.0051435,5896.7,718295.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1581.0,2023-01-21 16:32:59.999,,,0.0,0.0,,,2.366,0.00515,1400.3,7029840.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1582.0,2023-01-21 16:33:59.999,,,0.0,0.0,,,2.3655,0.0051425,3377.8,333005.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1583.0,2023-01-21 16:34:59.999,,,0.0,0.0,,,2.3675,0.0051445,4014.5,982183.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1584.0,2023-01-21 16:35:59.999,,,0.0,0.0,,,2.3715,0.005149,8247.6,1302301.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1585.0,2023-01-21 16:36:59.999,,,0.0,0.0,,,2.372,0.005157,7924.6,1937011.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1586.0,2023-01-21 16:37:59.999,,,0.0,0.0,,,2.3735,0.0051595,25442.0,2340841.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1587.0,2023-01-21 16:38:59.999,,,0.0,0.0,,,2.377,0.0051675,23793.9,2227733.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1588.0,2023-01-21 16:39:59.999,,,0.0,0.0,,,2.3785,0.005168,15330.3,433303.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1589.0,2023-01-21 16:40:59.999,,,0.0,0.0,,,2.3795,0.0051719999999999,3772.6,2321380.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1590.0,2023-01-21 16:41:59.999,,,0.0,0.0,,,2.384,0.0051715,15181.8,812324.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1591.0,2023-01-21 16:42:59.999,,,0.0,0.0,,,2.3895,0.005165,20790.2,1403365.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1592.0,2023-01-21 16:43:59.999,,,0.0,0.0,,,2.387,0.0051575,40215.3,3240824.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1593.0,2023-01-21 16:44:59.999,,,0.0,0.0,,,2.3840000000000003,0.0051579999999999,13076.3,1511543.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1594.0,2023-01-21 16:45:59.999,,,0.0,0.0,,,2.3795,0.0051585,16126.9,1835667.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1595.0,2023-01-21 16:46:59.999,,,0.0,0.0,,,2.3805,0.005162,5275.7,1472708.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1596.0,2023-01-21 16:47:59.999,,,0.0,0.0,,,2.381,0.005162,21735.0,1170704.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1597.0,2023-01-21 16:48:59.999,,,0.0,0.0,,,2.3815,0.005166,10283.9,2363650.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1598.0,2023-01-21 16:49:59.999,,,0.0,0.0,,,2.3855,0.0051645,13284.4,3243868.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1599.0,2023-01-21 16:50:59.999,,,0.0,0.0,,,2.3915,0.005164,11553.5,1915131.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1600.0,2023-01-21 16:51:59.999,,,0.0,0.0,,,2.3925,0.0051585,12268.1,349162.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1601.0,2023-01-21 16:52:59.999,,,0.0,0.0,,,2.3935,0.005164,4072.7,460152.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1602.0,2023-01-21 16:53:59.999,,,0.0,0.0,,,2.3925,0.0051635,4203.2,193213.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1603.0,2023-01-21 16:54:59.999,,,0.0,0.0,,,2.391,0.0051649999999999,1534.4,306943.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1604.0,2023-01-21 16:55:59.999,,,0.0,0.0,,,2.3935,0.005157,45724.6,1156715.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1605.0,2023-01-21 16:56:59.999,,,0.0,0.0,,,2.388,0.00515,7448.8,6249625.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1606.0,2023-01-21 16:57:59.999,,,0.0,0.0,,,2.3885,0.0051505,6446.4,4141427.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1607.0,2023-01-21 16:58:59.999,,,0.0,0.0,,,2.391,0.0051555,3971.1,972849.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1608.0,2023-01-21 16:59:59.999,,,0.0,0.0,,,2.391,0.005152,6202.5,653868.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1609.0,2023-01-21 17:00:59.999,,,0.0,0.0,,,2.386,0.005149,4048.0,1509385.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1610.0,2023-01-21 17:01:59.999,,,0.0,0.0,,,2.381,0.0051525,12780.6,2424345.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1611.0,2023-01-21 17:02:59.999,,,0.0,0.0,,,2.3825000000000003,0.0051515,16605.2,951070.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1612.0,2023-01-21 17:03:59.999,,,0.0,0.0,,,2.3865,0.005153,4685.7,974597.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1613.0,2023-01-21 17:04:59.999,,,0.0,0.0,,,2.388,0.0051555,2699.1,531916.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1614.0,2023-01-21 17:05:59.999,,,0.0,0.0,,,2.39,0.0051575,13220.2,588848.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1615.0,2023-01-21 17:06:59.999,,,0.0,0.0,,,2.3955,0.005166,26359.5,2603573.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1616.0,2023-01-21 17:07:59.999,,,0.0,0.0,,,2.396,0.0051765,19289.8,4541284.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1617.0,2023-01-21 17:08:59.999,,,0.0,0.0,,,2.39,0.005168,5219.1,2423661.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1618.0,2023-01-21 17:09:59.999,,,0.0,0.0,,,2.387,0.0051649999999999,2520.1,274492.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1619.0,2023-01-21 17:10:59.999,,,0.0,0.0,,,2.3835,0.0051645,15796.9,864757.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1620.0,2023-01-21 17:11:59.999,,,0.0,0.0,,,2.385,0.0051715,6827.9,483475.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1621.0,2023-01-21 17:12:59.999,,,0.0,0.0,,,2.3855,0.0051715,3436.5,939831.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1622.0,2023-01-21 17:13:59.999,,,0.0,0.0,,,2.383,0.0051665,23651.1,970698.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1623.0,2023-01-21 17:14:59.999,,,0.0,0.0,,,2.388,0.0051725,6751.2,257313.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1624.0,2023-01-21 17:15:59.999,,,0.0,0.0,,,2.3885,0.0051754999999999,13924.3,2259400.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1625.0,2023-01-21 17:16:59.999,,,0.0,0.0,,,2.3825000000000003,0.0051635,5286.0,403260.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1626.0,2023-01-21 17:17:59.999,,,0.0,0.0,,,2.378,0.0051565,23131.5,1122988.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1627.0,2023-01-21 17:18:59.999,,,0.0,0.0,,,2.379,0.005156,2447.9,418227.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1628.0,2023-01-21 17:19:59.999,,,0.0,0.0,,,2.3795,0.005155,4592.1,256532.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
