index,close_time,transaction_id,positions,DOTUSDT_units,JASMYUSDT_units,entry_DOTUSDT_price,entry_JASMYUSDT_price,historical_DOTUSDT_mid,historical_JASMYUSDT_mid,historical_DOTUSDT_vol,historical_JASMYUSDT_vol,signal,portfolio_value,DOTUSDT_raw_pnl,JASMYUSDT_raw_pnl,DOTUSDT_cost,JASMYUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1579.0,2023-01-21 17:16:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3165,0.0051635,3860.16,403260.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1580.0,2023-01-21 17:17:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3045,0.0051565,13841.51,1122988.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1581.0,2023-01-21 17:18:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.307499999999999,0.005156,2999.03,418227.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1582.0,2023-01-21 17:19:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.297,0.005155,2780.23,256532.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1583.0,2023-01-21 17:20:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.297499999999999,0.0051565,1039.97,307099.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1584.0,2023-01-21 17:21:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.292,0.0051535,1754.46,1014996.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1585.0,2023-01-21 17:22:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.2845,0.00515,3141.96,2164704.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1586.0,2023-01-21 17:23:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.2895,0.0051485,1215.6,114273.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1587.0,2023-01-21 17:24:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.293,0.0051475,7959.03,996184.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1588.0,2023-01-21 17:25:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.293,0.0051465,2373.09,303321.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1589.0,2023-01-21 17:26:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.307499999999999,0.0051465,45737.66,900774.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1590.0,2023-01-21 17:27:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.311,0.005148,5935.02,183989.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1591.0,2023-01-21 17:28:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.321,0.005154,8333.13,827402.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1592.0,2023-01-21 17:29:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3175,0.005156,4954.78,430248.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1593.0,2023-01-21 17:30:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.304,0.005153,3818.58,2708738.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1594.0,2023-01-21 17:31:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.305,0.005149,3532.83,849768.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1595.0,2023-01-21 17:32:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.316000000000001,0.0051515,24157.5,326047.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1596.0,2023-01-21 17:33:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3315,0.005155,25653.94,348510.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1597.0,2023-01-21 17:34:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3445,0.005156,3054.85,1548873.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1598.0,2023-01-21 17:35:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.345000000000001,0.00516,3684.0,67725.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1599.0,2023-01-21 17:36:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.343500000000001,0.0051605,3493.3,51127.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1600.0,2023-01-21 17:37:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.343999999999999,0.0051655,4769.78,2166454.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1601.0,2023-01-21 17:38:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3420000000000005,0.005171,1550.15,481396.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1602.0,2023-01-21 17:39:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3595,0.0051765,60756.38,709296.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1603.0,2023-01-21 17:40:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.368,0.0051775,8133.34,424098.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1604.0,2023-01-21 17:41:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3575,0.005178,11352.1,934645.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1605.0,2023-01-21 17:42:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3475,0.005167,3288.8,6370967.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1606.0,2023-01-21 17:43:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.349,0.0051685,5410.93,584329.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1607.0,2023-01-21 17:44:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.346500000000001,0.005164,4226.31,802841.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1608.0,2023-01-21 17:45:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3475,0.0051649999999999,2640.42,22925.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1609.0,2023-01-21 17:46:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.338,0.005167,8905.79,120854.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1610.0,2023-01-21 17:47:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3260000000000005,0.005168,4291.12,646035.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1611.0,2023-01-21 17:48:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.326499999999999,0.0051665,3212.68,601954.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1612.0,2023-01-21 17:49:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3235,0.0051695,549.41,523129.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1613.0,2023-01-21 17:50:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.327,0.005169,2329.77,211462.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1614.0,2023-01-21 17:51:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.335,0.005171,2335.02,160873.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1615.0,2023-01-21 17:52:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.329000000000001,0.0051715,15871.23,9078079.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1616.0,2023-01-21 17:53:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.2865,0.0051664999999999,37591.38,22023572.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1617.0,2023-01-21 17:54:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.299,0.0051545,7429.25,2637129.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1618.0,2023-01-21 17:55:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3135,0.0051555,3921.79,2497399.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1619.0,2023-01-21 17:56:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.324,0.0051625,45856.39,1025499.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1620.0,2023-01-21 17:57:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3295,0.0051649999999999,2368.81,381168.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1621.0,2023-01-21 17:58:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.334,0.0051649999999999,2286.24,175409.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1622.0,2023-01-21 17:59:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3395,0.005164,5417.24,550009.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1623.0,2023-01-21 18:00:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3355,0.0051605,2570.99,1320502.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1624.0,2023-01-21 18:01:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3315,0.005155,3340.45,265741.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1625.0,2023-01-21 18:02:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.324999999999999,0.0051485,4881.19,1116095.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1626.0,2023-01-21 18:03:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.315,0.0051445,2443.28,1633357.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1627.0,2023-01-21 18:04:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3265,0.005143,14895.4,115607.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1628.0,2023-01-21 18:05:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.348,0.0051475,11635.0,767084.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1629.0,2023-01-21 18:06:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3505,0.005156,9350.02,1953124.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1630.0,2023-01-21 18:07:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.337,0.005156,2121.4,89205.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1631.0,2023-01-21 18:08:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.332,0.005158,933.54,4374236.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1632.0,2023-01-21 18:09:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3315,0.005155,5456.77,957520.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1633.0,2023-01-21 18:10:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.330500000000001,0.0051565,7416.81,651709.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1634.0,2023-01-21 18:11:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3420000000000005,0.005167,3163.86,857960.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1635.0,2023-01-21 18:12:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3335,0.0051629999999999,3225.25,296075.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1636.0,2023-01-21 18:13:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3420000000000005,0.0051705,4057.05,1455165.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1637.0,2023-01-21 18:14:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.345000000000001,0.0051769999999999,10847.81,426070.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1638.0,2023-01-21 18:15:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3420000000000005,0.0051785,5465.69,1073716.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1639.0,2023-01-21 18:16:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3295,0.005169,8151.21,1564699.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1640.0,2023-01-21 18:17:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.334,0.005164,700.99,2141123.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1641.0,2023-01-21 18:18:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3365,0.0051675,3917.78,240705.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1642.0,2023-01-21 18:19:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.343500000000001,0.0051684999999999,6488.33,307524.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1643.0,2023-01-21 18:20:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3465,0.0051754999999999,2079.4,668050.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1644.0,2023-01-21 18:21:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.339,0.0051745,2920.92,273392.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1645.0,2023-01-21 18:22:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.343500000000001,0.005175,992.85,399512.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1646.0,2023-01-21 18:23:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.34,0.005175,1160.23,436589.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1647.0,2023-01-21 18:24:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.334,0.0051785,1473.94,492159.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1648.0,2023-01-21 18:25:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.348000000000001,0.0051874999999999,35358.82,1028370.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1649.0,2023-01-21 18:26:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.362,0.005191,3589.24,1696229.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1650.0,2023-01-21 18:27:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.359,0.0051955,2375.92,407067.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1651.0,2023-01-21 18:28:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.35,0.005195,3100.1,719178.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1652.0,2023-01-21 18:29:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3515,0.0051995,2251.87,3666775.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1653.0,2023-01-21 18:30:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3535,0.005195,1294.73,3960249.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1654.0,2023-01-21 18:31:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3545,0.0051905,3860.55,914127.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1655.0,2023-01-21 18:32:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3555,0.0051839999999999,2420.08,1326667.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1656.0,2023-01-21 18:33:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3535,0.0051909999999999,1687.52,125652.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1657.0,2023-01-21 18:34:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.349,0.0051979999999999,1075.73,249174.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1658.0,2023-01-21 18:35:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.352,0.0051925,7282.94,124840.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1659.0,2023-01-21 18:36:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3515,0.0051959999999999,951.32,430634.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1660.0,2023-01-21 18:37:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3515,0.005197,1491.2,192405.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1661.0,2023-01-21 18:38:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.353,0.005195,1036.65,1946085.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1662.0,2023-01-21 18:39:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3545,0.0052,927.33,4517.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1663.0,2023-01-21 18:40:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3575,0.0051965,2116.97,412478.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1664.0,2023-01-21 18:41:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3615,0.0052055,3904.42,1359637.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1665.0,2023-01-21 18:42:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.354,0.005206,3616.96,198546.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1666.0,2023-01-21 18:43:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3545,0.0052075,1367.89,480912.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1667.0,2023-01-21 18:44:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.351,0.005208,2462.48,443575.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1668.0,2023-01-21 18:45:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.348,0.0052105,473.85,1688341.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1669.0,2023-01-21 18:46:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.345,0.0052175,8418.32,2038409.7,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1670.0,2023-01-21 18:47:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.356,0.0052309999999999,2927.07,962541.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1671.0,2023-01-21 18:48:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3565000000000005,0.005237,1238.14,1118859.5,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1672.0,2023-01-21 18:49:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3535,0.0052274999999999,357.08,1330653.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1673.0,2023-01-21 18:50:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3605,0.0052175,666.07,3301267.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1674.0,2023-01-21 18:51:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.365,0.0052239999999999,1612.53,1789664.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1675.0,2023-01-21 18:52:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.362,0.0052275,6258.07,750230.1,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1676.0,2023-01-21 18:53:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.356,0.0052274999999999,1045.33,90926.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1677.0,2023-01-21 18:54:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.356,0.005223,4570.0,859496.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1678.0,2023-01-21 18:55:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3535,0.005226,2271.99,292053.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1679.0,2023-01-21 18:56:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.359999999999999,0.0052305,840.26,2671419.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1680.0,2023-01-21 18:57:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3635,0.0052335,382.75,741090.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1681.0,2023-01-21 18:58:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3580000000000005,0.005234,1155.89,714450.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1682.0,2023-01-21 18:59:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.354,0.0052285,407.01,554000.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1683.0,2023-01-21 19:00:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.356,0.0052295,2625.99,365799.9,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1684.0,2023-01-21 19:01:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.355499999999999,0.0052155,1294.43,1631825.3,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1685.0,2023-01-21 19:02:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.348,0.0052125,10146.16,2521272.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1686.0,2023-01-21 19:03:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3535,0.0052184999999999,908.94,1787525.0,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1687.0,2023-01-21 19:04:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.345,0.005215,18021.03,463322.4,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1688.0,2023-01-21 19:05:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.3475,0.0052125,621.55,865910.6,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1689.0,2023-01-21 19:06:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.348,0.0052095,874.36,165608.2,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
1690.0,2023-01-21 19:07:59.999,2.0,short,-78.36990595611286,67474.47481213999,6.38,0.0051575,6.343,0.005211,4666.24,697877.8,0.0,10011.907220413701,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0011907220413700514
