index,close_time,transaction_id,positions,ETHUSDT_units,SHIBUSDT_units,entry_ETHUSDT_price,entry_SHIBUSDT_price,historical_ETHUSDT_mid,historical_SHIBUSDT_mid,historical_ETHUSDT_vol,historical_SHIBUSDT_vol,signal,portfolio_value,ETHUSDT_raw_pnl,SHIBUSDT_raw_pnl,ETHUSDT_cost,SHIBUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1780.0,2023-01-21 22:23:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1654.355,1.2165e-05,69.8035,3132856406.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1781.0,2023-01-21 22:24:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1653.545,1.215e-05,143.7358,10037959436.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1782.0,2023-01-21 22:25:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.1750000000002,1.212e-05,141.8282,19387686382.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1783.0,2023-01-21 22:26:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.165,1.2105e-05,495.6754,2658182152.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1784.0,2023-01-21 22:27:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.785,1.2075e-05,362.4626,18394495973.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1785.0,2023-01-21 22:28:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.735,1.208e-05,153.5941,8979767455.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1786.0,2023-01-21 22:29:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.63,1.209e-05,187.4678,4357342002.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1787.0,2023-01-21 22:30:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.1750000000002,1.207e-05,45.4415,5182672917.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1788.0,2023-01-21 22:31:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.83,1.208e-05,67.6257,3092947070.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1789.0,2023-01-21 22:32:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.07,1.209e-05,87.4242,1906842907.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1790.0,2023-01-21 22:33:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.815,1.2105e-05,54.86,1937423663.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1791.0,2023-01-21 22:34:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.77,1.2125e-05,271.7626,4375007606.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1792.0,2023-01-21 22:35:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.975,1.2114999999999998e-05,61.0832,1566565702.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1793.0,2023-01-21 22:36:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1648.775,1.211e-05,515.9394,6141371410.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1794.0,2023-01-21 22:37:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.06,1.212e-05,88.0371,2551366641.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1795.0,2023-01-21 22:38:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.015,1.2125e-05,508.8197,2291780575.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1796.0,2023-01-21 22:39:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.63,1.213e-05,192.2197,4720149777.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1797.0,2023-01-21 22:40:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1652.18,1.2125e-05,65.9974,1380877098.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1798.0,2023-01-21 22:41:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1651.49,1.2125e-05,72.4217,1692176427.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1799.0,2023-01-21 22:42:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.205,1.211e-05,61.3361,2602622150.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1800.0,2023-01-21 22:43:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.3249999999998,1.211e-05,77.6396,1112895784.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1801.0,2023-01-21 22:44:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.505,1.2095e-05,1019.2122,10635871329.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1802.0,2023-01-21 22:45:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.165,1.2095e-05,26.6108,1739586599.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1803.0,2023-01-21 22:46:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.145,1.2095e-05,33.2726,4282893786.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1804.0,2023-01-21 22:47:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.34,1.21e-05,51.1731,1603560284.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1805.0,2023-01-21 22:48:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.71,1.2105e-05,51.7153,2320407420.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1806.0,2023-01-21 22:49:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.55,1.2105e-05,73.429,1662915050.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1807.0,2023-01-21 22:50:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.33,1.2105e-05,54.4688,663923302.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1808.0,2023-01-21 22:51:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.255,1.2105e-05,25.3978,535789123.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1809.0,2023-01-21 22:52:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.235,1.2105e-05,28.9677,668032339.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1810.0,2023-01-21 22:53:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.24,1.2105e-05,44.9632,688976034.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1811.0,2023-01-21 22:54:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.545,1.2105e-05,47.7097,1278347583.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1812.0,2023-01-21 22:55:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.79,1.2105e-05,29.6848,559210142.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1813.0,2023-01-21 22:56:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.645,1.2105e-05,37.6898,562547396.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1814.0,2023-01-21 22:57:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1650.49,1.2105e-05,28.1932,519083942.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1815.0,2023-01-21 22:58:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1649.33,1.21e-05,149.2585,1250728041.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1816.0,2023-01-21 22:59:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1637.235,1.2045e-05,4434.6526,31146756178.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1817.0,2023-01-21 23:00:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1633.905,1.2005e-05,2222.3016,28747353897.0,2.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1818.0,2023-01-21 23:01:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1640.625,1.203e-05,602.9257,18117665013.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1819.0,2023-01-21 23:02:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1641.95,1.205e-05,701.4957,2260601354.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1820.0,2023-01-21 23:03:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1640.165,1.2055e-05,618.1863,2556059006.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1821.0,2023-01-21 23:04:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1640.845,1.207e-05,512.6661,3620562088.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1822.0,2023-01-21 23:05:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1639.79,1.207e-05,557.6836,4176089157.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1823.0,2023-01-21 23:06:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.13,1.2065e-05,475.5946,9777671995.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1824.0,2023-01-21 23:07:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1637.215,1.206e-05,399.1358,4232301499.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1825.0,2023-01-21 23:08:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.88,1.207e-05,282.8634,6446370542.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1826.0,2023-01-21 23:09:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1639.63,1.207e-05,257.9931,1939538219.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1827.0,2023-01-21 23:10:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.695,1.206e-05,228.5577,1174031342.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1828.0,2023-01-21 23:11:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.9,1.2055e-05,140.9562,1011189153.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1829.0,2023-01-21 23:12:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.335,1.2055e-05,366.9536,206157998.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1830.0,2023-01-21 23:13:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.415,1.2055e-05,270.2157,851471665.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1831.0,2023-01-21 23:14:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1639.665,1.206e-05,261.5021,4166358112.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1832.0,2023-01-21 23:15:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1639.3049999999998,1.205e-05,525.0718,5004503745.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1833.0,2023-01-21 23:16:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1638.21,1.2045e-05,127.9395,2585304489.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1834.0,2023-01-21 23:17:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1637.545,1.204e-05,355.7453,2477600727.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1835.0,2023-01-21 23:18:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1635.695,1.2025e-05,655.883,4217654122.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1836.0,2023-01-21 23:19:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1636.845,1.2025e-05,220.4002,256268129.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1837.0,2023-01-21 23:20:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1633.705,1.197e-05,1203.2186,39539813800.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1838.0,2023-01-21 23:21:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1633.325,1.193e-05,584.6793,28595967379.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1839.0,2023-01-21 23:22:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.28,1.1895e-05,1851.2534,32770039040.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1840.0,2023-01-21 23:23:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.06,1.1885e-05,1882.0367,23720638388.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1841.0,2023-01-21 23:24:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.135,1.1905e-05,653.9846,10301292121.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1842.0,2023-01-21 23:25:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.005,1.1924999999999998e-05,2617.5707,5823829482.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1843.0,2023-01-21 23:26:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.58,1.194e-05,392.5302,4413852856.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1844.0,2023-01-21 23:27:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1627.855,1.1905e-05,613.4744,8316364671.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1845.0,2023-01-21 23:28:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.615,1.186e-05,1575.9028,10312466995.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1846.0,2023-01-21 23:29:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1627.375,1.19e-05,799.3759,8773716981.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1847.0,2023-01-21 23:30:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1627.29,1.1895e-05,291.8182,5112986077.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1848.0,2023-01-21 23:31:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.495,1.1915e-05,535.5726,5564474526.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1849.0,2023-01-21 23:32:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.87,1.1945e-05,478.6243,4663063530.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1850.0,2023-01-21 23:33:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1631.155,1.195e-05,485.8385,15451872721.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1851.0,2023-01-21 23:34:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.355,1.192e-05,310.4766,4517197786.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1852.0,2023-01-21 23:35:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.63,1.1895e-05,418.3845,19857933178.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1853.0,2023-01-21 23:36:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.745,1.1895e-05,204.1436,9957012895.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1854.0,2023-01-21 23:37:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.615,1.1915e-05,225.7167,3547615553.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1855.0,2023-01-21 23:38:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.695,1.193e-05,162.7783,957906974.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1856.0,2023-01-21 23:39:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.35,1.1915e-05,198.5243,2659712409.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1857.0,2023-01-21 23:40:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.605,1.19e-05,723.7073,3817862896.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1858.0,2023-01-21 23:41:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.06,1.1875e-05,281.539,6357920768.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1859.0,2023-01-21 23:42:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1627.175,1.186e-05,695.1294,3994392968.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1860.0,2023-01-21 23:43:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1625.26,1.186e-05,1251.3313,4616422027.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1861.0,2023-01-21 23:44:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.84,1.1825e-05,456.5672,23745588579.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1862.0,2023-01-21 23:45:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.88,1.182e-05,718.2908,11290094560.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1863.0,2023-01-21 23:46:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1626.33,1.1855e-05,790.6554,4188428511.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1864.0,2023-01-21 23:47:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.3049999999998,1.1845e-05,498.62,6787055733.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1865.0,2023-01-21 23:48:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1623.38,1.1845e-05,393.0382,5285469265.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1866.0,2023-01-21 23:49:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.795,1.1855e-05,297.0326,3735916850.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1867.0,2023-01-21 23:50:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.74,1.187e-05,459.3109,3326752845.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1868.0,2023-01-21 23:51:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1626.05,1.189e-05,397.4463,2462334681.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1869.0,2023-01-21 23:52:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1626.39,1.1895e-05,394.4393,3890382408.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1870.0,2023-01-21 23:53:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.52,1.188e-05,265.1626,5805476470.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1871.0,2023-01-21 23:54:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1623.575,1.186e-05,407.0789,2855669831.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1872.0,2023-01-21 23:55:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.985,1.1885e-05,201.3365,1609127774.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1873.0,2023-01-21 23:56:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1625.385,1.1895e-05,225.0005,1808447227.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1874.0,2023-01-21 23:57:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1623.9699999999998,1.1875e-05,622.7022,3639300000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1875.0,2023-01-21 23:58:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1625.795,1.188e-05,327.5537,3372780845.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1876.0,2023-01-21 23:59:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1626.075,1.187e-05,128.2376,1791986143.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1877.0,2023-01-22 00:00:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.62,1.1865e-05,529.4526,5595958758.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1878.0,2023-01-22 00:01:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1624.875,1.188e-05,470.6717,2935619650.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1879.0,2023-01-22 00:02:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1623.61,1.187e-05,327.1842,2861297559.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1880.0,2023-01-22 00:03:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1625.775,1.1895e-05,445.8649,8463184238.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1881.0,2023-01-22 00:04:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1627.46,1.1925e-05,414.7374,6394840713.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1882.0,2023-01-22 00:05:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.505,1.1945e-05,169.6276,7548120019.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1883.0,2023-01-22 00:06:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1628.545,1.195e-05,136.4301,4192912342.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1884.0,2023-01-22 00:07:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.39,1.195e-05,121.6252,2034099516.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1885.0,2023-01-22 00:08:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1629.73,1.196e-05,492.4764,3471622720.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1886.0,2023-01-22 00:09:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.215,1.196e-05,201.8657,3605369636.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1887.0,2023-01-22 00:10:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.71,1.1965e-05,314.2959,312343792.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1888.0,2023-01-22 00:11:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1631.185,1.1965e-05,209.7361,1387425922.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1889.0,2023-01-22 00:12:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1631.9499999999998,1.1975e-05,633.599,3436589005.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1890.0,2023-01-22 00:13:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1632.22,1.198e-05,157.1439,7364780381.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1891.0,2023-01-22 00:14:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1632.13,1.1995e-05,318.207,6884229781.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1892.0,2023-01-22 00:15:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1631.79,1.198e-05,379.851,4262062197.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1893.0,2023-01-22 00:16:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1632.17,1.199e-05,74.6701,3480041845.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1894.0,2023-01-22 00:17:59.999,1.0,long,0.3030505063973962,-33797853.5939543,1649.89,1.222e-05,1630.885,1.1965e-05,359.228,3409710915.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
