close_time,ATOMUSDT_mid
2023-01-04 16:56:59.999,10.2165
2023-01-04 16:57:59.999,10.2185
2023-01-04 16:58:59.999,10.2135
2023-01-04 16:59:59.999,10.213999999999999
2023-01-04 17:00:59.999,10.216
2023-01-04 17:01:59.999,10.220500000000001
2023-01-04 17:02:59.999,10.2165
2023-01-04 17:03:59.999,10.219999999999999
2023-01-04 17:04:59.999,10.2195
2023-01-04 17:05:59.999,10.216999999999999
2023-01-04 17:06:59.999,10.2165
2023-01-04 17:07:59.999,10.218499999999999
2023-01-04 17:08:59.999,10.2195
2023-01-04 17:09:59.999,10.2165
2023-01-04 17:10:59.999,10.21
2023-01-04 17:11:59.999,10.204
2023-01-04 17:12:59.999,10.206
2023-01-04 17:13:59.999,10.21
2023-01-04 17:14:59.999,10.2095
2023-01-04 17:15:59.999,10.209
2023-01-04 17:16:59.999,10.21
2023-01-04 17:17:59.999,10.207
2023-01-04 17:18:59.999,10.2085
2023-01-04 17:19:59.999,10.208
2023-01-04 17:20:59.999,10.2085
2023-01-04 17:21:59.999,10.346499999999999
2023-01-04 17:22:59.999,10.2685
2023-01-04 17:23:59.999,10.269
2023-01-04 17:24:59.999,10.2705
2023-01-04 17:25:59.999,10.273
2023-01-04 17:26:59.999,10.289000000000001
2023-01-04 17:27:59.999,10.2835
2023-01-04 17:28:59.999,10.283000000000001
2023-01-04 17:29:59.999,10.2775
2023-01-04 17:30:59.999,10.2815
2023-01-04 17:31:59.999,10.299
2023-01-04 17:32:59.999,10.3005
2023-01-04 17:33:59.999,10.316500000000001
2023-01-04 17:34:59.999,10.299
2023-01-04 17:35:59.999,10.2915
2023-01-04 17:36:59.999,10.2945
2023-01-04 17:37:59.999,10.298
2023-01-04 17:38:59.999,10.292
2023-01-04 17:39:59.999,10.2875
2023-01-04 17:40:59.999,10.285499999999999
2023-01-04 17:41:59.999,10.291
2023-01-04 17:42:59.999,10.294
2023-01-04 17:43:59.999,10.2985
2023-01-04 17:44:59.999,10.2985
2023-01-04 17:45:59.999,10.306000000000001
2023-01-04 17:46:59.999,10.303
2023-01-04 17:47:59.999,10.303
2023-01-04 17:48:59.999,10.3015
2023-01-04 17:49:59.999,10.303999999999998
2023-01-04 17:50:59.999,10.3045
2023-01-04 17:51:59.999,10.306000000000001
2023-01-04 17:52:59.999,10.302499999999998
2023-01-04 17:53:59.999,10.301
2023-01-04 17:54:59.999,10.2985
2023-01-04 17:55:59.999,10.292
2023-01-04 17:56:59.999,10.282
2023-01-04 17:57:59.999,10.282
2023-01-04 17:58:59.999,10.279
2023-01-04 17:59:59.999,10.268999999999998
2023-01-04 18:00:59.999,10.268999999999998
2023-01-04 18:01:59.999,10.254999999999999
2023-01-04 18:02:59.999,10.253499999999999
2023-01-04 18:03:59.999,10.2625
2023-01-04 18:04:59.999,10.2595
2023-01-04 18:05:59.999,10.258500000000002
2023-01-04 18:06:59.999,10.2655
2023-01-04 18:07:59.999,10.280000000000001
2023-01-04 18:08:59.999,10.2785
2023-01-04 18:09:59.999,10.271999999999998
2023-01-04 18:10:59.999,10.27
2023-01-04 18:11:59.999,10.265
2023-01-04 18:12:59.999,10.263
2023-01-04 18:13:59.999,10.2635
2023-01-04 18:14:59.999,10.2655
2023-01-04 18:15:59.999,10.277999999999999
2023-01-04 18:16:59.999,10.283999999999999
2023-01-04 18:17:59.999,10.2835
2023-01-04 18:18:59.999,10.281500000000001
2023-01-04 18:19:59.999,10.282499999999999
2023-01-04 18:20:59.999,10.279499999999999
2023-01-04 18:21:59.999,10.2785
2023-01-04 18:22:59.999,10.276
2023-01-04 18:23:59.999,10.278500000000001
2023-01-04 18:24:59.999,10.279499999999999
2023-01-04 18:25:59.999,10.28
2023-01-04 18:26:59.999,10.285499999999999
2023-01-04 18:27:59.999,10.281
2023-01-04 18:28:59.999,10.280000000000001
2023-01-04 18:29:59.999,10.280000000000001
2023-01-04 18:30:59.999,10.2775
2023-01-04 18:31:59.999,10.2715
2023-01-04 18:32:59.999,10.269
2023-01-04 18:33:59.999,10.2745
2023-01-04 18:34:59.999,10.2815
2023-01-04 18:35:59.999,10.2775
2023-01-04 18:36:59.999,10.279
2023-01-04 18:37:59.999,10.274000000000001
2023-01-04 18:38:59.999,10.277000000000001
2023-01-04 18:39:59.999,10.2875
2023-01-04 18:40:59.999,10.292
2023-01-04 18:41:59.999,10.286999999999999
2023-01-04 18:42:59.999,10.283999999999999
2023-01-04 18:43:59.999,10.278500000000001
2023-01-04 18:44:59.999,10.2805
2023-01-04 18:45:59.999,10.279499999999999
2023-01-04 18:46:59.999,10.274000000000001
2023-01-04 18:47:59.999,10.268999999999998
2023-01-04 18:48:59.999,10.274000000000001
2023-01-04 18:49:59.999,10.281500000000001
2023-01-04 18:50:59.999,10.280000000000001
2023-01-04 18:51:59.999,10.279
2023-01-04 18:52:59.999,10.275
2023-01-04 18:53:59.999,10.274000000000001
2023-01-04 18:54:59.999,10.269
2023-01-04 18:55:59.999,10.2655
2023-01-04 18:56:59.999,10.2605
2023-01-04 18:57:59.999,10.257000000000001
2023-01-04 18:58:59.999,10.2575
2023-01-04 18:59:59.999,10.262
2023-01-04 19:00:59.999,10.2625
2023-01-04 19:01:59.999,10.2615
2023-01-04 19:02:59.999,10.228
2023-01-04 19:03:59.999,10.222
2023-01-04 19:04:59.999,10.22
2023-01-04 19:05:59.999,10.236
2023-01-04 19:06:59.999,10.2385
2023-01-04 19:07:59.999,10.231
2023-01-04 19:08:59.999,10.2195
2023-01-04 19:09:59.999,10.211500000000001
2023-01-04 19:10:59.999,10.2005
2023-01-04 19:11:59.999,10.1915
2023-01-04 19:12:59.999,10.1905
2023-01-04 19:13:59.999,10.192
2023-01-04 19:14:59.999,10.189
2023-01-04 19:15:59.999,10.206
2023-01-04 19:16:59.999,10.222
2023-01-04 19:17:59.999,10.2205
2023-01-04 19:18:59.999,10.219000000000001
2023-01-04 19:19:59.999,10.223500000000001
2023-01-04 19:20:59.999,10.232
2023-01-04 19:21:59.999,10.228
2023-01-04 19:22:59.999,10.208
2023-01-04 19:23:59.999,10.190999999999999
2023-01-04 19:24:59.999,10.187
2023-01-04 19:25:59.999,10.175999999999998
2023-01-04 19:26:59.999,10.166
2023-01-04 19:27:59.999,10.156
2023-01-04 19:28:59.999,10.1475
2023-01-04 19:29:59.999,10.1285
2023-01-04 19:30:59.999,10.120000000000001
2023-01-04 19:31:59.999,10.124
2023-01-04 19:32:59.999,10.119
2023-01-04 19:33:59.999,10.1215
2023-01-04 19:34:59.999,10.141
2023-01-04 19:35:59.999,10.1575
2023-01-04 19:36:59.999,10.1695
2023-01-04 19:37:59.999,10.169
2023-01-04 19:38:59.999,10.158000000000001
2023-01-04 19:39:59.999,10.163
2023-01-04 19:40:59.999,10.157
2023-01-04 19:41:59.999,10.171
2023-01-04 19:42:59.999,10.178999999999998
2023-01-04 19:43:59.999,10.166
2023-01-04 19:44:59.999,10.158999999999999
2023-01-04 19:45:59.999,10.161999999999999
2023-01-04 19:46:59.999,10.1765
2023-01-04 19:47:59.999,10.1805
2023-01-04 19:48:59.999,10.1755
2023-01-04 19:49:59.999,10.1675
2023-01-04 19:50:59.999,10.160499999999999
2023-01-04 19:51:59.999,10.164
2023-01-04 19:52:59.999,10.166
2023-01-04 19:53:59.999,10.161
2023-01-04 19:54:59.999,10.161
2023-01-04 19:55:59.999,10.163
2023-01-04 19:56:59.999,10.1765
2023-01-04 19:57:59.999,10.1795
2023-01-04 19:58:59.999,10.1805
2023-01-04 19:59:59.999,10.180499999999999
2023-01-04 20:00:59.999,10.178
2023-01-04 20:01:59.999,10.1785
2023-01-04 20:02:59.999,10.1705
2023-01-04 20:03:59.999,10.1645
2023-01-04 20:04:59.999,10.168
2023-01-04 20:05:59.999,10.168
2023-01-04 20:06:59.999,10.163499999999999
2023-01-04 20:07:59.999,10.155
2023-01-04 20:08:59.999,10.1525
2023-01-04 20:09:59.999,10.1555
2023-01-04 20:10:59.999,10.156500000000001
2023-01-04 20:11:59.999,10.157
2023-01-04 20:12:59.999,10.155999999999999
2023-01-04 20:13:59.999,10.134
2023-01-04 20:14:59.999,10.128
2023-01-04 20:15:59.999,10.127
2023-01-04 20:16:59.999,10.125
2023-01-04 20:17:59.999,10.122499999999999
2023-01-04 20:18:59.999,10.1325
2023-01-04 20:19:59.999,10.130500000000001
2023-01-04 20:20:59.999,10.129000000000001
2023-01-04 20:21:59.999,10.128
2023-01-04 20:22:59.999,10.125
2023-01-04 20:23:59.999,10.1235
2023-01-04 20:24:59.999,10.123999999999999
2023-01-04 20:25:59.999,10.1265
2023-01-04 20:26:59.999,10.126
2023-01-04 20:27:59.999,10.120999999999999
2023-01-04 20:28:59.999,10.1235
2023-01-04 20:29:59.999,10.126999999999999
2023-01-04 20:30:59.999,10.1235
2023-01-04 20:31:59.999,10.1235
2023-01-04 20:32:59.999,10.1235
2023-01-04 20:33:59.999,10.1135
2023-01-04 20:34:59.999,10.107
2023-01-04 20:35:59.999,10.097
2023-01-04 20:36:59.999,10.0855
2023-01-04 20:37:59.999,10.0845
2023-01-04 20:38:59.999,10.087
2023-01-04 20:39:59.999,10.088000000000001
2023-01-04 20:40:59.999,10.084
2023-01-04 20:41:59.999,10.082
2023-01-04 20:42:59.999,10.0845
2023-01-04 20:43:59.999,10.0775
2023-01-04 20:44:59.999,10.063
2023-01-04 20:45:59.999,10.0735
2023-01-04 20:46:59.999,10.065999999999999
2023-01-04 20:47:59.999,10.0705
2023-01-04 20:48:59.999,10.079
2023-01-04 20:49:59.999,10.092
2023-01-04 20:50:59.999,10.099
2023-01-04 20:51:59.999,10.099499999999999
2023-01-04 20:52:59.999,10.0985
2023-01-04 20:53:59.999,10.0995
2023-01-04 20:54:59.999,10.0915
2023-01-04 20:55:59.999,10.088000000000001
2023-01-04 20:56:59.999,10.078
2023-01-04 20:57:59.999,10.076
2023-01-04 20:58:59.999,10.082
2023-01-04 20:59:59.999,10.0895
2023-01-04 21:00:59.999,10.0825
2023-01-04 21:01:59.999,10.0845
2023-01-04 21:02:59.999,10.094999999999999
2023-01-04 21:03:59.999,10.097000000000001
2023-01-04 21:04:59.999,10.107
2023-01-04 21:05:59.999,10.1035
2023-01-04 21:06:59.999,10.101500000000001
2023-01-04 21:07:59.999,10.104500000000002
2023-01-04 21:08:59.999,10.096
2023-01-04 21:09:59.999,10.091999999999999
2023-01-04 21:10:59.999,10.091
2023-01-04 21:11:59.999,10.1
2023-01-04 21:12:59.999,10.1005
2023-01-04 21:13:59.999,10.102
2023-01-04 21:14:59.999,10.103
2023-01-04 21:15:59.999,10.1025
2023-01-04 21:16:59.999,10.103
2023-01-04 21:17:59.999,10.104
2023-01-04 21:18:59.999,10.106
2023-01-04 21:19:59.999,10.1055
2023-01-04 21:20:59.999,10.109
2023-01-04 21:21:59.999,10.119
2023-01-04 21:22:59.999,10.1225
2023-01-04 21:23:59.999,10.1205
2023-01-04 21:24:59.999,10.1265
2023-01-04 21:25:59.999,10.126999999999999
2023-01-04 21:26:59.999,10.131
2023-01-04 21:27:59.999,10.129000000000001
2023-01-04 21:28:59.999,10.134
2023-01-04 21:29:59.999,10.139
2023-01-04 21:30:59.999,10.128499999999999
2023-01-04 21:31:59.999,10.129999999999999
2023-01-04 21:32:59.999,10.1285
2023-01-04 21:33:59.999,10.1295
2023-01-04 21:34:59.999,10.131
2023-01-04 21:35:59.999,10.131
2023-01-04 21:36:59.999,10.127500000000001
2023-01-04 21:37:59.999,10.123000000000001
2023-01-04 21:38:59.999,10.121
2023-01-04 21:39:59.999,10.122499999999999
2023-01-04 21:40:59.999,10.1235
2023-01-04 21:41:59.999,10.122
2023-01-04 21:42:59.999,10.1215
2023-01-04 21:43:59.999,10.120000000000001
2023-01-04 21:44:59.999,10.1205
2023-01-04 21:45:59.999,10.1235
2023-01-04 21:46:59.999,10.125
2023-01-04 21:47:59.999,10.1265
2023-01-04 21:48:59.999,10.129000000000001
2023-01-04 21:49:59.999,10.128499999999999
2023-01-04 21:50:59.999,10.129
2023-01-04 21:51:59.999,10.133500000000002
2023-01-04 21:52:59.999,10.128499999999999
2023-01-04 21:53:59.999,10.1265
2023-01-04 21:54:59.999,10.128
2023-01-04 21:55:59.999,10.130500000000001
2023-01-04 21:56:59.999,10.1325
2023-01-04 21:57:59.999,10.133
2023-01-04 21:58:59.999,10.136
2023-01-04 21:59:59.999,10.145499999999998
2023-01-04 22:00:59.999,10.146
2023-01-04 22:01:59.999,10.1435
2023-01-04 22:02:59.999,10.1425
2023-01-04 22:03:59.999,10.146
2023-01-04 22:04:59.999,10.1505
2023-01-04 22:05:59.999,10.149999999999999
2023-01-04 22:06:59.999,10.147
2023-01-04 22:07:59.999,10.148
2023-01-04 22:08:59.999,10.149000000000001
2023-01-04 22:09:59.999,10.148
2023-01-04 22:10:59.999,10.151
2023-01-04 22:11:59.999,10.155000000000001
2023-01-04 22:12:59.999,10.189
2023-01-04 22:13:59.999,10.211
2023-01-04 22:14:59.999,10.1975
2023-01-04 22:15:59.999,10.1965
2023-01-04 22:16:59.999,10.1905
2023-01-04 22:17:59.999,10.192499999999999
2023-01-04 22:18:59.999,10.201
2023-01-04 22:19:59.999,10.2
2023-01-04 22:20:59.999,10.193
2023-01-04 22:21:59.999,10.195
2023-01-04 22:22:59.999,10.21
2023-01-04 22:23:59.999,10.2175
2023-01-04 22:24:59.999,10.218499999999999
2023-01-04 22:25:59.999,10.218499999999999
2023-01-04 22:26:59.999,10.215499999999999
2023-01-04 22:27:59.999,10.216000000000001
2023-01-04 22:28:59.999,10.219
2023-01-04 22:29:59.999,10.2275
2023-01-04 22:30:59.999,10.225999999999999
2023-01-04 22:31:59.999,10.216000000000001
2023-01-04 22:32:59.999,10.212499999999999
2023-01-04 22:33:59.999,10.212499999999999
2023-01-04 22:34:59.999,10.213000000000001
2023-01-04 22:35:59.999,10.212
2023-01-04 22:36:59.999,10.212
2023-01-04 22:37:59.999,10.213999999999999
2023-01-04 22:38:59.999,10.213999999999999
2023-01-04 22:39:59.999,10.213000000000001
2023-01-04 22:40:59.999,10.2165
2023-01-04 22:41:59.999,10.2195
2023-01-04 22:42:59.999,10.220500000000001
2023-01-04 22:43:59.999,10.223500000000001
2023-01-04 22:44:59.999,10.221
2023-01-04 22:45:59.999,10.218
2023-01-04 22:46:59.999,10.216999999999999
2023-01-04 22:47:59.999,10.2165
2023-01-04 22:48:59.999,10.2145
2023-01-04 22:49:59.999,10.211500000000001
2023-01-04 22:50:59.999,10.210999999999999
2023-01-04 22:51:59.999,10.2145
2023-01-04 22:52:59.999,10.215499999999999
2023-01-04 22:53:59.999,10.216999999999999
2023-01-04 22:54:59.999,10.2105
2023-01-04 22:55:59.999,10.21
2023-01-04 22:56:59.999,10.208
2023-01-04 22:57:59.999,10.206
2023-01-04 22:58:59.999,10.2045
2023-01-04 22:59:59.999,10.2025
2023-01-04 23:00:59.999,10.202
2023-01-04 23:01:59.999,10.205
2023-01-04 23:02:59.999,10.208
2023-01-04 23:03:59.999,10.2095
2023-01-04 23:04:59.999,10.209
2023-01-04 23:05:59.999,10.2035
2023-01-04 23:06:59.999,10.2035
2023-01-04 23:07:59.999,10.2045
2023-01-04 23:08:59.999,10.2075
2023-01-04 23:09:59.999,10.207
2023-01-04 23:10:59.999,10.217500000000001
2023-01-04 23:11:59.999,10.222000000000001
2023-01-04 23:12:59.999,10.224
2023-01-04 23:13:59.999,10.2255
2023-01-04 23:14:59.999,10.2315
2023-01-04 23:15:59.999,10.232
2023-01-04 23:16:59.999,10.227
2023-01-04 23:17:59.999,10.227
2023-01-04 23:18:59.999,10.228
2023-01-04 23:19:59.999,10.227
2023-01-04 23:20:59.999,10.2275
2023-01-04 23:21:59.999,10.218499999999999
2023-01-04 23:22:59.999,10.216000000000001
2023-01-04 23:23:59.999,10.216999999999999
2023-01-04 23:24:59.999,10.218499999999999
2023-01-04 23:25:59.999,10.220500000000001
2023-01-04 23:26:59.999,10.216000000000001
2023-01-04 23:27:59.999,10.213999999999999
2023-01-04 23:28:59.999,10.210999999999999
2023-01-04 23:29:59.999,10.212499999999999
2023-01-04 23:30:59.999,10.2195
2023-01-04 23:31:59.999,10.219999999999999
2023-01-04 23:32:59.999,10.218499999999999
2023-01-04 23:33:59.999,10.2225
2023-01-04 23:34:59.999,10.218
2023-01-04 23:35:59.999,10.217
2023-01-04 23:36:59.999,10.2165
2023-01-04 23:37:59.999,10.215499999999999
2023-01-04 23:38:59.999,10.2155
2023-01-04 23:39:59.999,10.2155
2023-01-04 23:40:59.999,10.2135
2023-01-04 23:41:59.999,10.21
2023-01-04 23:42:59.999,10.2075
2023-01-04 23:43:59.999,10.2085
2023-01-04 23:44:59.999,10.2035
2023-01-04 23:45:59.999,10.2
2023-01-04 23:46:59.999,10.1965
2023-01-04 23:47:59.999,10.195
2023-01-04 23:48:59.999,10.194500000000001
2023-01-04 23:49:59.999,10.193
2023-01-04 23:50:59.999,10.190000000000001
2023-01-04 23:51:59.999,10.195
2023-01-04 23:52:59.999,10.196000000000002
2023-01-04 23:53:59.999,10.196
2023-01-04 23:54:59.999,10.2
2023-01-04 23:55:59.999,10.201
2023-01-04 23:56:59.999,10.197
2023-01-04 23:57:59.999,10.1995
2023-01-04 23:58:59.999,10.1995
2023-01-04 23:59:59.999,10.196000000000002
2023-01-05 00:00:59.999,10.1955
2023-01-05 00:01:59.999,10.2005
2023-01-05 00:02:59.999,10.197500000000002
2023-01-05 00:03:59.999,10.198
2023-01-05 00:04:59.999,10.189
2023-01-05 00:05:59.999,10.1875
2023-01-05 00:06:59.999,10.185500000000001
2023-01-05 00:07:59.999,10.186
2023-01-05 00:08:59.999,10.187000000000001
2023-01-05 00:09:59.999,10.184
2023-01-05 00:10:59.999,10.178999999999998
2023-01-05 00:11:59.999,10.183499999999999
2023-01-05 00:12:59.999,10.184999999999999
2023-01-05 00:13:59.999,10.189499999999999
2023-01-05 00:14:59.999,10.196000000000002
2023-01-05 00:15:59.999,10.203
2023-01-05 00:16:59.999,10.211500000000001
2023-01-05 00:17:59.999,10.2225
2023-01-05 00:18:59.999,10.224499999999999
2023-01-05 00:19:59.999,10.222000000000001
2023-01-05 00:20:59.999,10.227
2023-01-05 00:21:59.999,10.2305
2023-01-05 00:22:59.999,10.225999999999999
2023-01-05 00:23:59.999,10.219999999999999
2023-01-05 00:24:59.999,10.211500000000001
2023-01-05 00:25:59.999,10.2125
2023-01-05 00:26:59.999,10.2135
2023-01-05 00:27:59.999,10.214500000000001
2023-01-05 00:28:59.999,10.213999999999999
2023-01-05 00:29:59.999,10.215499999999999
2023-01-05 00:30:59.999,10.2175
2023-01-05 00:31:59.999,10.218
2023-01-05 00:32:59.999,10.218499999999999
2023-01-05 00:33:59.999,10.21
2023-01-05 00:34:59.999,10.202
2023-01-05 00:35:59.999,10.190999999999999
2023-01-05 00:36:59.999,10.185500000000001
2023-01-05 00:37:59.999,10.183
2023-01-05 00:38:59.999,10.182500000000001
2023-01-05 00:39:59.999,10.184
2023-01-05 00:40:59.999,10.186
2023-01-05 00:41:59.999,10.184999999999999
2023-01-05 00:42:59.999,10.1755
2023-01-05 00:43:59.999,10.1685
2023-01-05 00:44:59.999,10.165
2023-01-05 00:45:59.999,10.1675
2023-01-05 00:46:59.999,10.1695
2023-01-05 00:47:59.999,10.1585
2023-01-05 00:48:59.999,10.151
2023-01-05 00:49:59.999,10.1445
2023-01-05 00:50:59.999,10.1365
2023-01-05 00:51:59.999,10.1375
2023-01-05 00:52:59.999,10.1415
2023-01-05 00:53:59.999,10.1425
2023-01-05 00:54:59.999,10.139
2023-01-05 00:55:59.999,10.134
2023-01-05 00:56:59.999,10.131
2023-01-05 00:57:59.999,10.131
2023-01-05 00:58:59.999,10.132000000000001
2023-01-05 00:59:59.999,10.128
2023-01-05 01:00:59.999,10.126999999999999
2023-01-05 01:01:59.999,10.1375
2023-01-05 01:02:59.999,10.141
2023-01-05 01:03:59.999,10.143
2023-01-05 01:04:59.999,10.144
2023-01-05 01:05:59.999,10.143
2023-01-05 01:06:59.999,10.136
2023-01-05 01:07:59.999,10.129999999999999
2023-01-05 01:08:59.999,10.124500000000001
2023-01-05 01:09:59.999,10.111
2023-01-05 01:10:59.999,10.11
2023-01-05 01:11:59.999,10.1095
2023-01-05 01:12:59.999,10.1075
2023-01-05 01:13:59.999,10.114
2023-01-05 01:14:59.999,10.1135
2023-01-05 01:15:59.999,10.117
2023-01-05 01:16:59.999,10.120000000000001
2023-01-05 01:17:59.999,10.126000000000001
2023-01-05 01:18:59.999,10.131499999999999
2023-01-05 01:19:59.999,10.1335
2023-01-05 01:20:59.999,10.139
2023-01-05 01:21:59.999,10.145
2023-01-05 01:22:59.999,10.149999999999999
2023-01-05 01:23:59.999,10.1435
2023-01-05 01:24:59.999,10.1435
2023-01-05 01:25:59.999,10.1495
2023-01-05 01:26:59.999,10.150500000000001
2023-01-05 01:27:59.999,10.156
2023-01-05 01:28:59.999,10.156500000000001
2023-01-05 01:29:59.999,10.153
2023-01-05 01:30:59.999,10.148
2023-01-05 01:31:59.999,10.166
2023-01-05 01:32:59.999,10.1875
2023-01-05 01:33:59.999,10.187999999999999
2023-01-05 01:34:59.999,10.189
2023-01-05 01:35:59.999,10.184999999999999
2023-01-05 01:36:59.999,10.1845
2023-01-05 01:37:59.999,10.182
2023-01-05 01:38:59.999,10.17
2023-01-05 01:39:59.999,10.167
2023-01-05 01:40:59.999,10.173
2023-01-05 01:41:59.999,10.1845
2023-01-05 01:42:59.999,10.190000000000001
2023-01-05 01:43:59.999,10.190000000000001
2023-01-05 01:44:59.999,10.192
2023-01-05 01:45:59.999,10.202
2023-01-05 01:46:59.999,10.199
2023-01-05 01:47:59.999,10.2005
2023-01-05 01:48:59.999,10.2065
2023-01-05 01:49:59.999,10.199
2023-01-05 01:50:59.999,10.2
2023-01-05 01:51:59.999,10.207
2023-01-05 01:52:59.999,10.187999999999999
2023-01-05 01:53:59.999,10.175
2023-01-05 01:54:59.999,10.1685
2023-01-05 01:55:59.999,10.1625
2023-01-05 01:56:59.999,10.1615
2023-01-05 01:57:59.999,10.1665
2023-01-05 01:58:59.999,10.168
2023-01-05 01:59:59.999,10.1615
2023-01-05 02:00:59.999,10.1575
2023-01-05 02:01:59.999,10.1645
2023-01-05 02:02:59.999,10.158999999999999
2023-01-05 02:03:59.999,10.1525
2023-01-05 02:04:59.999,10.1445
2023-01-05 02:05:59.999,10.1335
2023-01-05 02:06:59.999,10.1335
2023-01-05 02:07:59.999,10.1345
2023-01-05 02:08:59.999,10.1455
2023-01-05 02:09:59.999,10.1495
2023-01-05 02:10:59.999,10.1445
2023-01-05 02:11:59.999,10.1445
2023-01-05 02:12:59.999,10.14
2023-01-05 02:13:59.999,10.1365
2023-01-05 02:14:59.999,10.131499999999999
2023-01-05 02:15:59.999,10.127500000000001
2023-01-05 02:16:59.999,10.137
2023-01-05 02:17:59.999,10.1425
2023-01-05 02:18:59.999,10.15
2023-01-05 02:19:59.999,10.158999999999999
2023-01-05 02:20:59.999,10.157
2023-01-05 02:21:59.999,10.158000000000001
2023-01-05 02:22:59.999,10.154
2023-01-05 02:23:59.999,10.15
2023-01-05 02:24:59.999,10.1525
2023-01-05 02:25:59.999,10.154
2023-01-05 02:26:59.999,10.153500000000001
2023-01-05 02:27:59.999,10.157499999999999
2023-01-05 02:28:59.999,10.1685
2023-01-05 02:29:59.999,10.161000000000001
2023-01-05 02:30:59.999,10.15
2023-01-05 02:31:59.999,10.158999999999999
2023-01-05 02:32:59.999,10.168
2023-01-05 02:33:59.999,10.1685
2023-01-05 02:34:59.999,10.1665
2023-01-05 02:35:59.999,10.167
2023-01-05 02:36:59.999,10.172
2023-01-05 02:37:59.999,10.17
2023-01-05 02:38:59.999,10.17
2023-01-05 02:39:59.999,10.1695
2023-01-05 02:40:59.999,10.17
2023-01-05 02:41:59.999,10.1705
2023-01-05 02:42:59.999,10.1735
2023-01-05 02:43:59.999,10.1765
2023-01-05 02:44:59.999,10.175
2023-01-05 02:45:59.999,10.1755
2023-01-05 02:46:59.999,10.1745
2023-01-05 02:47:59.999,10.1695
2023-01-05 02:48:59.999,10.1695
2023-01-05 02:49:59.999,10.1735
2023-01-05 02:50:59.999,10.178
2023-01-05 02:51:59.999,10.1755
2023-01-05 02:52:59.999,10.179
2023-01-05 02:53:59.999,10.1785
2023-01-05 02:54:59.999,10.179
2023-01-05 02:55:59.999,10.180499999999999
2023-01-05 02:56:59.999,10.1705
2023-01-05 02:57:59.999,10.162500000000001
2023-01-05 02:58:59.999,10.161
2023-01-05 02:59:59.999,10.1585
2023-01-05 03:00:59.999,10.1585
2023-01-05 03:01:59.999,10.164
2023-01-05 03:02:59.999,10.16
2023-01-05 03:03:59.999,10.154499999999999
2023-01-05 03:04:59.999,10.1525
2023-01-05 03:05:59.999,10.1535
2023-01-05 03:06:59.999,10.16
2023-01-05 03:07:59.999,10.1645
2023-01-05 03:08:59.999,10.154499999999999
2023-01-05 03:09:59.999,10.1485
2023-01-05 03:10:59.999,10.145
2023-01-05 03:11:59.999,10.143
2023-01-05 03:12:59.999,10.14
2023-01-05 03:13:59.999,10.137
2023-01-05 03:14:59.999,10.146
2023-01-05 03:15:59.999,10.151
2023-01-05 03:16:59.999,10.155999999999999
2023-01-05 03:17:59.999,10.1525
2023-01-05 03:18:59.999,10.1415
2023-01-05 03:19:59.999,10.144
2023-01-05 03:20:59.999,10.146999999999998
2023-01-05 03:21:59.999,10.1475
2023-01-05 03:22:59.999,10.1425
2023-01-05 03:23:59.999,10.143
2023-01-05 03:24:59.999,10.1445
2023-01-05 03:25:59.999,10.144
2023-01-05 03:26:59.999,10.143
2023-01-05 03:27:59.999,10.150500000000001
2023-01-05 03:28:59.999,10.158000000000001
2023-01-05 03:29:59.999,10.155
2023-01-05 03:30:59.999,10.158
2023-01-05 03:31:59.999,10.1615
2023-01-05 03:32:59.999,10.1555
2023-01-05 03:33:59.999,10.148
2023-01-05 03:34:59.999,10.143
2023-01-05 03:35:59.999,10.1385
2023-01-05 03:36:59.999,10.136
2023-01-05 03:37:59.999,10.1415
2023-01-05 03:38:59.999,10.146999999999998
2023-01-05 03:39:59.999,10.145499999999998
2023-01-05 03:40:59.999,10.1465
2023-01-05 03:41:59.999,10.145
2023-01-05 03:42:59.999,10.141
2023-01-05 03:43:59.999,10.132
2023-01-05 03:44:59.999,10.125499999999999
2023-01-05 03:45:59.999,10.1215
2023-01-05 03:46:59.999,10.126000000000001
2023-01-05 03:47:59.999,10.1305
2023-01-05 03:48:59.999,10.135
2023-01-05 03:49:59.999,10.126999999999999
2023-01-05 03:50:59.999,10.1255
2023-01-05 03:51:59.999,10.123999999999999
2023-01-05 03:52:59.999,10.129
2023-01-05 03:53:59.999,10.1345
2023-01-05 03:54:59.999,10.139
2023-01-05 03:55:59.999,10.1425
2023-01-05 03:56:59.999,10.1475
2023-01-05 03:57:59.999,10.147
2023-01-05 03:58:59.999,10.1465
2023-01-05 03:59:59.999,10.150500000000001
2023-01-05 04:00:59.999,10.150500000000001
2023-01-05 04:01:59.999,10.151499999999999
2023-01-05 04:02:59.999,10.150500000000001
2023-01-05 04:03:59.999,10.154
2023-01-05 04:04:59.999,10.155999999999999
2023-01-05 04:05:59.999,10.157499999999999
2023-01-05 04:06:59.999,10.153500000000001
2023-01-05 04:07:59.999,10.144
2023-01-05 04:08:59.999,10.153500000000001
2023-01-05 04:09:59.999,10.160499999999999
2023-01-05 04:10:59.999,10.157
2023-01-05 04:11:59.999,10.1555
2023-01-05 04:12:59.999,10.1665
2023-01-05 04:13:59.999,10.178
2023-01-05 04:14:59.999,10.189499999999999
2023-01-05 04:15:59.999,10.1905
2023-01-05 04:16:59.999,10.1935
