index,close_time,transaction_id,positions,XRPUSDT_units,TRXUSDT_units,entry_XRPUSDT_price,entry_TRXUSDT_price,historical_XRPUSDT_mid,historical_TRXUSDT_mid,historical_XRPUSDT_vol,historical_TRXUSDT_vol,signal,portfolio_value,XRPUSDT_raw_pnl,TRXUSDT_raw_pnl,XRPUSDT_cost,TRXUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1969.0,2023-01-22 01:47:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40315,0.061595,254200.0,153144.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1970.0,2023-01-22 01:48:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4036,0.0616349999999999,158071.0,92766.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1971.0,2023-01-22 01:49:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40385,0.061635,81153.0,22185.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1972.0,2023-01-22 01:50:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40385,0.061655,66526.0,102611.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1973.0,2023-01-22 01:51:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40395,0.06168,140595.0,44990.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1974.0,2023-01-22 01:52:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40405,0.061685,32562.0,38478.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1975.0,2023-01-22 01:53:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40425,0.061715,42414.0,109843.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1976.0,2023-01-22 01:54:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40425,0.061695,74690.0,172335.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1977.0,2023-01-22 01:55:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40395,0.06167,42655.0,38723.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1978.0,2023-01-22 01:56:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4042,0.06168,15697.0,59571.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1979.0,2023-01-22 01:57:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4045999999999999,0.061715,76815.0,50789.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1980.0,2023-01-22 01:58:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4047,0.06173,39666.0,54214.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1981.0,2023-01-22 01:59:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4045499999999999,0.061735,88965.0,57036.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1982.0,2023-01-22 02:00:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40435,0.06173,96724.0,31179.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1983.0,2023-01-22 02:01:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40465,0.061745,18929.0,188456.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1984.0,2023-01-22 02:02:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4045499999999999,0.061715,105607.0,70790.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1985.0,2023-01-22 02:03:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40435,0.061695,12245.0,4089.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1986.0,2023-01-22 02:04:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4044,0.0616899999999999,14961.0,95995.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1987.0,2023-01-22 02:05:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4044999999999999,0.0617,60390.0,277437.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1988.0,2023-01-22 02:06:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40455,0.0617049999999999,34390.0,72018.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1989.0,2023-01-22 02:07:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4046,0.06171,68427.0,114529.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1990.0,2023-01-22 02:08:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40435,0.061695,30203.0,59958.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1991.0,2023-01-22 02:09:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40395,0.06168,43879.0,20920.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1992.0,2023-01-22 02:10:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40405,0.061655,82356.0,120252.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1993.0,2023-01-22 02:11:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40415,0.061655,265177.0,5285.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1994.0,2023-01-22 02:12:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40405,0.061655,198109.0,43401.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1995.0,2023-01-22 02:13:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40375,0.061645,256880.0,80021.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1996.0,2023-01-22 02:14:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40335,0.0616349999999999,426827.0,6010.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1997.0,2023-01-22 02:15:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4031,0.0616349999999999,627093.0,17058.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1998.0,2023-01-22 02:16:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4028,0.0616,208247.0,204345.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
1999.0,2023-01-22 02:17:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40245,0.061575,563078.0,28368.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2000.0,2023-01-22 02:18:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4024,0.061605,451873.0,62600.1,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2001.0,2023-01-22 02:19:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4024,0.06164,321340.0,78570.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2002.0,2023-01-22 02:20:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40225,0.06164,230441.0,63161.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2003.0,2023-01-22 02:21:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40245,0.061675,153781.0,236027.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2004.0,2023-01-22 02:22:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4022,0.06167,757858.0,236350.4,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2005.0,2023-01-22 02:23:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40175,0.061625,340694.0,281988.7,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2006.0,2023-01-22 02:24:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4017,0.06159,413459.0,19841.8,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2007.0,2023-01-22 02:25:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4019,0.061605,533806.0,177331.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2008.0,2023-01-22 02:26:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4018,0.06164,544737.0,32718.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2009.0,2023-01-22 02:27:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4018,0.06166,443506.0,122033.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2010.0,2023-01-22 02:28:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4015499999999999,0.06164,466157.0,30253.2,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2011.0,2023-01-22 02:29:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40095,0.061625,1922445.0,27353.3,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2012.0,2023-01-22 02:30:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.40085,0.061625,1341901.0,146111.9,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
2013.0,2023-01-22 02:31:59.999,1.0,short,-1210.8003390240951,6569.786855466671,0.41295,0.062215,0.4007,0.061645,1341206.0,54081.6,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0
