index,close_time,transaction_id,positions,LINKUSDT_units,ATOMUSDT_units,entry_LINKUSDT_price,entry_ATOMUSDT_price,historical_LINKUSDT_mid,historical_ATOMUSDT_mid,historical_LINKUSDT_vol,historical_ATOMUSDT_vol,signal,portfolio_value,LINKUSDT_raw_pnl,ATOMUSDT_raw_pnl,LINKUSDT_cost,ATOMUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1720.0,2023-01-21 21:18:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.021,13.3755,1825.59,851.41,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1721.0,2023-01-21 21:19:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.0205,13.3695,368.61,338.77,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1722.0,2023-01-21 21:20:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.024,13.3635,2019.2,429.58,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1723.0,2023-01-21 21:21:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.019,13.3485,3756.79,241.04,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1724.0,2023-01-21 21:22:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.0175,13.346,1179.98,1041.68,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1725.0,2023-01-21 21:23:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.0175,13.346,1922.1,531.82,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1726.0,2023-01-21 21:24:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.016,13.346,589.27,159.67,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1727.0,2023-01-21 21:25:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.0135000000000005,13.346,343.44,300.42,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1728.0,2023-01-21 21:26:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.014,13.353,1736.24,840.7,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1729.0,2023-01-21 21:27:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.0205,13.359,2004.04,499.73,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1730.0,2023-01-21 21:28:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.022,13.359,1317.19,1352.69,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1731.0,2023-01-21 21:29:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.031000000000001,13.373,10706.18,2364.46,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1732.0,2023-01-21 21:30:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.034,13.3735,1298.47,752.81,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1733.0,2023-01-21 21:31:59.999,4.0,long,71.52564194263644,-25.978768040243054,6.9905,13.4405,7.047000000000001,13.3855,16857.41,563.95,0.0,10015.50001044135,0.0,0.0,0.0,0.0,0,0,0,0.0,0.001550001044134941
1734.0,2023-01-21 21:32:59.999,4.0,,0.0,0.0,,,7.055,13.3955,2307.14,908.6,4.0,10020.431569096945,4.613403905300035,1.1690445618109355,-0.50230670195265,-0.3485831095639813,50,1,0,0.0004923926564279757,0.002043156909694588
1735.0,2023-01-21 21:33:59.999,4.0,,0.0,0.0,,,7.0545,13.3935,3198.0,865.9,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1736.0,2023-01-21 21:34:59.999,4.0,,0.0,0.0,,,7.0415,13.399,4879.24,2260.41,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1737.0,2023-01-21 21:35:59.999,4.0,,0.0,0.0,,,7.048,13.3945,175.73,468.18,3.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1738.0,2023-01-21 21:36:59.999,4.0,,0.0,0.0,,,7.055,13.394,1373.46,642.4,4.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1739.0,2023-01-21 21:37:59.999,4.0,,0.0,0.0,,,7.0725,13.3955,10891.84,1366.53,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1740.0,2023-01-21 21:38:59.999,4.0,,0.0,0.0,,,7.089,13.4035,35147.22,513.66,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1741.0,2023-01-21 21:39:59.999,4.0,,0.0,0.0,,,7.0755,13.398,3253.81,52.48,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1742.0,2023-01-21 21:40:59.999,4.0,,0.0,0.0,,,7.0760000000000005,13.394,1509.88,147.39,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1743.0,2023-01-21 21:41:59.999,4.0,,0.0,0.0,,,7.069,13.3935,5148.47,874.36,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1744.0,2023-01-21 21:42:59.999,4.0,,0.0,0.0,,,7.0785,13.4005,7132.84,1095.68,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1745.0,2023-01-21 21:43:59.999,4.0,,0.0,0.0,,,7.072,13.398,4044.52,11.59,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1746.0,2023-01-21 21:44:59.999,4.0,,0.0,0.0,,,7.068,13.3985,936.39,5.25,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1747.0,2023-01-21 21:45:59.999,4.0,,0.0,0.0,,,7.07,13.409,753.73,263.05,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1748.0,2023-01-21 21:46:59.999,4.0,,0.0,0.0,,,7.071,13.415500000000002,3101.16,189.23,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1749.0,2023-01-21 21:47:59.999,4.0,,0.0,0.0,,,7.079,13.4165,14513.65,884.65,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1750.0,2023-01-21 21:48:59.999,4.0,,0.0,0.0,,,7.0815,13.416,3364.2,141.65,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1751.0,2023-01-21 21:49:59.999,4.0,,0.0,0.0,,,7.077,13.415,901.47,52.81,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1752.0,2023-01-21 21:50:59.999,4.0,,0.0,0.0,,,7.0765,13.4065,1621.0,716.29,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1753.0,2023-01-21 21:51:59.999,4.0,,0.0,0.0,,,7.073,13.3955,566.15,1254.13,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1754.0,2023-01-21 21:52:59.999,4.0,,0.0,0.0,,,7.071,13.3915,1668.64,85.79,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1755.0,2023-01-21 21:53:59.999,4.0,,0.0,0.0,,,7.069,13.387,316.54,562.13,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1756.0,2023-01-21 21:54:59.999,4.0,,0.0,0.0,,,7.0675,13.3875,170.73,109.5,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1757.0,2023-01-21 21:55:59.999,4.0,,0.0,0.0,,,7.0715,13.395499999999998,112.13,91.48,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1758.0,2023-01-21 21:56:59.999,4.0,,0.0,0.0,,,7.0695,13.389,922.3,1057.87,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1759.0,2023-01-21 21:57:59.999,4.0,,0.0,0.0,,,7.07,13.3815,286.46,618.93,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1760.0,2023-01-21 21:58:59.999,4.0,,0.0,0.0,,,7.0685,13.374,270.8,146.89,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1761.0,2023-01-21 21:59:59.999,4.0,,0.0,0.0,,,7.0675,13.381,4912.1,1154.35,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1762.0,2023-01-21 22:00:59.999,4.0,,0.0,0.0,,,7.07,13.383,19283.15,242.43,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1763.0,2023-01-21 22:01:59.999,4.0,,0.0,0.0,,,7.0665,13.388,20619.21,145.59,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1764.0,2023-01-21 22:02:59.999,4.0,,0.0,0.0,,,7.07,13.391,2044.92,68.3,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1765.0,2023-01-21 22:03:59.999,4.0,,0.0,0.0,,,7.0595,13.3865,13683.45,281.15,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1766.0,2023-01-21 22:04:59.999,4.0,,0.0,0.0,,,7.052,13.3885,9157.97,82.95,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1767.0,2023-01-21 22:05:59.999,4.0,,0.0,0.0,,,7.0605,13.3885,904.92,114.24,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1768.0,2023-01-21 22:06:59.999,4.0,,0.0,0.0,,,7.0575,13.3855,1408.9,240.92,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1769.0,2023-01-21 22:07:59.999,4.0,,0.0,0.0,,,7.051,13.3795,1270.67,2440.25,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1770.0,2023-01-21 22:08:59.999,4.0,,0.0,0.0,,,7.0455,13.3785,6047.21,1107.66,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1771.0,2023-01-21 22:09:59.999,4.0,,0.0,0.0,,,7.042999999999999,13.372,1699.11,1464.14,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1772.0,2023-01-21 22:10:59.999,4.0,,0.0,0.0,,,7.043,13.3725,1599.73,215.55,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1773.0,2023-01-21 22:11:59.999,4.0,,0.0,0.0,,,7.0365,13.396,32679.62,3227.69,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1774.0,2023-01-21 22:12:59.999,4.0,,0.0,0.0,,,7.043,13.4125,1199.78,410.73,3.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1775.0,2023-01-21 22:13:59.999,4.0,,0.0,0.0,,,7.039,13.401,211.09,296.83,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1776.0,2023-01-21 22:14:59.999,4.0,,0.0,0.0,,,7.039,13.399,236.62,81.16,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1777.0,2023-01-21 22:15:59.999,4.0,,0.0,0.0,,,7.04,13.3985,1090.88,125.32,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1778.0,2023-01-21 22:16:59.999,4.0,,0.0,0.0,,,7.0395,13.397,170.2,99.35,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1779.0,2023-01-21 22:17:59.999,4.0,,0.0,0.0,,,7.037,13.3885,1431.91,557.36,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1780.0,2023-01-21 22:18:59.999,4.0,,0.0,0.0,,,7.034,13.3745,1047.8,105.05,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1781.0,2023-01-21 22:19:59.999,4.0,,0.0,0.0,,,7.037,13.376,641.14,108.96,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1782.0,2023-01-21 22:20:59.999,4.0,,0.0,0.0,,,7.037,13.374,611.45,93.36,4.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1783.0,2023-01-21 22:21:59.999,4.0,,0.0,0.0,,,7.037,13.3715,786.19,217.62,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1784.0,2023-01-21 22:22:59.999,4.0,,0.0,0.0,,,7.0375,13.362,2586.01,164.61,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1785.0,2023-01-21 22:23:59.999,4.0,,0.0,0.0,,,7.038,13.361,245.13,54.21,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1786.0,2023-01-21 22:24:59.999,4.0,,0.0,0.0,,,7.0345,13.355,1099.4,346.35,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1787.0,2023-01-21 22:25:59.999,4.0,,0.0,0.0,,,7.032,13.329,921.01,1597.25,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1788.0,2023-01-21 22:26:59.999,4.0,,0.0,0.0,,,7.022,13.3,2222.23,1195.33,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1789.0,2023-01-21 22:27:59.999,4.0,,0.0,0.0,,,7.0105,13.29,9996.54,825.81,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1790.0,2023-01-21 22:28:59.999,4.0,,0.0,0.0,,,7.006,13.281,4541.72,296.27,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1791.0,2023-01-21 22:29:59.999,4.0,,0.0,0.0,,,7.0065,13.2955,4056.1,998.02,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1792.0,2023-01-21 22:30:59.999,4.0,,0.0,0.0,,,7.003500000000001,13.296,6334.55,905.76,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1793.0,2023-01-21 22:31:59.999,4.0,,0.0,0.0,,,7.0005,13.2915,923.4,231.07,3.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1794.0,2023-01-21 22:32:59.999,4.0,,0.0,0.0,,,7.007,13.3015,4060.34,286.51,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1795.0,2023-01-21 22:33:59.999,4.0,,0.0,0.0,,,7.023,13.3225,2177.11,1278.47,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1796.0,2023-01-21 22:34:59.999,4.0,,0.0,0.0,,,7.038,13.3355,5394.18,1217.5,4.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1797.0,2023-01-21 22:35:59.999,4.0,,0.0,0.0,,,7.036,13.3195,2261.07,586.83,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1798.0,2023-01-21 22:36:59.999,4.0,,0.0,0.0,,,7.0280000000000005,13.312,4553.33,1809.92,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1799.0,2023-01-21 22:37:59.999,4.0,,0.0,0.0,,,7.029999999999999,13.311,238.07,1568.83,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1800.0,2023-01-21 22:38:59.999,4.0,,0.0,0.0,,,7.0375,13.3175,4823.52,586.74,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1801.0,2023-01-21 22:39:59.999,4.0,,0.0,0.0,,,7.0435,13.321,1401.19,207.47,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1802.0,2023-01-21 22:40:59.999,4.0,,0.0,0.0,,,7.0415,13.322,170.42,147.7,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1803.0,2023-01-21 22:41:59.999,4.0,,0.0,0.0,,,7.04,13.3185,3081.78,621.55,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1804.0,2023-01-21 22:42:59.999,4.0,,0.0,0.0,,,7.031000000000001,13.2945,1803.79,333.34,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1805.0,2023-01-21 22:43:59.999,4.0,,0.0,0.0,,,7.0265,13.3,1131.35,995.89,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1806.0,2023-01-21 22:44:59.999,4.0,,0.0,0.0,,,7.026999999999999,13.2925,1455.75,700.73,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1807.0,2023-01-21 22:45:59.999,4.0,,0.0,0.0,,,7.0295000000000005,13.2855,162.6,713.68,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1808.0,2023-01-21 22:46:59.999,4.0,,0.0,0.0,,,7.0275,13.2965,94.65,430.97,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1809.0,2023-01-21 22:47:59.999,4.0,,0.0,0.0,,,7.025499999999999,13.3025,1547.7,589.59,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1810.0,2023-01-21 22:48:59.999,4.0,,0.0,0.0,,,7.027,13.309,463.94,314.47,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1811.0,2023-01-21 22:49:59.999,4.0,,0.0,0.0,,,7.018,13.315,5725.5,321.53,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1812.0,2023-01-21 22:50:59.999,4.0,,0.0,0.0,,,7.0085,13.3125,465.41,388.43,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1813.0,2023-01-21 22:51:59.999,4.0,,0.0,0.0,,,7.004,13.313,156.4,433.74,3.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1814.0,2023-01-21 22:52:59.999,4.0,,0.0,0.0,,,7.002000000000001,13.3125,96.51,333.58,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1815.0,2023-01-21 22:53:59.999,4.0,,0.0,0.0,,,7.004,13.313,982.22,247.01,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1816.0,2023-01-21 22:54:59.999,4.0,,0.0,0.0,,,7.009,13.315,32.82,462.4,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1817.0,2023-01-21 22:55:59.999,4.0,,0.0,0.0,,,7.012499999999999,13.3115,452.28,1802.6,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1818.0,2023-01-21 22:56:59.999,4.0,,0.0,0.0,,,7.0120000000000005,13.3115,755.82,2578.31,4.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1819.0,2023-01-21 22:57:59.999,4.0,,0.0,0.0,,,7.002000000000001,13.2945,1639.05,352.74,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1820.0,2023-01-21 22:58:59.999,4.0,,0.0,0.0,,,6.987,13.2795,4660.61,179.05,3.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1821.0,2023-01-21 22:59:59.999,4.0,,0.0,0.0,,,6.958,13.231,13621.67,7218.89,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
1822.0,2023-01-21 23:00:59.999,4.0,,0.0,0.0,,,6.9475,13.152,23127.97,16649.45,0.0,10020.431569096945,0.0,0.0,0.0,0.0,0,0,0,0.0,0.002043156909694588
